Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,160868,,4042,,109951,Africa,1
Angola,41736,,982,,35423,Africa,1
Benin,8324,,107,,8125,Africa,1
Botswana,97657,,1375,,84189,Africa,1
Burkina Faso,13538,,169,,13355,Africa,1
Burundi,6128,,8,,773,Africa,1
Cabo Verde,33541,,297,,32699,Africa,1
Cameroon,82003,,1334,,80433,Africa,1
Central African Republic,7147,,98,,6859,Africa,1
Chad,4969,,174,,4782,Africa,1
Comoros,4014,,147,,3849,Africa,1
DR Congo,47786,,1021,,29389,Africa,1
Djibouti,11634,,155,,11466,Africa,1
Egypt,283985,,16481,,227490,Africa,1
Equatorial Guinea,8863,,123,,8637,Africa,1
Eritrea,6495,,33,,6282,Africa,1
Eswatini,22687,,747,,19769,Africa,1
Ethiopia,278446,,4367,,262848,Africa,1
Gabon,25325,,163,,25081,Africa,1
Gambia,7333,,208,,6205,Africa,1
Ghana,100747,,819,,96115,Africa,1
Guinea,24993,,198,,23809,Africa,1
Guinea-Bissau,4208,,74,,3801,Africa,1
Ivory Coast,49554,,324,,48778,Africa,1
Kenya,196745,,3849,,185762,Africa,1
Lesotho,12787,,357,,6621,Africa,1
Liberia,5396,,148,,2715,Africa,1
Libya,229604,,3344,,185468,Africa,1
Madagascar,42590,,939,,41014,Africa,1
Malawi,48066,,1458,,36161,Africa,1
Mali,14540,,530,,13524,Africa,1
Mauritania,23555,,528,,21256,Africa,1
Mauritius,3388,,19,,1854,Africa,1
Mayotte,19465,,174,,2964,Africa,1
Morocco,575162,,9559,,542078,Africa,1
Mozambique,108760,,1257,,82616,Africa,1
Namibia,115793,,2760,,92030,Africa,1
Niger,5598,,195,,5296,Africa,1
Nigeria,170895,,2132,,164788,Africa,1
Rwanda,62328,,727,,44739,Africa,0
Réunion,34615,,266,,32036,Africa,0
Saint Helena,2,,,,2,Africa,0
Senegal,56573,,1269,,44896,Africa,0
Seychelles,17747,,89,,16889,Africa,0
Sierra Leone,6218,,118,,4218,Africa,0
Somalia,15203,,789,,7286,Africa,0
South Africa,2368105,,69488,,2147168,Africa,0
South Sudan,10917,,117,,10514,Africa,0
Sudan,37138,,2776,,30867,Africa,0
São Tomé and Príncipe,2424,,37,,2348,Africa,0
Tanzania,509,,21,,183,Africa,0
Togo,15072,,143,,14026,Africa,0
Tunisia,563930,,18369,,457597,Africa,0
Uganda,92115,,2526,,74418,Africa,0
Western Sahara,10,,1,,8,Africa,0
Zambia,191527,,3250,,180535,Africa,0
Zimbabwe,97277,,3050,,64628,Africa,0
