Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,5203802,,112511,,4901031,South America,1
Bolivia,492680,171,18512,5,440088,South America,0
Brazil,20890779,,583628,,19862438,South America,1
Chile,1641091,,37090,,1598293,South America,1
Colombia,4918649,,125278,,4750020,South America,1
Ecuador,503767,,32351,,443880,South America,1
Falkland Islands,67,,,,63,South America,0
French Guiana,35721,,221,,9995,South America,1
Guyana,26510,,641,,23543,South America,1
Paraguay,458884,,15875,,438600,South America,1
Peru,2155034,,198488,,N/A,South America,0
Suriname,30855,,738,,25029,South America,0
Uruguay,385660,,6034,,378241,South America,0
Venezuela,339255,,4086,,323360,South America,0
