Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,56572,,2495,,51788,Asia,1
Armenia,193736,,3533,,173681,Asia,1
Azerbaijan,263961,,3593,,238985,Asia,1
Bahrain,145380,,523,,136064,Asia,1
Bangladesh,617764,,9105,,544938,Asia,1
Bhutan,886,,1,,869,Asia,1
Brunei,213,,3,,195,Asia,0
Cambodia,2477,,14,,1240,Asia,1
China,90226,9,4636,,85402,Asia,0
Cyprus,46173,,260,,2057,Asia,1
Georgia,282260,,3785,,273604,Asia,1
Hong Kong,11481,,205,,11108,Asia,1
India,12302110,,163428,,11522884,Asia,1
Indonesia,1517854,,41054,,1355578,Asia,1
Iran,1897314,,62759,,1626144,Asia,1
Iraq,856939,,14360,,764096,Asia,1
Israel,833456,,6220,,820703,Asia,1
Japan,474773,,9162,,446416,Asia,1
Jordan,618059,,6940,,520498,Asia,1
Kazakhstan,246854,,3060,,220313,Asia,1
Kuwait,233521,,1319,,217873,Asia,1
Kyrgyzstan,88538,,1500,,84897,Asia,1
Laos,49,,,,45,Asia,0
Lebanon,471962,,6286,,373833,Asia,1
Macao,48,,,,48,Asia,0
Malaysia,346678,,1278,,331001,Asia,1
Maldives,24379,,67,,21282,Asia,1
Mongolia,8841,,8,,5070,Asia,1
Myanmar,142466,,3206,,131802,Asia,1
Nepal,277461,,3031,,272851,Asia,1
Oman,160018,,1681,,144639,Asia,1
Pakistan,672931,,14530,,605274,Asia,1
Palestine,244645,,2645,,217224,Asia,1
Philippines,756199,,13303,,603948,Asia,1
Qatar,180804,,295,,164544,Asia,1
Saudi Arabia,390597,,6676,,378469,Asia,1
Singapore,60407,,29,,58771,Asia,1
South Korea,104194,555,1737,2,95861,Asia,0
Sri Lanka,92917,,571,,89407,Asia,1
Syria,19039,,1274,,12855,Asia,1
Taiwan,1036,,10,,983,Asia,1
Tajikistan,13308,,90,,13218,Asia,1
Thailand,28889,,94,,27548,Asia,1
Timor-Leste,643,,,,192,Asia,0
Turkey,3357988,,31713,,3035043,Asia,1
UAE,463759,,1499,,447790,Asia,1
Uzbekistan,83050,,630,,81135,Asia,1
Vietnam,2617,,35,,2359,Asia,1
Yemen,4531,,906,,1682,Asia,1
