Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Afghanistan,4.568835097177954,,3.1179338350396413,,4.414304688128332,Asia,True
Albania,3.8069257768837317,,2.298853076409707,,3.5240064455573727,Europe,True
Algeria,4.546048866401734,,3.114610984232173,,4.389272429175553,Africa,True
Andorra,2.9800033715837464,,1.7160033436347992,,2.9237619608287004,Europe,True
Angola,3.2232362731029975,,1.8750612633917,,2.7535830588929064,Africa,True
Anguilla,0.47712125471966244,,,,0.47712125471966244,North America,False
Antigua and Barbuda,1.9637878273455553,,0.47712125471966244,,1.8808135922807914,North America,True
Argentina,5.391815161765935,,3.663323933628212,,5.0343958081732625,South America,True
Armenia,4.606488850442648,,2.8981764834976764,,4.5121505369220305,Asia,True
Aruba,2.7505083948513462,,0.47712125471966244,,2.0569048513364727,North America,True
Australia,4.330555809062996,2.509202522331103,2.496929648073215,1.2787536009528289,4.074670188924007,Australia/Oceania,True
Austria,4.343073634451801,,2.857935264719429,,4.299354734958507,Europe,True
Azerbaijan,4.525925466513464,,2.690196080028514,,4.482358982753715,Asia,True
Bahamas,2.9532763366673045,,1.1760912590556813,,2.0170333392987803,North America,True
Bahrain,4.643561236537222,,2.2095150145426308,,4.612434161874806,Asia,True
Bangladesh,5.410945858687774,,3.5313511645830595,,5.171346096687177,Asia,True
Barbados,2.1522883443830563,,0.8450980400142568,,2.0492180226701815,North America,True
Belarus,4.837903944592942,,2.7686381012476144,,4.812478844868838,Europe,True
Belgium,4.870122869150646,2.8756399370041685,3.9944051466891666,0.3010299956639812,4.2499317566341945,Europe,True
Belize,2.184691430817599,,0.3010299956639812,,1.505149978319906,North America,True
Benin,3.286905352972375,,1.5797835966168101,,3.2041199826559246,Africa,True
Bermuda,2.1986570869544226,,0.9542425094393249,,2.1583624920952498,North America,True
Bhutan,2.03342375548695,,,,1.9822712330395684,Asia,False
Bolivia,4.954237683918273,2.974971994298069,3.561101383649056,1.724275869600789,4.474332837552168,South America,True
Bosnia and Herzegovina,4.136308267255813,,2.595496221825574,,3.8676442339030985,Europe,True
Botswana,2.905256048748451,,0.3010299956639812,,1.7993405494535817,Africa,True
Brazil,6.482241968939001,,5.004905772983688,,6.326020268222173,South America,True
British Virgin Islands,0.9542425094393249,,0.0,,0.8450980400142568,North America,True
Brunei,2.1522883443830563,,0.47712125471966244,,2.1398790864012365,Asia,False
Bulgaria,4.126975138867829,,2.6503075231319366,,3.890532791927745,Europe,True
Burkina Faso,3.070037866607755,,1.7323937598229686,,2.9885589568786157,Africa,True
