Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,27790,6,907,,25509,Australia/Oceania,0
Fiji,35,,2,,32,Australia/Oceania,1
French Polynesia,12816,,62,,4842,Australia/Oceania,1
Marshall Islands,4,,,,1,Australia/Oceania,0
New Caledonia,30,,,,30,Australia/Oceania,0
New Zealand,2013,3,25,,1948,Australia/Oceania,1
Papua New Guinea,604,,7,,586,Australia/Oceania,1
Samoa,1,,,,,Australia/Oceania,0
Solomon Islands,16,,,,5,Australia/Oceania,0
Vanuatu,1,,,,,Australia/Oceania,0
Wallis and Futuna,2,,,,1,Australia/Oceania,0
