Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,3,,,,3,North America,0
Antigua and Barbuda,139,,4,,127,North America,1
Aruba,4693,,45,,4569,North America,1
Bahamas,7348,,163,,5516,North America,1
Barbados,253,,7,,241,North America,1
Belize,5018,60,102,2,2743,North America,1
Bermuda,226,,9,,200,North America,1
British Virgin Islands,71,,1,,70,North America,1
Canada,315754,,11265,,252294,North America,0
Caribbean Netherlands,158,1,3,,152,North America,1
Cayman Islands,259,1,2,,243,North America,1
Costa Rica,128231,,1599,,78851,North America,1
Cuba,7725,,131,,7201,North America,1
Curaçao,1561,,3,,968,North America,1
Dominica,68,,,,41,North America,0
Dominican Republic,136183,,2301,,111527,North America,1
El Salvador,37109,,1061,,33757,North America,1
Greenland,18,,,,18,North America,0
Grenada,36,,,,30,North America,0
Guadeloupe,8225,,144,,2242,North America,1
Guatemala,117066,,4050,,106305,North America,1
Haiti,9208,,232,,7820,North America,1
Honduras,103488,,2839,,45082,North America,1
Jamaica,10088,,235,,5407,North America,1
Martinique,4732,,37,,98,North America,1
Mexico,1019543,4472,100104,576,766361,North America,1
Montserrat,13,,1,,12,North America,1
Nicaragua,5725,,159,,4225,North America,1
Panama,151089,,2922,,131315,North America,1
Saint Barthelemy,127,,,,94,North America,0
Saint Kitts and Nevis,19,,,,19,North America,0
Saint Lucia,203,,2,,60,North America,1
Saint Martin,690,,12,,598,North America,1
Saint Pierre and Miquelon,16,,,,12,North America,0
Saint Vincent and the Grenadines,84,,,,78,North America,0
Trinidad and Tobago,6233,,113,,5531,North America,1
Turks and Caicos,726,5,6,,698,North America,1
USA,12072560,1848,258354,21,7244998,North America,1
