Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,44514,71,1672,11,35418,Asia,1
Armenia,124839,1193,1931,31,92829,Asia,1
Azerbaijan,87163,,1079,,60869,Asia,1
Bahrain,85467,,338,,83416,Asia,1
Bangladesh,443434,,6322,,358431,Asia,1
Bhutan,378,,,,358,Asia,0
Brunei,148,,3,,145,Asia,0
Cambodia,305,1,,,295,Asia,0
China,86414,16,4634,,81472,Asia,1
Cyprus,8211,,43,,2055,Asia,1
Georgia,100684,3824,927,33,81783,Asia,1
Hong Kong,5518,,108,,5239,Asia,1
India,9050613,,132764,,8478124,Asia,1
Indonesia,493308,4998,15774,96,413955,Asia,0
Iran,828377,,43896,,589025,Asia,1
Iraq,531769,,11883,,460394,Asia,1
Israel,327748,,2744,,316544,Asia,1
Japan,125267,,1943,,108423,Asia,1
Jordan,174335,,2116,,103834,Asia,1
Kazakhstan,124710,822,1945,,111895,Asia,1
Kuwait,139308,,861,,131049,Asia,1
Kyrgyzstan,69149,447,1223,,60294,Asia,1
Laos,25,,,,23,Asia,0
Lebanon,113655,,884,,64685,Asia,1
Macao,46,,,,46,Asia,0
Malaysia,52638,,329,,39088,Asia,1
Maldives,12546,,45,,11497,Asia,1
Mongolia,578,21,,,337,Asia,0
Myanmar,76414,,1695,,56601,Asia,1
Nepal,216965,,1298,,191002,Asia,1
Oman,121360,,1365,,112406,Asia,1
Pakistan,371508,2843,7603,42,328931,Asia,1
Palestine,68768,,606,,57879,Asia,1
Philippines,416852,1791,8080,55,375548,Asia,1
Qatar,136888,,235,,133914,Asia,1
Saudi Arabia,354813,,5745,,342404,Asia,1
Singapore,58148,5,28,,58058,Asia,1
South Korea,30403,386,503,2,26365,Asia,1
Sri Lanka,19280,,74,,13271,Asia,1
Syria,7079,,368,,2986,Asia,1
Taiwan,611,,7,,546,Asia,1
Tajikistan,11815,,86,,11188,Asia,1
Thailand,3902,10,60,,3756,Asia,1
Timor-Leste,30,,,,30,Asia,0
Turkey,435273,,12084,,367592,Asia,1
UAE,156523,,547,,147309,Asia,1
Uzbekistan,71359,151,603,,68525,Asia,0
Vietnam,1305,,35,,1142,Asia,1
Yemen,2090,,608,,1434,Asia,1
