Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,29102,12,909,,26222,Australia/Oceania,0
Fiji,66,,2,,60,Australia/Oceania,1
French Polynesia,18517,,141,,4842,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,81,,,,58,Australia/Oceania,0
New Zealand,2417,1,26,,2305,Australia/Oceania,0
Papua New Guinea,1819,,21,,846,Australia/Oceania,1
Samoa,3,,,,2,Australia/Oceania,0
Solomon Islands,18,,,,16,Australia/Oceania,0
Vanuatu,3,,,,1,Australia/Oceania,0
Wallis and Futuna,146,17,,,7,Australia/Oceania,0
