Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,119142,167,3144,3,83048,Africa,0
Angola,23951,110,557,,22175,Africa,0
Benin,7611,,95,,6728,Africa,1
Botswana,44075,631,671,8,39493,Africa,0
Burkina Faso,13064,14,154,,12730,Africa,0
Burundi,3424,91,6,,773,Africa,0
Cabo Verde,19780,255,188,,17802,Africa,0
Cameroon,61731,,919,,56926,Africa,1
Central African Republic,5682,,75,,5112,Africa,1
Chad,4673,11,168,1,4320,Africa,0
Comoros,3809,6,146,,3589,Africa,0
DR Congo,28769,55,745,,25841,Africa,0
Djibouti,10275,73,110,4,8745,Africa,0
Egypt,213798,837,12611,41,161470,Africa,0
Equatorial Guinea,7259,,106,,6885,Africa,1
Eritrea,3486,7,10,,3280,Africa,0
Eswatini,18412,5,670,,17682,Africa,0
Ethiopia,236554,2149,3285,33,175879,Africa,0
Gabon,21566,,132,,18219,Africa,1
Gambia,5694,12,170,,5176,Africa,0
Ghana,91545,68,766,3,89400,Africa,0
Guinea,21299,,136,,18815,Africa,1
Guinea-Bissau,3706,12,66,,3106,Africa,0
Ivory Coast,45444,56,273,2,44925,Africa,0
Kenya,149219,1091,2424,4,99580,Africa,0
Lesotho,10709,,315,,5028,Africa,1
Liberia,2042,,85,,1899,Africa,1
Libya,170558,513,2873,39,155712,Africa,0
Madagascar,30207,859,527,7,24893,Africa,0
Malawi,33902,11,1134,,31691,Africa,0
Mali,12706,239,421,2,7261,Africa,0
Mauritania,18072,6,452,,17453,Africa,0
Mauritius,1202,1,15,,865,Africa,0
Mayotte,19757,,168,,2964,Africa,1
Morocco,504260,596,8927,7,490366,Africa,0
Mozambique,69002,75,794,,61112,Africa,0
Namibia,46185,134,596,4,44322,Africa,0
Niger,5113,5,190,1,4767,Africa,0
Nigeria,164080,80,2061,,154285,Africa,0
Rwanda,23744,72,321,4,21805,Africa,0
Réunion,18425,,135,,16794,Africa,1
Senegal,39606,46,1085,1,38343,Africa,0
Seychelles,4765,132,25,,4351,Africa,0
Sierra Leone,4016,3,79,,2833,Africa,0
Somalia,12837,,656,,5346,Africa,1
South Africa,1562931,1372,53571,73,1488060,Africa,0
South Sudan,10416,11,114,,10148,Africa,0
Sudan,31790,,2208,,25539,Africa,1
São Tomé and Príncipe,2271,2,35,,2201,Africa,0
Tanzania,509,,21,,183,Africa,1
Togo,12214,,117,,9543,Africa,1
Tunisia,279376,2649,9553,73,231285,Africa,0
Uganda,41263,26,338,,40898,Africa,0
Western Sahara,10,,1,,8,Africa,1
Zambia,90532,143,1230,1,88283,Africa,0
Zimbabwe,37422,53,1550,2,34961,Africa,0
