Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,109,,,,109,North America,0
Antigua and Barbuda,1263,,42,,1214,North America,1
Aruba,11064,,107,,10911,North America,1
Bahamas,12024,,232,,11026,North America,1
Barbados,4032,,47,,3922,North America,1
Belize,12909,,325,,12449,North America,1
Bermuda,2497,,33,,2455,North America,1
British Virgin Islands,248,,1,,209,North America,1
Canada,1395410,,25791,,1348080,North America,1
Caribbean Netherlands,1616,,17,,1580,North America,1
Cayman Islands,592,,2,,576,North America,1
Costa Rica,333820,,4251,,252688,North America,1
Cuba,151259,,1033,,144136,North America,1
Curaçao,12281,,123,,12137,North America,1
Dominica,188,,,,188,North America,0
Dominican Republic,302988,,3672,,247262,North America,1
El Salvador,74983,,2279,,69867,North America,1
Greenland,43,,,,34,North America,0
Grenada,161,,1,,160,North America,1
Guadeloupe,16530,,221,,2250,North America,1
Guatemala,263836,,8331,,240961,North America,1
Haiti,15895,,333,,12557,North America,1
Honduras,242796,419,6532,39,86418,North America,0
Jamaica,49031,,974,,26641,North America,1
Martinique,12110,,98,,98,North America,1
Mexico,2438011,3449,229100,262,1944267,North America,0
Montserrat,20,,1,,19,North America,1
Nicaragua,7662,,188,,4225,North America,1
Panama,383733,,6408,,369273,North America,1
Saint Barthelemy,1005,,1,,462,North America,1
Saint Kitts and Nevis,83,,,,51,North America,0
Saint Lucia,5148,,80,,4930,North America,1
Saint Martin,2040,,12,,1399,North America,1
Saint Pierre and Miquelon,25,,,,25,North America,0
Saint Vincent and the Grenadines,2092,,12,,1856,North America,1
Trinidad and Tobago,27079,,599,,16647,North America,1
Turks and Caicos,2421,,18,,2387,North America,1
USA,34242866,,613052,,28220863,North America,1
