Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,57534,,2533,,52022,Asia,1
Armenia,205128,,3794,,184243,Asia,1
Azerbaijan,291894,,4009,,255833,Asia,1
Bahrain,159964,,569,,148093,Asia,1
Bangladesh,703170,,9987,,591299,Asia,1
Bhutan,929,,1,,876,Asia,1
Brunei,219,,3,,206,Asia,0
Cambodia,4874,,35,,2290,Asia,1
China,90457,10,4636,,85524,Asia,0
Cyprus,53254,,277,,39061,Asia,1
Georgia,291214,,3901,,278683,Asia,1
Hong Kong,11613,,209,,11237,Asia,1
India,14070890,,173152,,12426146,Asia,1
Indonesia,1583182,,42906,,1431892,Asia,1
Iran,2143794,,65359,,1739002,Asia,1
Iraq,949050,,14836,,831519,Asia,1
Israel,836504,,6312,,827184,Asia,1
Japan,512169,,9469,,471007,Asia,1
Jordan,676175,,7987,,617096,Asia,1
Kazakhstan,278695,2641,3306,20,239448,Asia,0
Kuwait,251675,,1423,,235053,Asia,1
Kyrgyzstan,90839,,1534,,86313,Asia,1
Laos,53,,,,49,Asia,0
Lebanon,502299,,6778,,413175,Asia,1
Macao,49,,,,48,Asia,0
Malaysia,365829,,1353,,347780,Asia,1
Maldives,25844,,67,,23141,Asia,1
Mongolia,18565,742,31,2,10638,Asia,0
Myanmar,142605,,3206,,131874,Asia,1
Nepal,281564,,3061,,274447,Asia,1
Oman,175633,,1807,,155645,Asia,1
Pakistan,739818,5395,15872,118,646652,Asia,0
Palestine,274690,,2923,,239291,Asia,1
Philippines,892880,,15447,,704386,Asia,1
Qatar,192963,,348,,171388,Asia,1
Saudi Arabia,401157,,6781,,385441,Asia,1
Singapore,60719,,29,,58771,Asia,1
South Korea,112117,698,1788,6,102513,Asia,0
Sri Lanka,95719,,602,,92151,Asia,1
Syria,20555,,1402,,14335,Asia,1
Taiwan,1067,,11,,1029,Asia,1
Tajikistan,13308,,90,,13218,Asia,1
Thailand,35910,,97,,28322,Asia,1
Timor-Leste,1103,,2,,564,Asia,1
Turkey,4025557,,34734,,3480146,Asia,1
UAE,489495,,1541,,473398,Asia,1
Uzbekistan,85503,,634,,83264,Asia,1
Vietnam,2733,,35,,2445,Asia,1
Yemen,5582,,1083,,2128,Asia,1
