Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Albania,132557,,2456,,130035,Europe,1
Andorra,14021,,127,,13757,Europe,1
Austria,651008,,10719,,638566,Europe,1
Belarus,423519,,3214,,416412,Europe,1
Belgium,1089105,,25194,,1043221,Europe,1
Bosnia and Herzegovina,205047,,9667,,183663,Europe,1
Bulgaria,422298,,18129,,396061,Europe,1
Channel Islands,4798,,86,,4078,Europe,1
Croatia,360483,,8224,,351663,Europe,1
Czechia,1668277,,30311,,1636543,Europe,1
Denmark,296885,,2538,,289605,Europe,1
Estonia,131299,,1270,,127719,Europe,1
Faroe Islands,803,,1,,768,Europe,1
Finland,97049,,976,,46000,Europe,1
France,5794665,,111259,,5638432,Europe,1
Germany,3740541,,91665,,3631500,Europe,1
Gibraltar,4385,,94,,4246,Europe,1
Greece,430960,,12739,,407565,Europe,1
Hungary,808338,,29999,,740535,Europe,1
Iceland,6664,,30,,6606,Europe,1
Ireland,275571,,5006,,259820,Europe,1
Isle of Man,1650,,29,,1571,Europe,1
Italy,4265714,,127718,,4096156,Europe,1
Latvia,137747,,2534,,134478,Europe,1
Liechtenstein,3049,,59,,2969,Europe,1
Lithuania,278984,,4395,,268036,Europe,1
Luxembourg,71748,,819,,69799,Europe,1
Malta,30700,,420,,30170,Europe,1
Moldova,257187,,6203,,250128,Europe,1
Monaco,2599,,33,,2541,Europe,1
Montenegro,100392,,1619,,98464,Europe,1
Netherlands,1696480,,17760,,1646667,Europe,1
North Macedonia,155741,,5486,,150114,Europe,1
Norway,132574,,796,,88952,Europe,1
Poland,2880503,,75114,,2652293,Europe,0
Portugal,896026,,17126,,838642,Europe,0
Romania,1081090,,34098,,1045351,Europe,0
Russia,5682634,,140041,,5121919,Europe,0
San Marino,5092,,90,,5002,Europe,0
Serbia,717196,,7063,,708543,Europe,0
Slovakia,391780,,12516,,378904,Europe,0
Slovenia,257550,,4422,,252701,Europe,0
Spain,3897996,,80969,,3621423,Europe,0
Sweden,1092083,,14601,,1066080,Europe,0
Switzerland,704352,,10896,,687484,Europe,0
UK,4990916,,128301,,4345499,Europe,0
Ukraine,2238974,,52537,,2174353,Europe,0
Vatican City,27,,,,27,Europe,0
