Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,18,,,,18,North America,0
Antigua and Barbuda,945,8,25,,569,North America,0
Aruba,8320,48,77,,8009,North America,0
Bahamas,8658,16,185,,7513,North America,0
Barbados,3391,19,37,,3106,North America,0
Belize,12359,,316,,11972,North America,1
Bermuda,732,,12,,692,North America,1
British Virgin Islands,153,,1,,131,North America,1
Canada,901984,2227,22399,28,849056,North America,0
Caribbean Netherlands,659,,6,,489,North America,1
Cayman Islands,468,5,2,,430,North America,0
Costa Rica,207832,,2848,,188151,North America,1
Cuba,59919,762,365,4,54852,North America,0
Curaçao,4960,45,22,,4698,North America,0
Dominica,156,5,,,141,North America,0
Dominican Republic,245452,529,3213,9,200922,North America,0
El Salvador,61947,133,1940,5,58666,North America,0
Greenland,31,,,,31,North America,0
Grenada,148,,1,,147,North America,1
Guadeloupe,10614,,162,,2242,North America,1
Guatemala,181974,831,6546,15,167425,North America,0
Haiti,12594,,250,,9967,North America,1
Honduras,176427,985,4311,10,68500,North America,0
Jamaica,29387,419,480,5,14912,North America,0
Martinique,6928,,47,,98,North America,1
Mexico,2151028,6470,193142,654,1691093,North America,0
Montserrat,20,,1,,18,North America,1
Nicaragua,6537,,175,,4225,North America,1
Panama,346775,,5972,,334256,North America,1
Saint Barthelemy,712,58,1,,462,North America,0
Saint Kitts and Nevis,42,,,,41,North America,0
Saint Lucia,3989,23,48,1,3753,North America,0
Saint Martin,1602,28,12,,1399,North America,0
Saint Pierre and Miquelon,24,,,,24,North America,0
Saint Vincent and the Grenadines,1674,,8,,1120,North America,1
Trinidad and Tobago,7759,6,140,,7526,North America,0
Turks and Caicos,2200,,15,,2081,North America,1
USA,29986524,59886,545259,1216,22022238,North America,0
