Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,113,,,,111,North America,0
Antigua and Barbuda,1295,,43,,1235,North America,1
Aruba,11584,,110,,11125,North America,1
Bahamas,14545,,286,,12549,North America,1
Barbados,4365,,48,,4167,North America,1
Belize,14114,,337,,13349,North America,1
Bermuda,2553,,33,,2495,North America,1
British Virgin Islands,2500,,31,,1914,North America,1
Canada,1429579,,26575,,1397037,North America,1
Caribbean Netherlands,1705,,17,,1661,North America,1
Cayman Islands,640,,2,,628,North America,1
Costa Rica,405206,,5013,,327249,North America,1
Cuba,366985,,2628,,320242,North America,1
Curaçao,13493,,126,,12715,North America,1
Dominica,210,,,,200,North America,0
Dominican Republic,341179,,3956,,317127,North America,1
El Salvador,86059,,2599,,76056,North America,1
Greenland,117,,,,78,North America,0
Grenada,164,,1,,161,North America,1
Guadeloupe,19503,,242,,2250,North America,1
Guatemala,362134,,10248,,316931,North America,1
Haiti,20116,,552,,14042,North America,1
Honduras,294561,1592,7793,35,99879,North America,0
Jamaica,52504,,1182,,46938,North America,1
Martinique,19149,,111,,104,North America,1
Mexico,2810097,19223,239997,381,2192477,North America,0
Montserrat,21,,1,,19,North America,1
Nicaragua,9470,,195,,4225,North America,1
Panama,433545,,6798,,414118,North America,0
Saint Barthelemy,1005,,1,,462,North America,0
Saint Kitts and Nevis,582,,3,,537,North America,0
Saint Lucia,5567,,88,,5354,North America,0
Saint Martin,2481,,38,,1399,North America,0
Saint Pierre and Miquelon,28,,,,26,North America,0
Saint Vincent and the Grenadines,2288,,12,,2210,North America,0
Trinidad and Tobago,38247,,1057,,31341,North America,0
Turks and Caicos,2479,,18,,2431,North America,0
USA,35584272,,628492,,29626754,North America,0
