Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Albania,128155,,2310,,97206,Europe,1
Andorra,12497,,120,,11770,Europe,1
Austria,574755,,9662,,532539,Europe,1
Belarus,334863,,2344,,325108,Europe,1
Belgium,922487,4570,23428,38,59432,Europe,0
Bosnia and Herzegovina,181927,,7298,,139419,Europe,1
Bulgaria,371531,,14351,,285799,Europe,1
Channel Islands,4051,,86,,3956,Europe,1
Croatia,292516,1617,6308,39,272967,Europe,0
Czechia,1580189,2198,27808,37,1449052,Europe,0
Denmark,237101,,2439,,225968,Europe,1
Estonia,114174,438,1028,8,94807,Europe,0
Faroe Islands,661,,1,,660,Europe,1
Finland,82053,346,868,,46000,Europe,0
France,5023785,,98602,,303639,Europe,1
Germany,2992803,,78858,,2671200,Europe,0
Gibraltar,4277,,94,,4180,Europe,1
Greece,293763,,8833,,246997,Europe,1
Hungary,720164,6296,23417,206,426394,Europe,0
Iceland,6258,,29,,6126,Europe,1
Ireland,240643,,4783,,23364,Europe,1
Isle of Man,1574,,29,,1445,Europe,1
Italy,3754077,,113923,,3107069,Europe,1
Latvia,107608,368,1986,,99162,Europe,0
Liechtenstein,2738,,56,,2606,Europe,1
Lithuania,226173,839,3687,12,205897,Europe,0
Luxembourg,63650,,768,,58874,Europe,1
Malta,29548,,402,,28610,Europe,1
Moldova,240886,,5369,,221968,Europe,1
Monaco,2374,,31,,2230,Europe,1
Montenegro,94035,,1365,,88144,Europe,1
Netherlands,1342447,,16754,,N/A,Europe,0
North Macedonia,141157,,4182,,115433,Europe,1
Norway,103200,,684,,88952,Europe,1
Poland,2574631,21703,58421,245,2171301,Europe,0
Portugal,826928,,16910,,784208,Europe,1
Romania,1002865,,25006,,902239,Europe,1
Russia,4641390,8702,102986,337,4265509,Europe,0
San Marino,4956,,85,,4477,Europe,1
Serbia,639476,,5700,,550238,Europe,1
Slovakia,371062,589,10565,78,255300,Europe,0
Slovenia,226499,548,4119,7,208561,Europe,0
Spain,3347512,,76328,,3095922,Europe,0
Sweden,857401,,13621,,N/A,Europe,0
Switzerland,617543,,10452,,557566,Europe,1
UK,4368045,,127080,,3961738,Europe,1
Ukraine,1853249,12112,37014,235,1410860,Europe,0
Vatican City,27,,,,15,Europe,0
