Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,197659,,5399,,134675,Africa,1
Angola,48475,,1258,,43817,Africa,1
Benin,16946,,135,,11890,Africa,1
Botswana,159317,,2276,,151895,Africa,1
Burkina Faso,13827,,171,,13546,Africa,1
Burundi,12585,,38,,773,Africa,1
Cabo Verde,35856,,315,,34551,Africa,1
Cameroon,84210,,1357,,80433,Africa,1
Central African Republic,11296,,100,,6859,Africa,1
Chad,4995,,174,,4816,Africa,1
Comoros,4084,,147,,3906,Africa,1
DR Congo,55307,,1061,,30858,Africa,1
Djibouti,11775,,157,,11583,Africa,1
Egypt,289684,,16776,,241415,Africa,1
Equatorial Guinea,9760,,128,,8939,Africa,1
Eritrea,6647,,38,,6597,Africa,1
Eswatini,44134,,1144,,37661,Africa,1
Ethiopia,313468,,4749,,283151,Africa,1
Gabon,26079,,167,,25723,Africa,1
Gambia,9736,,323,,9345,Africa,1
Ghana,120452,,1052,,112460,Africa,1
Guinea,29842,,352,,27618,Africa,1
Guinea-Bissau,5890,,121,,4945,Africa,1
Ivory Coast,56735,,464,,54441,Africa,1
Kenya,239692,,4778,,227274,Africa,1
Lesotho,14395,,403,,6830,Africa,1
Liberia,5459,,148,,2715,Africa,1
Libya,313504,,4308,,225676,Africa,1
Madagascar,42881,,957,,41308,Africa,1
Malawi,60803,,2206,,49025,Africa,1
Mali,14930,,541,,14130,Africa,1
Mauritania,34111,,733,,31386,Africa,1
Mauritius,11181,,31,,1854,Africa,1
Mayotte,19875,,175,,2964,Africa,1
Morocco,881042,,12993,,818596,Africa,1
Mozambique,147785,,1877,,136629,Africa,1
Namibia,125494,,3407,,119796,Africa,1
Niger,5880,,199,,5609,Africa,1
Nigeria,195052,,2522,,182463,Africa,1
Rwanda,89524,,1117,,45358,Africa,1
Réunion,50346,,342,,47752,Africa,1
Saint Helena,2,,,,2,Africa,0
Senegal,73104,,1794,,63461,Africa,1
Seychelles,20144,,105,,19500,Africa,1
Sierra Leone,6372,,121,,4364,Africa,1
Somalia,17726,,997,,8663,Africa,1
South Africa,2814014,,83343,,2586646,Africa,1
South Sudan,11500,,120,,11186,Africa,1
Sudan,37715,,2837,,31675,Africa,1
São Tomé and Príncipe,2683,,37,,2456,Africa,0
Tanzania,1367,,50,,183,Africa,0
Togo,22444,,194,,17553,Africa,0
Tunisia,672236,,23773,,632806,Africa,0
Uganda,120466,,3041,,95607,Africa,0
Western Sahara,10,,1,,8,Africa,0
Zambia,207028,,3614,,201981,Africa,0
Zimbabwe,125425,,4466,,115089,Africa,0
