Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Albania,106215,,1775,,68969,Europe,1
Andorra,10849,,110,,10429,Europe,1
Austria,459440,2123,8561,23,430415,Europe,0
Belarus,285959,,1966,,276234,Europe,1
Belgium,769414,2760,22052,18,52359,Europe,0
Bosnia and Herzegovina,130979,,5071,,115847,Europe,1
Bulgaria,246706,,10167,,205137,Europe,1
Channel Islands,4034,,86,,3893,Europe,1
Croatia,242973,356,5526,15,234234,Europe,0
Czechia,1235480,7798,20339,84,1067557,Europe,0
Denmark,210732,,2358,,201848,Europe,1
Estonia,65600,1201,589,5,49908,Europe,0
Faroe Islands,658,,1,,657,Europe,1
Finland,57672,620,742,,46000,Europe,0
France,3736016,,86332,,254868,Europe,1
Germany,2444177,,70589,,2248400,Europe,0
Gibraltar,4238,,93,,4122,Europe,1
Greece,189831,,6468,,165718,Europe,1
Hungary,428599,4469,14974,72,321128,Europe,0
Iceland,6049,,29,,6006,Europe,1
Ireland,218980,,4313,,23364,Europe,1
Isle of Man,484,,25,,410,Europe,1
Italy,2907825,,97507,,2398352,Europe,1
Latvia,86186,376,1618,4,74839,Europe,0
Liechtenstein,2566,,54,,2484,Europe,1
Lithuania,197343,,3234,,183324,Europe,1
Luxembourg,55313,,637,,51487,Europe,1
Malta,22219,,313,,19255,Europe,1
Moldova,184856,,3924,,165489,Europe,1
Monaco,1953,,24,,1704,Europe,1
Montenegro,75332,,999,,65780,Europe,1
Netherlands,1084021,,15543,,N/A,Europe,0
North Macedonia,102482,,3126,,91066,Europe,1
Norway,70826,,622,,63783,Europe,1
Poland,1706986,10099,43769,114,1422829,Europe,0
Portugal,803844,,16276,,717313,Europe,1
Romania,799164,,20287,,738569,Europe,1
Russia,4246079,11359,86122,379,3811797,Europe,0
San Marino,3716,,74,,3257,Europe,1
Serbia,456450,,4429,,400347,Europe,1
Slovakia,306268,,7075,,255300,Europe,1
Slovenia,190081,451,3836,,175210,Europe,0
Spain,3188553,,69142,,2647446,Europe,0
Sweden,657309,,12826,,N/A,Europe,0
Switzerland,554932,,9966,,507856,Europe,1
UK,4170519,,122705,,2846208,Europe,1
Ukraine,1347849,5833,25982,89,1170023,Europe,0
Vatican City,27,,,,15,Europe,0
