Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,22,,,,20,North America,0
Antigua and Barbuda,1033,,28,,685,North America,1
Aruba,8771,,82,,8252,North America,1
Bahamas,8800,,186,,7676,North America,1
Barbados,3551,,39,,3330,North America,1
Belize,12400,,316,,12026,North America,1
Bermuda,789,,12,,709,North America,1
British Virgin Islands,153,,1,,131,North America,1
Canada,933785,,22676,,876100,North America,0
Caribbean Netherlands,1071,,8,,639,North America,1
Cayman Islands,475,,2,,442,North America,1
Costa Rica,211903,,2896,,190236,North America,1
Cuba,66758,,394,,62860,North America,1
Curaçao,5997,,24,,4824,North America,1
Dominica,156,,,,141,North America,0
Dominican Republic,249463,,3272,,205697,North America,1
El Salvador,63344,,1983,4,60681,North America,0
Greenland,31,,,,31,North America,0
Grenada,154,,1,,151,North America,1
Guadeloupe,10976,,165,,2242,North America,1
Guatemala,187911,,6700,,171405,North America,1
Haiti,12714,,251,,10612,North America,1
Honduras,182409,478,4443,13,69105,North America,0
Jamaica,35338,,533,,16130,North America,1
Martinique,7309,,47,,98,North America,1
Mexico,2195772,2133,198036,209,1736159,North America,0
Montserrat,20,,1,,19,North America,1
Nicaragua,6582,,176,,4225,North America,1
Panama,350991,,6044,,339565,North America,1
Saint Barthelemy,775,,1,,462,North America,1
Saint Kitts and Nevis,44,,,,42,North America,0
Saint Lucia,4121,,55,,3916,North America,1
Saint Martin,1619,,12,,1399,North America,1
Saint Pierre and Miquelon,24,,,,24,North America,0
Saint Vincent and the Grenadines,1696,,9,,1521,North America,1
Trinidad and Tobago,7855,,140,,7561,North America,1
Turks and Caicos,2294,,16,,2127,North America,1
USA,30521774,,555314,,22754252,North America,1
