Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,18,,,,18,North America,0
Antigua and Barbuda,726,,14,,291,North America,1
Aruba,7876,,73,,7563,North America,1
Bahamas,8519,,179,,7309,North America,1
Barbados,3038,,33,,2344,North America,1
Belize,12293,,315,,11836,North America,1
Bermuda,705,,12,,682,North America,1
British Virgin Islands,153,,1,,131,North America,1
Canada,864196,,21960,,811372,North America,0
Caribbean Netherlands,429,,4,,402,North America,1
Cayman Islands,444,,2,,413,North America,1
Costa Rica,204341,,2800,,177099,North America,1
Cuba,49161,,318,,44566,North America,1
Curaçao,4727,,22,,4637,North America,1
Dominica,142,,,,127,North America,0
Dominican Republic,239009,,3093,,190295,North America,1
El Salvador,59866,,1847,,55312,North America,1
Greenland,30,,,,30,North America,0
Grenada,148,,1,,147,North America,1
Guadeloupe,9746,,159,,2242,North America,1
Guatemala,174335,,6374,,161129,North America,1
Haiti,12448,,249,,9712,North America,1
Honduras,169754,843,4141,24,66447,North America,0
Jamaica,22817,,417,,13318,North America,1
Martinique,6687,,45,,98,North America,1
Mexico,2084128,7246,185257,783,1630002,North America,0
Montserrat,20,,1,,13,North America,1
Nicaragua,6445,,173,,4225,North America,1
Panama,340445,,5831,,325491,North America,1
Saint Barthelemy,573,,1,,462,North America,1
Saint Kitts and Nevis,41,,,,40,North America,0
Saint Lucia,3356,,35,,2912,North America,1
Saint Martin,1544,,12,,1399,North America,1
Saint Pierre and Miquelon,24,,,,16,North America,0
Saint Vincent and the Grenadines,1556,,8,,932,North America,1
Trinidad and Tobago,7705,,139,,7458,North America,1
Turks and Caicos,2099,,14,,1870,North America,1
USA,29202824,,524669,,19632523,North America,1
