Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,109,,,,109,North America,0
Antigua and Barbuda,1263,,42,,1221,North America,1
Aruba,11089,,107,,10961,North America,1
Bahamas,12242,,240,,11208,North America,1
Barbados,4038,,47,,3971,North America,1
Belize,12994,,327,,12507,North America,1
Bermuda,2499,,33,,2461,North America,1
British Virgin Islands,248,,1,,209,North America,1
Canada,1405146,,26001,,1364997,North America,1
Caribbean Netherlands,1627,,17,,1599,North America,1
Cayman Islands,599,,2,,581,North America,1
Costa Rica,347157,,4437,,266249,North America,1
Cuba,161997,,1118,,153198,North America,1
Curaçao,12304,,123,,12146,North America,1
Dominica,191,,,,189,North America,0
Dominican Republic,311833,,3726,,254400,North America,1
El Salvador,76495,,2315,5,70931,North America,0
Greenland,49,,,,40,North America,0
Grenada,161,,1,,160,North America,1
Guadeloupe,16752,,229,,2250,North America,1
Guatemala,275202,,8527,,249560,North America,1
Haiti,16859,,361,,12568,North America,1
Honduras,249931,813,6691,17,91111,North America,0
Jamaica,49429,,1012,,28054,North America,1
Martinique,12178,,98,,98,North America,1
Mexico,2463390,3789,230624,200,1962152,North America,0
Montserrat,20,,1,,19,North America,1
Nicaragua,7696,,188,,4225,North America,1
Panama,390221,,6457,,373896,North America,1
Saint Barthelemy,1005,,1,,462,North America,1
Saint Kitts and Nevis,244,,,,64,North America,0
Saint Lucia,5188,,80,,5030,North America,1
Saint Martin,2133,,12,,1399,North America,1
Saint Pierre and Miquelon,26,,,,25,North America,0
Saint Vincent and the Grenadines,2172,,12,,1920,North America,1
Trinidad and Tobago,29606,,695,,20042,North America,1
Turks and Caicos,2423,,18,,2389,North America,1
USA,34365985,,616150,,28616495,North America,1
