Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,27785,8,907,,25506,Australia/Oceania,0
Fiji,35,,2,,32,Australia/Oceania,1
French Polynesia,12587,,62,,4842,Australia/Oceania,1
Marshall Islands,4,,,,1,Australia/Oceania,0
New Caledonia,30,,,,29,Australia/Oceania,0
New Zealand,2010,2,25,,1948,Australia/Oceania,1
Papua New Guinea,604,,7,,586,Australia/Oceania,1
Samoa,1,1,,,,Australia/Oceania,0
Solomon Islands,16,,,,5,Australia/Oceania,0
Vanuatu,1,,,,,Australia/Oceania,0
Wallis and Futuna,2,,,,1,Australia/Oceania,0
