Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,93272,,3683,,61706,Asia,1
Armenia,223723,,4488,,215228,Asia,1
Azerbaijan,335196,,4955,,328699,Asia,1
Bahrain,259523,,1236,,246074,Asia,1
Bangladesh,829972,,13172,,768830,Asia,1
Bhutan,1826,,1,,1467,Asia,1
Brunei,248,,3,,239,Asia,0
Cambodia,38969,,348,,32967,Asia,1
China,91471,20,4636,,86352,Asia,0
Cyprus,73247,,374,,71638,Asia,1
Georgia,354276,,5060,,340328,Asia,1
Hong Kong,11879,,210,,11598,Asia,1
India,29570881,846,377061,,28280472,Asia,0
Indonesia,1919547,,53116,,1751234,Asia,1
Iran,3039432,,82217,,2666601,Asia,1
Iraq,1259683,,16736,,1176576,Asia,1
Israel,839690,,6430,,833029,Asia,1
Japan,775231,,14071,,730446,Asia,1
Jordan,743877,,9602,,726932,Asia,1
Kazakhstan,402996,757,4180,9,378707,Asia,0
Kuwait,329526,,1828,,311559,Asia,1
Kyrgyzstan,110829,,1899,,102890,Asia,1
Laos,2010,,3,,1880,Asia,1
Lebanon,542649,,7801,,527645,Asia,1
Macao,52,,,,51,Asia,0
Malaysia,662457,,3968,,586864,Asia,1
Maldives,70673,,198,,61761,Asia,1
Mongolia,80733,2386,380,11,57822,Asia,0
Myanmar,145826,,3248,,132969,Asia,1
Nepal,610521,,8465,,536252,Asia,1
Oman,236440,,2532,,211494,Asia,1
Pakistan,943027,838,21782,59,880316,Asia,0
Palestine,311690,,3539,,304138,Asia,1
Philippines,1322053,,22845,,1240112,Asia,1
Qatar,219887,,579,,217143,Asia,1
Saudi Arabia,466906,,7590,,449241,Asia,1
Singapore,62301,,34,,61894,Asia,1
South Korea,148647,374,1992,4,139733,Asia,0
Sri Lanka,225922,,2260,,190464,Asia,1
Syria,24860,,1815,,21682,Asia,1
Taiwan,13106,,452,,1133,Asia,1
Tajikistan,13308,,90,,13218,Asia,1
Thailand,202264,3000,1485,19,157944,Asia,0
Timor-Leste,8341,,19,,6833,Asia,1
Turkey,5336073,,48795,,5206836,Asia,1
UAE,599823,,1730,,579045,Asia,1
Uzbekistan,103813,,708,,99733,Asia,1
Vietnam,10881,71,59,,4236,Asia,0
Yemen,6863,,1350,,3765,Asia,1
