Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,3,,,,3,North America,0
Antigua and Barbuda,124,,3,,108,North America,1
Aruba,4422,,36,,4222,North America,1
Bahamas,6410,,132,,3948,North America,1
Barbados,233,,7,,210,North America,1
Belize,3200,55,51,1,2031,North America,1
Bermuda,193,,9,,175,North America,1
British Virgin Islands,71,,1,,70,North America,1
Canada,220213,,9973,,184306,North America,0
Caribbean Netherlands,150,,3,,126,North America,1
Cayman Islands,239,,1,,216,North America,1
Costa Rica,104460,,1312,,63709,North America,1
Cuba,6595,,128,,6029,North America,1
Curaçao,873,,1,,590,North America,1
Dominica,38,,,,29,North America,0
Dominican Republic,124843,,2225,,103081,North America,1
El Salvador,32925,,953,,28582,North America,1
Greenland,17,,,,16,North America,0
Grenada,28,,,,24,North America,0
Guadeloupe,7474,,115,,2199,North America,1
Guatemala,104894,,3651,,94530,North America,1
Haiti,9026,,232,,7373,North America,1
Honduras,93966,752,2633,10,38536,North America,1
Jamaica,8749,,192,,4303,North America,1
Martinique,2257,,24,,98,North America,1
Mexico,895326,4166,89171,247,655118,North America,1
Montserrat,13,,1,,12,North America,1
Nicaragua,5434,,155,,4225,North America,1
Panama,129751,,2638,,105710,North America,1
Saint Barthelemy,83,,,,66,North America,0
Saint Kitts and Nevis,19,,,,19,North America,0
Saint Lucia,63,,,,27,North America,0
Saint Martin,542,,8,,422,North America,1
Saint Pierre and Miquelon,16,,,,12,North America,0
Saint Vincent and the Grenadines,73,,,,66,North America,0
Trinidad and Tobago,5535,,106,,4126,North America,1
Turks and Caicos,701,,6,,689,North America,1
USA,8962783,,231045,,5833824,North America,1
