Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,2517300,,57647,,2217783,South America,1
Bolivia,281570,921,12442,14,230807,South America,0
Brazil,13445006,,351469,,11838564,South America,1
Chile,1068522,,24213,,998400,South America,1
Colombia,2518715,,65608,,2375176,South America,1
Ecuador,344877,,17275,,290314,South America,1
Falkland Islands,60,,,,54,South America,0
French Guiana,17549,,94,,9995,South America,1
Guyana,11044,,252,,9688,South America,1
Paraguay,233745,,4749,,191614,South America,1
Peru,1639767,,54669,,1557779,South America,1
Suriname,9278,,179,,8654,South America,1
Uruguay,141380,,1414,,104434,South America,1
Venezuela,173786,,1759,,156472,South America,1
