Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Afghanistan,4.568835097177954,,3.1179338350396413,,4.414304688128332,Asia,True
Armenia,4.60406397266389,,2.8948696567452528,,4.510477984281345,Asia,True
Azerbaijan,4.524798420886221,,2.6884198220027105,,4.477931182055328,Asia,True
Bahrain,4.639775258839238,,2.2068258760318495,,4.607980148316915,Asia,True
Bangladesh,5.406732589869738,,3.5269850685599957,,5.166145819924676,Asia,True
Bhutan,2.03342375548695,,,,1.9822712330395684,Asia,False
Brunei,2.1522883443830563,,0.47712125471966244,,2.1398790864012365,Asia,False
Cambodia,2.3944516808262164,0.3010299956639812,,,2.3364597338485296,Asia,False
China,4.9274678886737435,1.3617278360175928,3.6659560294539566,,4.898549673613008,Asia,True
Cyprus,3.0909630765957314,,1.2787536009528289,,2.932473764677153,Asia,True
Georgia,3.084933574936716,,1.2304489213782739,,2.998259338423699,Asia,True
Hong Kong,3.6029277128591892,,1.6720978579357175,,3.4401216031878037,Asia,True
India,6.332846303169666,,4.638019765559577,,6.170204196911587,Asia,True
Indonesia,5.091677507131081,,3.752662943120972,,4.899306045682264,Asia,True
Iran,5.511471588291364,,4.261595898482179,,5.450436953954235,Asia,True
Iraq,5.16846507227768,,3.725094521081469,,5.023268925463059,Asia,True
Israel,4.915526463986198,,2.7730546933642626,,4.756415482338287,Asia,True
Japan,4.65742876506078,,3.016615547557177,,4.495641453248718,Asia,True
Jordan,3.095518042323151,,1.0413926851582251,,3.0711452904510828,Asia,True
Kazakhstan,4.990467614225798,,3.024485667699167,,4.854967608965709,Asia,True
Kuwait,4.852473893952421,,2.6757783416740852,,4.798001134858534,Asia,True
Kyrgyzstan,4.597377025474375,,3.1640552918934515,,4.492229415365499,Asia,True
Laos,1.3010299956639813,,,,1.2787536009528289,Asia,False
Lebanon,3.7939998009844706,,1.8920946026904804,,3.3102683666324477,Asia,True
Macao,1.662757831681574,,,,1.662757831681574,Asia,False
Malaysia,3.957607287060095,,2.0969100130080562,,3.943247125137862,Asia,True
Maldives,3.6900187807886953,,1.2787536009528289,,3.445759836488631,Asia,True
Mongolia,2.4668676203541096,,,,2.4149733479708178,Asia,False
Myanmar,2.5550944485783194,,0.7781512503836436,,2.4927603890268375,Asia,True
Nepal,4.35395467937171,,1.863322860120456,,4.212533836186607,Asia,True
Oman,4.9103949258111115,,2.7067177823367587,,4.86617505797028,Asia,True
Pakistan,5.452533148034165,,3.783045572114693,,5.414311379825343,Asia,True
Palestine,4.1438887581092745,,1.9822712330395684,,3.886829004676982,Asia,True
Philippines,5.103410284015338,,3.344195715871435,,4.826832536131677,Asia,True
Qatar,5.051731196059849,,2.2600713879850747,,5.039168147635356,Asia,True
Saudi Arabia,5.458278179831789,,3.4955443375464483,,5.3987036951130785,Asia,True
Singapore,4.7398016926234865,,1.4313637641589874,,4.686484328979164,Asia,True
South Korea,4.164293359314462,1.5563025007672873,2.484299839346786,0.0,4.134878045195129,Asia,True
Sri Lanka,3.453471233722936,,1.0413926851582251,,3.4109458586877746,Asia,True
Syria,3.0511525224473814,,1.6989700043360187,,2.519827993775719,Asia,True
Taiwan,2.680335513414563,,0.8450980400142568,,2.6464037262230695,Asia,True
Tajikistan,3.886829004676982,,1.792391689498254,,3.811843006176477,Asia,True
Thailand,3.5247854493212225,,1.7634279935629373,,3.4983105537896004,Asia,True
Timor-Leste,1.3979400086720377,,,,1.380211241711606,Asia,False
Turkey,5.379526688675471,,3.765594055319445,,5.347634402731476,Asia,True
UAE,4.794488046659169,,2.5514499979728753,,4.75008392111362,Asia,True
Uzbekistan,4.472053991449704,,2.271841606536499,,4.322343361148676,Asia,True
Vietnam,2.9095560292411755,,1.0,,2.59659709562646,Asia,True
Yemen,3.2545480771089736,,2.709269960975831,,2.9590413923210934,Asia,True
