Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,109,,,,109,North America,0
Antigua and Barbuda,1263,,42,,1214,North America,1
Aruba,11068,,107,,10926,North America,1
Bahamas,12027,,232,,11081,North America,1
Barbados,4032,,47,,3963,North America,1
Belize,12916,,325,,12456,North America,1
Bermuda,2497,,33,,2455,North America,1
British Virgin Islands,248,,1,,209,North America,1
Canada,1396798,,25843,,1350578,North America,1
Caribbean Netherlands,1616,,17,,1580,North America,1
Cayman Islands,592,,2,,576,North America,1
Costa Rica,336007,,4278,,258822,North America,1
Cuba,152420,,1045,,145337,North America,1
Curaçao,12287,,123,,12139,North America,1
Dominica,188,,,,188,North America,0
Dominican Republic,304428,,3686,,248104,North America,1
El Salvador,74983,,2284,5,69867,North America,0
Greenland,43,,,,34,North America,0
Grenada,161,,1,,160,North America,1
Guadeloupe,16608,,225,,2250,North America,1
Guatemala,265662,,8361,,242033,North America,1
Haiti,15908,,333,,12557,North America,1
Honduras,243467,671,6559,27,86549,North America,0
Jamaica,49090,,988,,26828,North America,1
Martinique,12110,,98,,98,North America,1
Mexico,2441866,3855,229353,253,1946477,North America,0
Montserrat,20,,1,,19,North America,1
Nicaragua,7662,,188,,4225,North America,1
Panama,384512,,6413,,369857,North America,1
Saint Barthelemy,1005,,1,,462,North America,1
Saint Kitts and Nevis,83,,,,51,North America,0
Saint Lucia,5156,,80,,4939,North America,1
Saint Martin,2040,,12,,1399,North America,1
Saint Pierre and Miquelon,25,,,,25,North America,0
Saint Vincent and the Grenadines,2092,,12,,1856,North America,1
Trinidad and Tobago,27533,,616,,17048,North America,1
Turks and Caicos,2421,,18,,2387,North America,1
USA,34264792,65,613494,,28254091,North America,0
