Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,109,,,,109,North America,0
Antigua and Barbuda,1263,,42,,1221,North America,1
Aruba,11103,,107,,10967,North America,1
Bahamas,12295,53,241,1,11230,North America,0
Barbados,4040,,47,,3980,North America,1
Belize,13004,,328,,12551,North America,1
Bermuda,2504,,33,,2461,North America,1
British Virgin Islands,248,,1,,209,North America,1
Canada,1407269,,26023,,1368449,North America,1
Caribbean Netherlands,1629,,17,,1599,North America,1
Cayman Islands,608,,2,,587,North America,1
Costa Rica,350630,,4473,,272128,North America,1
Cuba,164896,,1132,,155960,North America,1
Curaçao,12314,,125,,12151,North America,1
Dominica,191,,,,189,North America,0
Dominican Republic,314031,,3742,,256874,North America,1
El Salvador,76697,,2327,6,71062,North America,0
Greenland,49,,,,40,North America,0
Grenada,161,,1,,160,North America,1
Guadeloupe,16752,,229,,2250,North America,1
Guatemala,278409,,8595,,251837,North America,1
Haiti,17239,191,373,4,12645,North America,0
Honduras,251966,817,6748,29,91468,North America,0
Jamaica,49564,,1028,,28333,North America,1
Martinique,12178,,98,,98,North America,1
Mexico,2471741,4098,230959,167,1966702,North America,0
Montserrat,20,,1,,19,North America,1
Nicaragua,7696,,188,,4225,North America,1
Panama,392166,,6465,,375487,North America,0
Saint Barthelemy,1005,,1,,462,North America,0
Saint Kitts and Nevis,304,,1,,70,North America,0
Saint Lucia,5206,,80,,5053,North America,0
Saint Martin,2133,,12,,1399,North America,0
Saint Pierre and Miquelon,26,,,,25,North America,0
Saint Vincent and the Grenadines,2183,,12,,1934,North America,0
Trinidad and Tobago,30183,,713,,20892,North America,0
Turks and Caicos,2423,,18,,2389,North America,0
USA,34393310,41,616920,,28675929,North America,0
