Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,116255,98,3061,4,80887,Africa,0
Angola,21757,24,530,3,20090,Africa,0
Benin,6818,,90,,5552,Africa,1
Botswana,37559,1744,485,27,32550,Africa,0
Burkina Faso,12559,24,145,,12177,Africa,0
Burundi,2618,5,6,,773,Africa,0
Cabo Verde,16517,26,160,1,15804,Africa,0
Cameroon,40622,,601,,35261,Africa,1
Central African Republic,5087,,64,,4938,Africa,1
Chad,4427,7,157,,4045,Africa,0
Comoros,3666,,146,,3473,Africa,1
DR Congo,27572,19,726,,24892,Africa,0
Djibouti,6658,70,64,,6113,Africa,0
Egypt,196061,643,11637,39,150424,Africa,0
Equatorial Guinea,6780,44,101,1,6244,Africa,0
Eritrea,3118,,7,,2865,Africa,1
Eswatini,17290,4,665,,16067,Africa,0
Ethiopia,188902,1537,2674,15,148571,Africa,0
Gabon,18078,367,108,2,15654,Africa,0
Gambia,5255,,161,,4875,Africa,1
Ghana,89682,,725,,85761,Africa,1
Guinea,18945,68,113,2,16079,Africa,0
Guinea-Bissau,3568,,55,,2870,Africa,1
Ivory Coast,40601,291,222,2,36502,Africa,0
Kenya,122040,1130,2023,12,90376,Africa,0
Lesotho,10538,3,309,,3922,Africa,0
Liberia,2042,,85,,1899,Africa,1
Libya,152510,905,2513,7,139361,Africa,0
Madagascar,22616,132,355,4,21062,Africa,0
Malawi,33270,33,1098,2,28947,Africa,0
Mali,9380,50,371,3,6644,Africa,0
Mauritania,17630,29,447,1,16918,Africa,0
Mauritius,809,4,10,,592,Africa,0
Mayotte,19006,,154,2,2964,Africa,0
Morocco,491834,125,8769,2,479557,Africa,0
Mozambique,66306,94,747,1,52882,Africa,0
Namibia,42653,176,494,2,39504,Africa,0
Niger,4928,10,185,,4541,Africa,0
Nigeria,161868,131,2030,,148125,Africa,0
Rwanda,20896,68,292,2,19214,Africa,0
Réunion,14631,,87,,13109,Africa,1
Senegal,37920,87,1016,3,34892,Africa,0
Seychelles,3798,28,16,,3157,Africa,0
Sierra Leone,3948,,79,,2790,Africa,1
Somalia,10214,129,441,12,4532,Africa,0
South Africa,1538451,599,52196,85,1463953,Africa,0
South Sudan,9890,11,106,,8779,Africa,0
Sudan,29419,,1986,,23725,Africa,1
São Tomé and Príncipe,2157,12,34,,1988,Africa,0
Tanzania,509,,21,,183,Africa,1
Togo,8960,42,104,,7242,Africa,0
Tunisia,245923,217,8569,23,213106,Africa,0
Uganda,40687,16,334,,15133,Africa,0
Western Sahara,10,,1,,8,Africa,1
Zambia,86535,86,1182,3,83319,Africa,0
Zimbabwe,36684,19,1514,2,34315,Africa,0
