Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,44315,87,1653,3,35370,Asia,1
Albania,30623,,657,,14565,Europe,1
Algeria,71652,,2224,,46962,Africa,1
Andorra,6066,,76,,5127,Europe,1
Angola,14134,,333,,7062,Africa,1
Anguilla,3,,,,3,North America,0
Antigua and Barbuda,139,,4,,127,North America,1
Argentina,1349434,,36532,,1167514,South America,1
Armenia,123646,1667,1900,30,90754,Asia,1
Aruba,4693,,45,,4569,North America,1
Australia,27790,6,907,,25509,Australia/Oceania,0
Austria,235351,6668,2224,108,156483,Europe,0
Azerbaijan,83994,,1053,,59465,Asia,1
Bahamas,7348,,163,,5516,North America,1
Bahrain,85317,,337,,83244,Asia,1
Bangladesh,443434,2275,6322,17,358431,Asia,0
Barbados,253,,7,,241,North America,1
Belarus,120847,1457,1081,7,100749,Europe,1
Belgium,550264,4477,15196,171,34792,Europe,1
Belize,5018,60,102,2,2743,North America,1
Benin,2916,,43,,2579,Africa,1
Bermuda,226,,9,,200,North America,1
Bhutan,378,,,,357,Asia,0
Bolivia,143756,187,8889,14,118691,South America,1
Bosnia and Herzegovina,76757,,2153,,41031,Europe,1
Botswana,9594,,31,,7296,Africa,1
Brazil,5983089,,168141,,5407498,South America,1
British Virgin Islands,71,,1,,70,North America,1
Brunei,148,,3,,145,Asia,0
Bulgaria,114435,,2649,,33327,Europe,1
Burkina Faso,2686,,68,,2476,Africa,1
Burundi,641,,1,,575,Africa,1
Cabo Verde,10082,,104,,9557,Africa,1
Cambodia,304,,,,291,Asia,0
Cameroon,23528,,435,,22177,Africa,1
Canada,315754,,11265,,252294,North America,0
Caribbean Netherlands,158,1,3,,152,North America,1
Cayman Islands,259,1,2,,243,North America,1
Central African Republic,4907,,63,,1924,Africa,1
Chad,1620,,101,,1463,Africa,1
Channel Islands,1079,,48,,869,Europe,1
Chile,536012,,14955,,511874,South America,1
China,86398,17,4634,,81453,Asia,1
Colombia,1225490,,34761,,1132393,South America,1
Comoros,592,,7,,563,Africa,1
Costa Rica,128231,,1599,,78851,North America,1
Croatia,96837,2958,1257,57,77387,Europe,1
Cuba,7725,,131,,7201,North America,1
Curaçao,1561,,3,,968,North America,1
Cyprus,7979,,41,,2021,Asia,1
Czechia,481755,,6874,,379380,Europe,1
DR Congo,12008,,323,,11215,Africa,1
Denmark,67105,,773,,52445,Europe,1
Djibouti,5658,,61,,5550,Africa,1
Dominica,68,,,,41,North America,0
Dominican Republic,136183,,2301,,111527,North America,1
Ecuador,183246,,13073,,160639,South America,1
Egypt,111955,,6508,,101564,Africa,1
El Salvador,37109,,1061,,33757,North America,1
Equatorial Guinea,5121,,85,,4975,Africa,1
Eritrea,527,,,,456,Africa,0
Estonia,9076,364,87,1,5296,Europe,1
Eswatini,6156,,119,,5831,Africa,1
Ethiopia,104427,,1607,,64983,Africa,1
Falkland Islands,16,,,,13,South America,0
Faroe Islands,498,,,,495,Europe,0
Fiji,35,,2,,32,Australia/Oceania,1
Finland,20747,461,374,,15300,Europe,1
France,2086288,,47127,,147569,Europe,0
French Guiana,10950,,70,,9995,South America,1
French Polynesia,12816,,62,,4842,Australia/Oceania,1
Gabon,9116,,59,,8965,Africa,1
Gambia,3706,1,122,,3578,Africa,1
Georgia,96860,3768,894,41,77932,Asia,1
Germany,878209,,13788,,562700,Europe,1
Ghana,50631,,323,,49103,Africa,1
Gibraltar,931,,3,,802,Europe,1
Greece,85261,,1347,,9989,Europe,0
Greenland,18,,,,18,North America,0
Grenada,36,,,,30,North America,0
Guadeloupe,8225,,144,,2242,North America,1
Guatemala,117066,,4050,,106305,North America,1
Guinea,12743,30,75,,11789,Africa,1
Guinea-Bissau,2421,,43,,2286,Africa,1
Guyana,4976,,143,,3965,South America,1
Haiti,9208,,232,,7820,North America,1
Honduras,103488,,2839,,45082,North America,1
Hong Kong,5518,26,108,,5239,Asia,1
Hungary,165901,4440,3568,96,38074,Europe,1
Iceland,5231,,25,,4973,Europe,1
India,9006079,1754,132223,21,8428409,Asia,1
Indonesia,488310,4792,15678,78,410552,Asia,1
Iran,815117,,43417,,583704,Asia,1
Iraq,529226,,11834,,457490,Asia,1
Ireland,69473,,2010,,23364,Europe,1
Isle of Man,366,,25,,332,Europe,1
Israel,327407,358,2742,,316238,Asia,1
Italy,1308528,,47870,,498987,Europe,1
Ivory Coast,21083,,129,,20729,Africa,1
Jamaica,10088,,235,,5407,North America,1
Japan,122966,,1922,,106954,Asia,1
Jordan,169395,,2053,,100280,Asia,1
Kazakhstan,123888,791,1945,,111483,Asia,1
Kenya,74145,,1330,,50658,Africa,1
Kuwait,138822,,859,,130426,Asia,1
Kyrgyzstan,68702,386,1223,6,59789,Asia,1
Laos,25,,,,23,Asia,0
Latvia,11722,,141,,1557,Europe,1
Lebanon,111946,,868,,63404,Asia,1
Lesotho,2065,,44,,1273,Africa,1
Liberia,1539,,82,,1331,Africa,1
Libya,76006,,1062,,46793,Africa,1
Liechtenstein,1072,,8,,865,Europe,1
Lithuania,40492,,341,,10008,Europe,1
Luxembourg,29243,,254,,19231,Europe,1
Macao,46,,,,46,Asia,0
Madagascar,17310,,250,,16592,Africa,1
Malawi,6002,,185,,5435,Africa,1
Malaysia,52638,958,329,3,39088,Asia,1
Maldives,12452,,45,,11475,Asia,1
Mali,4093,,142,,2997,Africa,1
Malta,8560,,104,,6301,Europe,1
Marshall Islands,4,,,,1,Australia/Oceania,0
Martinique,4732,,37,,98,North America,1
Mauritania,8034,,168,,7554,Africa,1
Mauritius,494,,10,,433,Africa,1
Mayotte,5036,,48,,2964,Africa,1
Mexico,1019543,4472,100104,576,766361,North America,1
Moldova,93961,,2091,,75530,Europe,1
Monaco,573,,3,,497,Europe,1
Mongolia,557,39,,,337,Asia,0
Montenegro,29577,,420,,18744,Europe,1
Montserrat,13,,1,,12,North America,1
Morocco,311554,,5090,,257992,Africa,1
Mozambique,14723,,120,,12849,Africa,1
Myanmar,74882,,1676,,55633,Asia,1
Namibia,13662,,141,,13182,Africa,1
Nepal,216965,1945,1298,22,191002,Asia,1
Netherlands,467257,,8771,,N/A,Europe,0
New Caledonia,30,,,,30,Australia/Oceania,0
New Zealand,2013,3,25,,1948,Australia/Oceania,1
Nicaragua,5725,,159,,4225,North America,1
Niger,1335,,70,,1153,Africa,1
Nigeria,65839,,1165,,61573,Africa,1
North Macedonia,51213,,1423,,30204,Europe,1
Norway,31441,,305,,19025,Europe,1
Oman,121360,,1365,,112406,Asia,1
Pakistan,368665,2738,7284,36,327542,Asia,1
Palestine,67296,,598,,57469,Asia,1
Panama,151089,,2922,,131315,North America,1
Papua New Guinea,604,,7,,586,Australia/Oceania,1
Paraguay,74495,,1636,,53060,South America,1
Peru,943917,,35446,,871534,South America,1
Philippines,415067,1639,8025,27,375237,Asia,1
Poland,819262,22464,12714,626,381800,Europe,1
Portugal,243009,,3701,,157924,Europe,1
Qatar,136649,,235,,133691,Asia,1
Romania,393851,,9596,,269590,Europe,1
Russia,2039926,24318,35311,461,1551414,Europe,1
Rwanda,5572,,46,,5137,Africa,1
Réunion,7298,,34,,5928,Africa,1
Saint Barthelemy,127,,,,94,North America,0
Saint Kitts and Nevis,19,,,,19,North America,0
Saint Lucia,203,,2,,60,North America,1
Saint Martin,690,,12,,598,North America,1
Saint Pierre and Miquelon,16,,,,12,North America,0
Saint Vincent and the Grenadines,84,,,,78,North America,0
Samoa,1,,,,,Australia/Oceania,0
San Marino,1358,,43,,1019,Europe,1
Saudi Arabia,354527,,5729,,341956,Asia,1
Senegal,15848,13,330,1,15452,Africa,0
Serbia,104097,,1110,,31536,Europe,1
Seychelles,163,,,,159,Africa,0
Sierra Leone,2397,,74,,1823,Africa,1
Singapore,58143,4,28,,58052,Asia,1
Slovakia,93396,1818,614,35,40816,Europe,1
Slovenia,62580,1546,995,31,41691,Europe,1
Solomon Islands,16,,,,5,Australia/Oceania,0
Somalia,4382,,108,,3384,Africa,1
South Africa,759658,,20671,,702544,Africa,1
South Korea,30017,363,501,3,26263,Asia,1
South Sudan,3016,,59,,1290,Africa,1
Spain,1574063,,42291,,N/A,Europe,0
Sri Lanka,18841,,73,,13271,Asia,1
Sudan,15299,,1179,,9670,Africa,1
Suriname,5284,,116,,5161,South America,1
Sweden,201055,,6340,,N/A,Europe,0
Switzerland,285655,,3879,,180700,Europe,1
Syria,6991,,363,,2924,Asia,1
São Tomé and Príncipe,974,,16,,920,Africa,1
Taiwan,611,2,7,,546,Asia,1
Tajikistan,11772,,86,,11148,Asia,1
Tanzania,509,,21,,183,Africa,1
Thailand,3892,4,60,,3745,Asia,1
