Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,59968,1758,1036,4,34413,Australia/Oceania,0
Fiji,47509,,508,,30332,Australia/Oceania,1
French Polynesia,40178,,480,,33500,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,136,,,,58,Australia/Oceania,0
New Zealand,3748,19,27,1,2971,Australia/Oceania,0
Palau,2,,,,2,Australia/Oceania,0
Papua New Guinea,17926,,192,,17547,Australia/Oceania,1
Samoa,3,,,,3,Australia/Oceania,0
Solomon Islands,20,,,,20,Australia/Oceania,0
Vanuatu,4,,1,,3,Australia/Oceania,0
Wallis and Futuna,445,,7,,438,Australia/Oceania,0
