Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,18,,,,18,North America,0
Antigua and Barbuda,862,,22,,455,North America,1
Aruba,8177,,77,,7893,North America,1
Bahamas,8642,,185,,7483,North America,1
Barbados,3333,,37,,2915,North America,1
Belize,12345,,316,,11957,North America,1
Bermuda,724,,12,,690,North America,1
British Virgin Islands,153,,1,,131,North America,1
Canada,893518,,22304,,841035,North America,0
Caribbean Netherlands,587,,5,,453,North America,1
Cayman Islands,460,,2,,426,North America,1
Costa Rica,207832,,2848,,188151,North America,1
Cuba,57607,,352,,52593,North America,1
Curaçao,4830,,22,,4682,North America,1
Dominica,151,,,,138,North America,0
Dominican Republic,243778,,3191,,198947,North America,1
El Salvador,61539,,1929,6,57958,North America,0
Greenland,31,,,,31,North America,0
Grenada,148,,1,,147,North America,1
Guadeloupe,10149,,162,,2242,North America,1
Guatemala,179563,,6493,,165897,North America,1
Haiti,12594,,250,,9967,North America,1
Honduras,174508,265,4297,14,68284,North America,0
Jamaica,27465,,460,,14595,North America,1
Martinique,6928,,47,,98,North America,1
Mexico,2137884,7407,191789,866,1681336,North America,0
Montserrat,20,,1,,14,North America,1
Nicaragua,6537,,175,,4225,North America,1
Panama,345759,,5944,,333005,North America,1
Saint Barthelemy,638,,1,,462,North America,1
Saint Kitts and Nevis,41,,,,41,North America,0
Saint Lucia,3902,,46,,3595,North America,1
Saint Martin,1571,,12,,1399,North America,1
Saint Pierre and Miquelon,24,,,,24,North America,0
Saint Vincent and the Grenadines,1670,7,8,,1107,North America,0
Trinidad and Tobago,7736,,140,,7503,North America,1
Turks and Caicos,2177,,15,,2020,North America,1
USA,29801506,,540574,,20549678,North America,1
