Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,4,1,,,3,North America,0
Antigua and Barbuda,139,,4,,128,North America,1
Aruba,4731,,45,,4596,North America,1
Bahamas,7413,,163,,5652,North America,1
Barbados,259,,7,,241,North America,1
Belize,5183,73,116,4,2842,North America,1
Bermuda,227,,9,,200,North America,1
British Virgin Islands,71,,1,,70,North America,1
Canada,330503,,11455,,264049,North America,0
Caribbean Netherlands,158,,3,,152,North America,1
Cayman Islands,261,,2,,245,North America,1
Costa Rica,129418,,1608,,79372,North America,1
Cuba,7846,,132,,7334,North America,1
Curaçao,1749,,3,,1004,North America,1
Dominica,77,5,,,63,North America,0
Dominican Republic,138410,,2310,,112552,North America,1
El Salvador,37562,,1081,6,34297,North America,1
Greenland,18,,,,18,North America,0
Grenada,41,,,,30,North America,0
Guadeloupe,8225,,144,,2242,North America,1
Guatemala,118629,,4076,,107413,North America,1
Haiti,9214,,232,,7854,North America,1
Honduras,104435,,2857,,46208,North America,1
Jamaica,10284,,238,,5505,North America,1
Martinique,4732,,37,,98,North America,1
Mexico,1041875,9187,101676,303,779104,North America,1
Montserrat,13,,1,,12,North America,1
Nicaragua,5725,,159,,4225,North America,1
Panama,154783,,2957,,135962,North America,1
Saint Barthelemy,127,,,,94,North America,0
Saint Kitts and Nevis,20,,,,19,North America,0
Saint Lucia,220,,2,,60,North America,1
Saint Martin,690,,12,,598,North America,1
Saint Pierre and Miquelon,16,,,,12,North America,0
Saint Vincent and the Grenadines,84,,,,78,North America,0
Trinidad and Tobago,6450,,115,,5610,North America,1
Turks and Caicos,746,,6,,700,North America,1
USA,12593161,4073,262729,28,7453310,North America,1
