Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Afghanistan,4.570099078991958,2.03342375548695,3.1231980750319988,0.6020599913279624,4.418765174994478,Asia,True
Armenia,4.606735965798419,1.3617278360175928,2.900913067737669,0.6989700043360189,4.5134306984441,Asia,True
Azerbaijan,4.525925466513464,,2.690196080028514,,4.482358982753715,Asia,True
Bahrain,4.643561236537222,,2.2095150145426308,,4.612434161874806,Asia,True
Bangladesh,5.415819397579991,3.4634450317704277,3.5363058723510337,1.591064607026499,5.177354664178462,Asia,True
Bhutan,2.041392685158225,0.3010299956639812,,,1.9822712330395684,Asia,False
Brunei,2.1522883443830563,,0.47712125471966244,,2.1398790864012365,Asia,False
Cambodia,2.399673721481038,0.47712125471966244,,,2.3404441148401185,Asia,False
China,4.927719301129603,1.6901960800285136,3.6659560294539566,,4.898900618667986,Asia,True
Cyprus,3.0941215958405612,,1.2787536009528289,,2.9395192526186187,Asia,True
Georgia,3.0969100130080562,1.3979400086720377,1.2304489213782739,,3.0043213737826426,Asia,True
Hong Kong,3.617943434828973,1.8388490907372552,1.7403626894942439,0.0,3.4647875196459372,Asia,True
India,6.345892025636168,3.5450595846940027,4.648350251444714,1.5185139398778875,6.18646444016718,Asia,True
Indonesia,5.104087458500619,3.2271150825891253,3.7607993116307177,1.6232492903979006,4.91506197786502,Asia,True
Iran,5.51698992224617,3.3287872003545345,4.269886370278673,2.2764618041732443,5.457339825390868,Asia,True
Iraq,5.176424090589349,,3.7317498835272636,,5.0325180315259255,Asia,True
Israel,4.921894470929102,2.7307822756663893,2.782472624166286,0.7781512503836436,4.77036591876311,Asia,True
Japan,4.670088067872248,,3.0170333392987803,,4.509363840161932,Asia,True
Jordan,3.097604328874411,,1.0413926851582251,,3.074450718954591,Asia,True
Kazakhstan,4.997569850350293,2.869818207979328,3.024485667699167,,4.860475760901927,Asia,True
Kuwait,4.859738566197147,2.8369567370595505,2.6830470382388496,0.6020599913279624,4.806369936268499,Asia,True
Kyrgyzstan,4.6029818879334075,2.220108088040055,3.1684974835230326,0.7781512503836436,4.506856655023323,Asia,True
Laos,1.3010299956639813,,,,1.2787536009528289,Asia,False
Lebanon,3.8140477209955996,,1.8920946026904804,,3.327767489902729,Asia,True
Macao,1.662757831681574,,,,1.662757831681574,Asia,False
Malaysia,3.9587549498690895,1.0413926851582251,2.0969100130080562,,3.944630701856278,Asia,True
Maldives,3.7025166974381505,,1.2787536009528289,,3.447778009294621,Asia,True
Mongolia,2.4668676203541096,,,,2.419955748489758,Asia,False
Myanmar,2.5563025007672873,,0.7781512503836436,,2.494154594018443,Asia,True
Nepal,4.367542273520577,2.5289167002776547,1.8976270912904414,0.6020599913279624,4.217299658976496,Asia,True
Oman,4.912684278280838,2.315970345456918,2.7168377232995247,0.9030899869919435,4.881521600585636,Asia,True
Pakistan,5.454326445019286,2.7315887651867388,3.78511619502192,1.1760912590556813,5.41624763429714,Asia,True
Palestine,4.161667412437736,2.4800069429571505,2.0,0.47712125471966244,3.9055260484350485,Asia,True
Philippines,5.135571496529058,3.84248442441157,3.360593413565249,1.380211241711606,4.8335232100205605,Asia,False
Qatar,5.052874700057191,,2.2648178230095364,,5.040242256471788,Asia,True
Saudi Arabia,5.460431740513778,,3.500648063371912,,5.40146774782238,Asia,True
Singapore,4.742662299348295,2.27415784926368,1.4313637641589874,,4.689442057861638,Asia,True
South Korea,4.165125569088229,1.4471580313422192,2.484299839346786,,4.135387108382386,Asia,True
Sri Lanka,3.4539295920577286,,1.0413926851582251,,3.4138025167693513,Asia,True
Syria,3.074816440645175,,1.7160033436347992,,2.5390760987927767,Asia,True
Taiwan,2.681241237375587,,0.8450980400142568,,2.6464037262230695,Asia,True
Tajikistan,3.8890214220952246,,1.792391689498254,,3.811843006176477,Asia,True
Thailand,3.5251744278352715,,1.7634279935629373,,3.499687082618404,Asia,True
Timor-Leste,1.3979400086720377,,,,1.380211241711606,Asia,False
Turkey,5.3816636967199205,,3.766710207262259,,5.349780512464953,Asia,True
UAE,4.79605370040254,,2.552668216112193,,4.75257082423593,Asia,True
Uzbekistan,4.4888326343824,2.3242824552976926,2.292256071356476,0.3010299956639812,4.343250998054363,Asia,True
Vietnam,2.9278834103307068,0.7781512503836436,1.1139433523068367,0.3010299956639812,2.6009728956867484,Asia,True
Yemen,3.256236533205923,,2.711807229041191,,2.960470777534299,Asia,True
