Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,55357,,1888,,38618,Africa,1
Angola,8582,,260,,3305,Africa,1
Benin,2557,,41,,2330,Africa,1
Botswana,5923,,21,,927,Africa,1
Burkina Faso,2414,,65,,1869,Africa,1
Burundi,551,,1,,497,Africa,1
Cabo Verde,8122,,91,,6940,Africa,1
Cameroon,21570,,425,,20117,Africa,1
Central African Republic,4862,,62,,1924,Africa,1
Chad,1410,,96,,1223,Africa,1
Comoros,517,,7,,494,Africa,1
DR Congo,11097,,304,,10379,Africa,1
Djibouti,5522,,61,,5389,Africa,1
Egypt,106060,,6166,,98624,Africa,1
Equatorial Guinea,5074,,83,,4961,Africa,1
Eritrea,457,,,,391,Africa,0
Eswatini,5814,,116,,5468,Africa,1
Ethiopia,91693,,1396,,45260,Africa,1
Gabon,8901,,54,,8479,Africa,1
Gambia,3659,,119,,2660,Africa,1
Ghana,47601,63,314,2,46824,Africa,1
Guinea,11635,,71,,10474,Africa,1
Guinea-Bissau,2403,,41,,1818,Africa,1
Ivory Coast,20390,,121,,20088,Africa,1
Kenya,47212,,870,,33050,Africa,1
Lesotho,1934,11,43,,961,Africa,1
Liberia,1385,,82,,1278,Africa,1
Libya,53384,764,774,6,29619,Africa,1
Madagascar,16810,,238,,16215,Africa,1
Malawi,5874,,183,,4764,Africa,1
Mali,3440,,132,,2608,Africa,1
Mauritania,7650,,163,,7369,Africa,1
Mauritius,425,,10,,386,Africa,1
Mayotte,4203,,44,,2964,Africa,1
Morocco,186731,,3132,,154481,Africa,1
Mozambique,11559,,81,,9226,Africa,1
Namibia,12460,,133,,10609,Africa,1
Niger,1215,,69,,1128,Africa,1
Nigeria,61805,,1127,,56985,Africa,1
Rwanda,5017,,34,,4803,Africa,1
Réunion,5015,,19,,4445,Africa,1
Senegal,15525,17,321,,14082,Africa,1
Seychelles,153,2,,,149,Africa,0
Sierra Leone,2340,,73,,1777,Africa,1
Somalia,3897,,102,,3166,Africa,1
South Africa,710515,,18843,,642560,Africa,1
South Sudan,2872,,55,,1290,Africa,1
Sudan,13724,,836,,6764,Africa,1
São Tomé and Príncipe,935,,15,,898,Africa,1
Tanzania,509,,21,,183,Africa,1
Togo,2139,,52,,1574,Africa,1
Tunisia,47214,1322,784,44,5032,Africa,1
Uganda,11041,,98,,7210,Africa,1
Western Sahara,10,,1,,8,Africa,1
Zambia,16035,,346,,15168,Africa,1
Zimbabwe,8242,,236,,7742,Africa,1
