Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,55972,,2459,,49477,Asia,1
Albania,117474,,2045,,80483,Europe,1
Algeria,115265,,3036,,79887,Africa,1
Andorra,11266,,113,,10796,Europe,1
Angola,21380,,521,,19850,Africa,1
Anguilla,21,,,,18,North America,0
Antigua and Barbuda,963,,27,,598,North America,1
Argentina,2195722,,53670,,1986903,South America,1
Armenia,178702,317,3265,10,166410,Asia,0
Aruba,8395,,79,,8045,North America,1
Australia,29126,9,909,,26230,Australia/Oceania,0
Austria,493568,,8873,,457266,Europe,1
Azerbaijan,240295,,3282,,230960,Asia,1
Bahamas,8658,,185,,7513,North America,1
Bahrain,131001,,484,,124367,Asia,1
Bangladesh,557395,,8545,,511695,Asia,1
Barbados,3421,,37,,3174,North America,1
Belarus,302323,,2095,,293485,Europe,1
Belgium,808283,2962,22441,20,54577,Europe,0
Belize,12370,,316,,11987,North America,1
Benin,6501,,81,,5552,Africa,1
Bermuda,735,,12,,692,North America,1
Bhutan,868,,1,,866,Asia,1
Bolivia,259389,385,11958,14,204813,South America,0
Bosnia and Herzegovina,142160,,5446,,120158,Europe,1
Botswana,34098,,424,,28882,Africa,1
Brazil,11483370,,278327,,10063808,South America,1
British Virgin Islands,153,,1,,131,North America,1
Brunei,199,,3,,185,Asia,0
Bulgaria,278557,,11285,,225182,Europe,1
Burkina Faso,12372,,144,,11965,Africa,1
Burundi,2461,,3,,773,Africa,1
Cabo Verde,16101,,156,,15452,Africa,1
Cambodia,1325,20,1,,730,Asia,0
Cameroon,40622,,601,,35261,Africa,1
Canada,909157,,22463,,855020,North America,0
Caribbean Netherlands,763,,6,,525,North America,1
Cayman Islands,468,,2,,430,North America,1
Central African Republic,5023,,63,,4920,Africa,1
Chad,4309,,154,,3787,Africa,1
Channel Islands,4043,,86,,3955,Europe,1
Chile,891110,,21674,,835669,South America,1
China,90049,5,4636,,85238,Asia,0
Colombia,2303144,,61143,,2202580,South America,1
Comoros,3635,,146,,3444,Africa,1
Costa Rica,209093,,2862,,188967,North America,1
Croatia,251045,,5677,,240564,Europe,1
Cuba,61472,,370,,56755,North America,1
Curaçao,5110,,22,,4715,North America,1
Cyprus,39651,,240,,2057,Asia,1
Czechia,1402420,3291,23379,88,1214056,Europe,0
DR Congo,27014,,717,,23002,Africa,1
Denmark,220459,,2391,,209602,Europe,1
Djibouti,6268,,63,,5978,Africa,1
Dominica,156,,,,141,North America,0
Dominican Republic,246045,,3222,,202062,North America,1
Ecuador,302221,,16236,,263164,South America,1
Egypt,190924,,11300,,147234,Africa,1
El Salvador,62377,148,1954,4,59339,North America,0
Equatorial Guinea,6562,,98,,5938,Africa,1
Eritrea,3038,,7,,2631,Africa,1
Estonia,84807,,719,,59744,Europe,1
Eswatini,17237,,661,,15748,Africa,1
Ethiopia,175467,,2550,,143710,Africa,1
Falkland Islands,54,,,,54,South America,0
Faroe Islands,661,,1,,657,Europe,1
Fiji,66,,2,,60,Australia/Oceania,1
Finland,66869,,786,,46000,Europe,1
France,4071662,,90429,,272960,Europe,1
French Guiana,16764,,87,,9995,South America,1
French Polynesia,18527,,141,,4842,Australia/Oceania,1
Gabon,16660,,96,,14583,Africa,1
Gambia,4985,,153,,4437,Africa,1
Georgia,275148,159,3650,2,268565,Asia,0
Germany,2578835,,73959,,2365100,Europe,0
Ghana,87762,,685,,83169,Africa,1
Gibraltar,4263,,94,,4143,Europe,1
Greece,221147,,7091,,187544,Europe,1
Greenland,31,,,,31,North America,0
Grenada,148,,1,,147,North America,1
Guadeloupe,10614,,162,,2242,North America,1
Guatemala,182881,,6568,,168338,North America,1
Guinea,17742,,102,,15514,Africa,1
Guinea-Bissau,3447,,52,,2755,Africa,1
Guyana,9160,,207,,8288,South America,1
Haiti,12664,,250,,10177,North America,1
Honduras,178277,445,4334,3,68678,North America,0
Hong Kong,11282,,203,,10754,Asia,1
Hungary,524196,7706,17083,131,354817,Europe,0
Iceland,6072,,29,,6023,Europe,1
India,11385339,181,158762,,11007352,Asia,0
Indonesia,1419455,,38426,,1243117,Asia,1
Iran,1746953,,61230,,1492488,Asia,1
Iraq,758184,,13751,,685770,Asia,1
Ireland,226741,,4534,,23364,Europe,1
Isle of Man,1278,,26,,430,Europe,1
Israel,818548,,6008,,784566,Asia,1
Italy,3223142,,102145,,2589731,Europe,1
Ivory Coast,37653,,211,,34088,Africa,1
Jamaica,30499,,485,,15139,North America,1
Japan,446873,,8560,,425663,Asia,1
Jordan,477053,,5346,,396195,Asia,1
Kazakhstan,224731,1011,2851,,206832,Asia,0
Kenya,113236,,1913,,88405,Africa,1
Kuwait,209523,,1172,,194172,Asia,1
Kyrgyzstan,86917,67,1483,2,83875,Asia,0
Laos,48,,,,42,Asia,0
Latvia,93781,,1767,,84568,Europe,1
Lebanon,418448,,5380,,328706,Asia,1
Lesotho,10530,,309,,3922,Africa,1
Liberia,2030,,85,,1899,Africa,1
Libya,144993,,2386,,131778,Africa,1
Liechtenstein,2612,,55,,2519,Europe,1
Lithuania,205385,,3396,,191277,Europe,1
Luxembourg,57877,,689,,53941,Europe,1
Macao,48,,,,47,Asia,0
Madagascar,21356,,326,,20380,Africa,1
Malawi,32789,,1082,,25578,Africa,1
Malaysia,323763,,1210,,306274,Asia,1
Maldives,21572,,64,,19095,Asia,1
Mali,8913,,360,,6503,Africa,1
Malta,26535,,351,,23060,Europe,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Martinique,6928,,47,,98,North America,1
