Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,105755,1853,4293,78,65071,Asia,0
Albania,132491,1,2455,1,129929,Europe,0
Algeria,136294,366,3641,10,94822,Africa,0
Andorra,13864,22,127,,13665,Europe,0
Angola,37748,70,868,9,31782,Africa,0
Anguilla,109,,,,109,North America,0
Antigua and Barbuda,1263,,42,,1221,North America,1
Argentina,4277395,8606,89490,447,3910835,South America,0
Armenia,224253,26,4499,1,216112,Asia,0
Aruba,11112,4,107,,10975,North America,0
Australia,30352,21,910,,29272,Australia/Oceania,0
Austria,649670,94,10680,,636365,Europe,0
Azerbaijan,335521,28,4963,1,329599,Asia,0
Bahamas,12295,,241,,11230,North America,1
Bahrain,263295,403,1311,5,254913,Asia,0
Bangladesh,856304,4636,13626,78,785482,Asia,0
Barbados,4043,,47,,3986,North America,1
Belarus,411153,475,3053,9,404025,Europe,0
Belgium,1079415,331,25136,4,1016574,Europe,0
Belize,13004,,328,,12551,North America,1
Benin,8140,,103,,7979,Africa,1
Bermuda,2504,,33,,2461,North America,1
Bhutan,1924,,1,,1676,Asia,1
Bolivia,422047,1086,16132,44,339104,South America,0
Bosnia and Herzegovina,204860,46,9643,13,180245,Europe,0
Botswana,65808,2561,1069,10,59616,Africa,0
Brazil,17969806,41878,502817,899,16220238,South America,0
British Virgin Islands,248,,1,,209,North America,1
Brunei,255,,3,,244,Asia,0
Bulgaria,421152,120,18000,10,393186,Europe,0
Burkina Faso,13469,,167,,13293,Africa,1
Burundi,5121,,8,,773,Africa,1
Cabo Verde,32039,37,283,,31091,Africa,0
Cambodia,43446,735,441,10,38003,Asia,0
Cameroon,80328,,1313,,78162,Africa,1
Canada,1409607,771,26084,8,1372491,North America,0
Caribbean Netherlands,1632,,17,,1599,North America,1
Cayman Islands,608,,2,,587,North America,1
Central African Republic,7101,,98,,6859,Africa,1
Chad,4947,1,174,,4768,Africa,0
Channel Islands,4128,,86,,3994,Europe,1
Chile,1522223,5205,31645,132,1452108,South America,0
China,91604,17,4636,,86449,Asia,0
Colombia,3968405,23239,100582,648,3685947,South America,0
Comoros,3908,,146,,3745,Africa,1
Costa Rica,354095,797,4530,24,278225,North America,0
Croatia,359184,11,8182,8,350467,Europe,0
Cuba,169365,1561,1170,11,159775,North America,0
Curaçao,12318,,125,,12160,North America,1
Cyprus,73710,67,374,,72083,Asia,0
Czechia,1666082,57,30280,,1633162,Europe,0
DR Congo,37926,117,879,,27938,Africa,0
Denmark,291801,149,2531,1,284752,Europe,0
Djibouti,11587,,155,,11427,Africa,1
Dominica,191,,,,189,North America,0
Dominican Republic,317645,858,3758,2,259649,North America,0
Ecuador,446633,192,21304,11,415508,South America,0
Egypt,277797,509,15898,39,206053,Africa,0
El Salvador,77484,191,2336,4,71603,North America,0
Equatorial Guinea,8708,10,120,,8489,Africa,0
Eritrea,5362,,19,,4818,Africa,1
Estonia,130818,12,1268,,126696,Europe,0
Eswatini,18831,18,677,,18039,Africa,0
Ethiopia,275318,124,4286,3,255502,Africa,0
Falkland Islands,63,,,,63,South America,0
Faroe Islands,766,,1,,755,Europe,1
Fiji,2090,126,7,,532,Australia/Oceania,0
Finland,94379,45,967,,46000,Europe,0
France,5757798,487,110778,40,5566434,Europe,0
French Guiana,26647,197,142,1,9995,South America,0
French Polynesia,18972,9,142,,18805,Australia/Oceania,0
Gabon,24864,,158,,24264,Africa,1
Gambia,6024,,181,,5827,Africa,1
Georgia,359141,260,5175,15,345582,Asia,0
Germany,3730599,484,91007,41,3605200,Europe,0
Ghana,95059,146,794,1,93005,Africa,0
Gibraltar,4321,,94,,4211,Europe,0
Greece,418548,206,12559,17,399878,Europe,0
Greenland,49,,,,40,North America,0
Grenada,161,,1,,160,North America,1
Guadeloupe,16752,,229,,2250,North America,1
Guatemala,280854,347,8735,41,254700,North America,0
Guinea,23535,85,168,,22282,Africa,0
Guinea-Bissau,3825,,69,,3558,Africa,1
Guyana,19096,,447,,17073,South America,1
Haiti,17371,132,385,12,12667,North America,0
Honduras,253875,747,6766,7,91728,North America,0
Hong Kong,11890,3,210,,11616,Asia,0
Hungary,807630,202,29959,9,735574,Europe,0
Iceland,6627,,30,,6576,Europe,1
India,29973457,39096,389268,846,28913191,Asia,0
Indonesia,2004445,14536,54956,294,1801761,Asia,0
Iran,3105620,10485,83101,136,2760229,Asia,0
Iraq,1292700,5235,16910,25,1204879,Asia,0
