Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,152243,,7031,,107032,Asia,1
Albania,136147,,2466,,130700,Europe,1
Algeria,187968,,4830,,126661,Africa,1
Andorra,14954,,129,,14673,Europe,1
Angola,44739,,1103,,41573,Africa,1
Anguilla,137,,,,124,North America,0
Antigua and Barbuda,1397,,43,,1266,North America,1
Argentina,5088271,,109105,,4758128,South America,1
Armenia,234814,,4702,,222801,Asia,1
Aruba,13406,,121,,12259,North America,1
Australia,40080,465,967,1,31011,Australia/Oceania,0
Austria,669506,,10757,,649865,Europe,1
Azerbaijan,369853,,5170,,339327,Asia,1
Bahamas,16668,,313,,13264,North America,1
Bahrain,271025,,1384,,268531,Asia,1
Bangladesh,1425861,,24349,,1301966,Asia,1
Barbados,4548,,48,,4399,North America,1
Belarus,462197,,3613,,456193,Europe,1
Belgium,1149869,,25287,,1071747,Europe,1
Belize,15010,,344,,13930,North America,1
Benin,9065,,113,,8136,Africa,1
Bermuda,2663,,33,,2538,North America,1
Bhutan,2577,,3,,2532,Asia,1
Bolivia,482428,,18185,,421980,South America,1
Bosnia and Herzegovina,207571,,9711,,192156,Europe,1
Botswana,142380,,2043,,126597,Africa,1
Brazil,20378986,,569581,,19255927,South America,1
British Virgin Islands,2552,,37,,2469,North America,1
Brunei,787,,3,,333,Asia,0
Bulgaria,434535,,18376,,400402,Europe,1
Burkina Faso,13677,,170,,13411,Africa,1
Burundi,10103,,38,,773,Africa,1
Cabo Verde,34407,,300,,33535,Africa,1
Cambodia,86041,,1704,,81202,Asia,1
Cameroon,82454,,1338,,80433,Africa,1
Canada,1455971,,26704,,1410095,North America,1
Caribbean Netherlands,1756,,17,,1715,North America,1
Cayman Islands,651,,2,,644,North America,1
Central African Republic,11251,,99,,6859,Africa,1
Chad,4984,,174,,4803,Africa,1
Channel Islands,10005,,92,,9398,Europe,1
Chile,1629932,,36420,,1585995,South America,1
China,94472,42,4636,,87908,Asia,0
Colombia,4870922,,123580,,4694808,South America,1
Comoros,4038,,147,,3882,Africa,1
Costa Rica,432149,,5255,,350763,North America,1
Croatia,367068,,8285,,357065,Europe,1
Cuba,526837,,4088,,480650,North America,1
Curaçao,14602,,134,,13854,North America,1
Cyprus,109253,,461,,90755,Asia,1
Czechia,1676297,,30375,,1643596,Europe,1
DR Congo,53346,,1050,,30380,Africa,1
Denmark,331736,,2560,,316180,Europe,1
Djibouti,11683,,156,,11507,Africa,1
Dominica,953,,,,378,North America,0
Dominican Republic,346459,,3985,,336348,North America,1
Ecuador,493767,,31870,,443880,South America,1
Egypt,285465,,16625,,234250,Africa,1
El Salvador,90129,,2794,,77768,North America,1
Equatorial Guinea,8972,,123,,8768,Africa,1
Eritrea,6603,,37,,6542,Africa,1
