Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,29494,11,910,,26423,Australia/Oceania,0
Fiji,72,4,2,,65,Australia/Oceania,0
French Polynesia,18688,,141,,4842,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,123,2,,,58,Australia/Oceania,0
New Zealand,2591,,26,,2464,Australia/Oceania,1
Papua New Guinea,9343,,82,,846,Australia/Oceania,1
Samoa,3,,,,2,Australia/Oceania,0
Solomon Islands,20,,,,18,Australia/Oceania,0
Vanuatu,3,,,,1,Australia/Oceania,0
Wallis and Futuna,438,,5,,44,Australia/Oceania,1
