Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,2112023,,52077,,1911338,South America,1
Bolivia,249767,757,11666,17,193652,South America,0
Brazil,10589608,,255836,,9457100,South America,1
Chile,829770,,20660,,784213,South America,1
Colombia,2255260,,59866,,2151633,South America,1
Ecuador,286367,,15832,,247898,South America,1
Falkland Islands,54,,,,46,South America,0
French Guiana,16627,,85,,9995,South America,1
Guyana,8595,,197,,7993,South America,1
Paraguay,160448,,3198,,134392,South America,1
Peru,1332939,,46685,,1236668,South America,1
Suriname,8933,,173,,8413,South America,1
Uruguay,58589,,611,,50624,South America,1
Venezuela,139545,,1348,,131647,South America,1
