Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,151945,175,7014,14,105736,Asia,0
Albania,135140,379,2461,1,130588,Europe,0
Algeria,185902,860,4730,35,124755,Africa,0
Andorra,14924,16,129,,14596,Europe,0
Angola,44328,154,1082,12,41335,Africa,0
Anguilla,127,,,,117,North America,0
Antigua and Barbuda,1372,,43,,1255,North America,1
Argentina,5074725,8472,108815,246,4725426,South America,0
Armenia,233797,397,4678,9,222183,Asia,0
Aruba,12929,,115,,11761,North America,1
Australia,38168,414,949,2,30735,Australia/Oceania,0
Austria,666890,1005,10753,,648420,Europe,0
Azerbaijan,361501,1769,5125,16,337669,Asia,0
Bahamas,16141,,311,,13070,North America,1
Bahrain,270692,102,1384,,268185,Asia,0
Bangladesh,1405333,8465,23810,197,1273522,Asia,0
Barbados,4509,,48,,4354,North America,1
Belarus,458847,1425,3582,10,453024,Europe,0
Belgium,1147855,2119,25285,3,1071747,Europe,0
Belize,14738,,344,,13831,North America,1
Benin,9065,,113,,8136,Africa,1
Bermuda,2663,18,33,,2538,North America,0
Bhutan,2566,13,3,,2521,Asia,0
Bolivia,480946,717,18133,24,419540,South America,0
Bosnia and Herzegovina,207076,241,9701,3,192034,Europe,0
Botswana,136758,,1973,,121987,Africa,1
Brazil,20319000,33933,567914,926,19173917,South America,0
British Virgin Islands,2552,,37,,2469,North America,1
Brunei,598,55,3,,327,Asia,0
Bulgaria,432339,1047,18332,11,399919,Europe,0
Burkina Faso,13668,33,170,,13411,Africa,0
Burundi,9620,212,38,,773,Africa,0
Cabo Verde,34286,51,298,,33426,Africa,0
Cambodia,84262,423,1654,20,78972,Asia,0
Cameroon,82454,,1338,,80433,Africa,1
Canada,1449851,2405,26698,6,1407048,North America,0
Caribbean Netherlands,1738,,17,,1702,North America,1
Cayman Islands,651,,2,,644,North America,1
Central African Republic,11195,,98,,6859,Africa,1
Chad,4981,,174,,4802,Africa,1
Channel Islands,9815,,92,,9173,Europe,1
Chile,1627428,834,36287,44,1583180,South America,0
China,94260,99,4636,,87740,Asia,0
Colombia,4860622,4027,123221,124,4681231,South America,0
Comoros,4035,,147,,3881,Africa,1
Costa Rica,428295,1821,5211,12,350100,North America,0
Croatia,366357,308,8280,2,356437,Europe,0
Cuba,500216,8312,3842,85,452286,North America,0
Curaçao,14396,,132,,13629,North America,1
Cyprus,108306,419,455,1,90755,Asia,0
Czechia,1675868,191,30372,,1642987,Europe,0
DR Congo,52971,86,1050,,30380,Africa,0
Denmark,329010,1038,2558,3,313785,Europe,0
Djibouti,11672,,156,,11503,Africa,1
Dominica,412,,,,209,North America,0
Dominican Republic,345637,312,3976,1,336075,North America,0
Ecuador,493767,,31870,,443880,South America,1
Egypt,285158,97,16609,5,233772,Africa,0
El Salvador,90129,,2769,10,77768,North America,0
Equatorial Guinea,8951,,123,,8757,Africa,1
Eritrea,6597,,36,,6525,Africa,1
Estonia,136500,282,1279,,130329,Europe,0
Eswatini,35350,765,912,7,25551,Africa,0
Ethiopia,288159,975,4460,8,265197,Africa,0
Falkland Islands,66,,,,63,South America,0
Faroe Islands,991,4,2,,983,Europe,0
Fiji,39456,644,360,15,14623,Australia/Oceania,0
Finland,116231,926,995,,46000,Europe,0
France,6425436,26453,112561,74,5866208,Europe,0
French Guiana,31826,193,198,1,9995,South America,0
French Polynesia,28330,1294,188,4,22751,Australia/Oceania,0
Gabon,25564,35,165,,25343,Africa,0
Gambia,8920,,251,,8038,Africa,1
Georgia,471685,5359,6321,42,415146,Asia,0
Germany,3819845,5529,92367,19,3675800,Europe,0
Ghana,109736,308,906,7,102390,Africa,0
Gibraltar,5196,7,95,,4899,Europe,0
Greece,531967,3493,13150,24,481781,Europe,0
Greenland,235,14,,,136,North America,0
Grenada,180,,1,,167,North America,1
Guadeloupe,31861,8040,264,17,2250,North America,0
Guatemala,407564,4216,11006,46,354599,North America,0
Guinea,27645,138,277,6,25124,Africa,0
Guinea-Bissau,4986,,84,,4313,Africa,1
Guyana,23344,100,570,1,21913,South America,0
Haiti,20556,49,576,,16004,North America,0
Honduras,314351,2159,8339,29,103969,North America,0
Hong Kong,12031,5,212,,11733,Asia,0
Hungary,810316,104,30038,1,765952,Europe,0
Iceland,9376,130,30,,8011,Europe,0
India,32155765,38713,430759,474,31330443,Asia,0
Indonesia,3804943,30788,115096,1432,3289718,Asia,0
Iran,4359385,39119,96742,527,3674529,Asia,0
Iraq,1761143,9967,19541,75,1576593,Asia,0
Ireland,320915,1978,5059,,274731,Europe,0
Isle of Man,5857,70,36,,5151,Europe,0
Israel,929274,3689,6611,7,877933,Asia,0
Italy,4427827,7409,128379,45,4175198,Europe,0
Ivory Coast,52136,210,358,4,50804,Africa,0
Jamaica,56709,544,1276,8,47389,North America,0
Japan,1087779,18908,15358,28,930799,Asia,0
Jordan,781552,1010,10187,14,759963,Asia,0
Kazakhstan,672322,7798,7313,105,554178,Asia,0
Kenya,218713,1437,4302,29,201054,Africa,0
Kuwait,405859,417,2383,3,395950,Asia,0
Kyrgyzstan,171238,468,2433,7,161450,Asia,0
Laos,9668,305,9,,4240,Asia,0
Latvia,139941,127,2561,,136163,Europe,0
Lebanon,579999,1632,7967,5,541005,Asia,0
Lesotho,14243,381,397,6,6711,Africa,0
Liberia,5459,,148,,2715,Africa,1
Libya,279099,2360,3869,34,204108,Africa,0
Liechtenstein,3140,13,59,,3031,Europe,0
Lithuania,288747,548,4440,2,272281,Europe,0
Luxembourg,74595,50,828,1,73062,Europe,0
Macao,63,,,,57,Asia,0
Madagascar,42802,7,951,1,42501,Africa,0
Malawi,57620,347,1941,22,42690,Africa,0
Malaysia,1363683,21468,11968,277,1110528,Asia,0
Maldives,78926,111,222,,76732,Asia,0
Mali,14685,16,534,,14003,Africa,0
Malta,35192,101,429,,33644,Europe,0
Marshall Islands,4,,,,4,Australia/Oceania,0
Martinique,27255,,166,,104,North America,1
Mauritania,29603,296,634,7,25412,Africa,0
Mauritius,5349,,21,,1854,Africa,1
Mayotte,19567,21,175,,2964,Africa,0
Mexico,3045571,24975,246811,608,2390075,North America,0
Micronesia,1,,,,1,Australia/Oceania,0
Moldova,261807,283,6301,3,253704,Europe,0
Monaco,3055,15,33,,2891,Europe,0
Mongolia,179889,1453,871,2,171011,Asia,0
Montenegro,105356,354,1640,,100133,Europe,0
Montserrat,22,,1,,20,North America,1
Morocco,741836,10752,10823,112,649429,Africa,0
Mozambique,137413,847,1690,19,116945,Africa,0
Myanmar,348186,3456,12879,212,263172,Asia,0
Namibia,122097,280,3262,18,111101,Africa,0
Nepal,728532,2763,10239,27,679495,Asia,0
Netherlands,1897344,2677,17900,6,1737232,Europe,0
New Caledonia,134,,,,58,Australia/Oceania,0
New Zealand,2914,1,26,,2844,Australia/Oceania,0
Nicaragua,10251,,197,,4225,North America,1
Niger,5716,,196,,5424,Africa,1
Nigeria,181297,636,2211,11,166709,Africa,0
North Macedonia,160571,672,5532,5,150670,Europe,0
