Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Albania,29126,,637,,13804,Europe,1
Andorra,5951,,76,,4965,Europe,1
Austria,214597,,1945,,136487,Europe,1
Belarus,116699,,1060,,97318,Europe,1
Belgium,540605,2734,14839,223,33687,Europe,1
Bosnia and Herzegovina,73944,,2042,,38660,Europe,1
Bulgaria,106598,,2413,,31536,Europe,1
Channel Islands,1046,,48,,818,Europe,1
Croatia,87464,,1113,,70980,Europe,1
Czechia,469769,,6558,,353794,Europe,1
Denmark,64551,,768,,49961,Europe,1
Estonia,8304,274,85,1,5120,Europe,0
Faroe Islands,498,,,,495,Europe,0
Finland,19647,,371,,14000,Europe,1
France,2036755,,46273,,143152,Europe,0
Germany,833732,,13248,,530200,Europe,1
Gibraltar,915,,2,,775,Europe,1
Greece,78825,,1228,,9989,Europe,0
Hungary,156949,4290,3380,99,34846,Europe,0
Iceland,5215,,25,,4888,Europe,1
Ireland,68686,,1995,,23364,Europe,1
Isle of Man,364,,25,,332,Europe,1
Italy,1238072,,46464,,457798,Europe,1
Latvia,10914,,132,,1557,Europe,1
Liechtenstein,1002,,8,,796,Europe,1
Lithuania,36876,,299,,8566,Europe,1
Luxembourg,27681,,240,,18024,Europe,1
Malta,8247,,101,,6049,Europe,1
Moldova,90912,,2054,,73059,Europe,1
Monaco,557,,3,,467,Europe,1
Montenegro,28392,,405,,18121,Europe,1
Netherlands,457003,,8616,,N/A,Europe,0
North Macedonia,48613,,1376,,28646,Europe,1
Norway,30114,,298,,19025,Europe,1
Poland,752940,,10848,,324282,Europe,1
Portugal,230124,,3553,,149445,Europe,1
Romania,373474,,9261,,253244,Europe,1
Russia,1991998,20985,34387,456,1501083,Europe,0
San Marino,1290,,42,,920,Europe,1
Serbia,92375,,1054,,31536,Europe,1
Slovakia,88602,,557,,33906,Europe,1
Slovenia,56937,,876,,36519,Europe,1
Spain,1535058,,41688,,N/A,Europe,0
Sweden,192439,,6225,,N/A,Europe,0
Switzerland,274534,,3664,,169100,Europe,1
UK,1410732,,52745,,N/A,Europe,0
Ukraine,570153,12496,10112,256,259079,Europe,1
Vatican City,27,,,,15,Europe,0
