Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,58214,,2557,,52272,Asia,1
Albania,129842,,2353,,102601,Europe,1
Algeria,119992,,3165,,83636,Africa,1
Andorra,12874,,123,,12285,Europe,1
Angola,24661,,565,,22647,Africa,1
Anguilla,29,,,,25,North America,0
Antigua and Barbuda,1217,,31,,995,North America,1
Argentina,2743620,,59792,,2407853,South America,1
Armenia,210518,1033,3944,25,190271,Asia,0
Aruba,10399,,94,,9932,North America,1
Australia,29574,15,910,,26454,Australia/Oceania,0
Austria,597566,,9959,,560492,Europe,1
Azerbaijan,303858,,4203,,267485,Asia,1
Bahamas,9791,,194,,9059,North America,1
Bahrain,166157,,605,,154711,Asia,1
Bangladesh,727780,,10588,,628111,Asia,1
Barbados,3793,,44,,3692,North America,1
Belarus,345998,,2443,,336227,Europe,1
Belgium,955056,3430,23834,52,813224,Europe,0
Belize,12568,,318,,12161,North America,1
Benin,7720,,97,,7510,Africa,1
Bermuda,2214,,20,,1290,North America,1
Bhutan,966,,1,,883,Asia,1
Bolivia,291675,1313,12695,29,240336,South America,0
Bosnia and Herzegovina,191876,,8025,,149273,Europe,1
Botswana,44702,,684,,39733,Africa,1
Brazil,14050885,,378530,,12561689,South America,1
British Virgin Islands,187,,1,,182,North America,1
Brunei,223,,3,,210,Asia,0
Bulgaria,390911,,15518,,314273,Europe,1
Burkina Faso,13167,,155,,12812,Africa,1
Burundi,3643,,6,,773,Africa,1
Cabo Verde,20781,,194,,18350,Africa,1
Cambodia,7747,303,54,5,2794,Asia,0
Cameroon,64809,,939,,57821,Africa,1
Canada,1139043,,23713,,1027458,North America,0
Caribbean Netherlands,1548,,15,,1456,North America,1
Cayman Islands,531,,2,,508,North America,1
Central African Republic,5929,,79,,5112,Africa,1
Chad,4723,,169,,4353,Africa,1
Channel Islands,4053,,86,,3956,Europe,1
Chile,1136435,,25317,,1067662,South America,1
China,90541,21,4636,,85600,Asia,0
Colombia,2684101,,69177,,2505738,South America,1
Comoros,3820,,146,,3626,Africa,1
Costa Rica,231967,,3104,,199166,North America,1
Croatia,310306,,6643,,289664,Europe,1
Cuba,95754,,538,,90067,North America,1
Curaçao,11934,,94,,9572,North America,1
Cyprus,58022,,295,,39061,Asia,1
Czechia,1609861,3787,28711,28,1517774,Europe,0
DR Congo,29084,,748,,26108,Africa,1
Denmark,244065,,2463,,232191,Europe,1
Djibouti,10557,,123,,9607,Africa,1
Dominica,165,,,,159,North America,0
Dominican Republic,261848,,3426,,219262,North America,1
Ecuador,361154,,17744,,309541,South America,1
Egypt,218041,,12820,,164368,Africa,1
El Salvador,67851,,2086,4,63982,North America,0
Equatorial Guinea,7505,,106,,7016,Africa,1
Eritrea,3548,,10,,3341,Africa,1
Estonia,118317,,1104,,103586,Europe,1
Eswatini,18417,,671,,17718,Africa,1
Ethiopia,245155,,3439,,181935,Africa,1
Falkland Islands,62,,,,55,South America,0
Faroe Islands,663,,1,,660,Europe,1
Fiji,78,1,2,,65,Australia/Oceania,0
Finland,84501,,893,,46000,Europe,1
France,5339920,,101597,,4181006,Europe,1
French Guiana,18261,,96,,9995,South America,1
French Polynesia,18720,,141,,4842,Australia/Oceania,1
Gabon,22032,,136,,18706,Africa,1
Gambia,5784,,170,,5225,Africa,1
Georgia,299038,1310,3971,12,282869,Asia,0
Germany,3180810,,81086,,2824100,Europe,0
Ghana,91709,,771,,89604,Africa,1
Gibraltar,4291,,94,,4181,Europe,1
Greece,320629,,9627,,278690,Europe,1
Greenland,31,,,,31,North America,0
Grenada,157,,1,,154,North America,1
Guadeloupe,12717,,176,,2242,North America,1
Guatemala,214700,,7279,,192519,North America,1
Guinea,21633,,139,,18991,Africa,1
Guinea-Bissau,3713,,66,,3170,Africa,1
Guyana,11972,,273,,10297,South America,1
Haiti,12918,,251,,11791,North America,1
Honduras,202413,736,4976,13,76446,North America,0
Hong Kong,11704,,209,,11286,Asia,1
Hungary,757360,2527,25787,207,464750,Europe,0
Iceland,6350,,29,,6208,Europe,1
India,15616130,7126,182570,,13276039,Asia,0
Indonesia,1614849,,43777,,1468142,Asia,1
Iran,2286927,,67525,,1810531,Asia,1
Iraq,993158,,15060,,870927,Asia,1
Ireland,244297,,4847,,225752,Europe,1
Isle of Man,1577,,29,,1543,Europe,1
Israel,837357,,6345,,828902,Asia,1
Italy,3891063,,117633,,3290715,Europe,1
Ivory Coast,45614,,275,,45199,Africa,1
Jamaica,44254,,738,,19962,North America,1
Japan,537317,,9671,,486076,Asia,1
Jordan,692181,,8372,,649718,Asia,1
Kazakhstan,294946,2696,3459,23,252598,Asia,0
Kenya,152523,,2519,,103838,Africa,1
Kuwait,259868,,1468,,243056,Asia,1
Kyrgyzstan,92626,306,1561,4,87390,Asia,0
Laos,60,,,,49,Asia,0
