Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,42609,146,1581,4,34967,Asia,1
Albania,25294,,579,,12353,Europe,1
Algeria,63446,,2077,,42626,Africa,1
Andorra,5477,,75,,4405,Europe,1
Angola,12816,,308,,6036,Africa,1
Anguilla,3,,,,3,North America,0
Antigua and Barbuda,131,,3,,122,North America,1
Argentina,1262476,,34183,,1081897,South America,1
Armenia,110548,1861,1636,27,68336,Asia,1
Aruba,4622,,42,,4399,North America,1
Australia,27686,8,907,,25459,Australia/Oceania,1
Austria,164866,,1499,,98663,Europe,1
Azerbaijan,67392,,867,,50009,Asia,1
Bahamas,7012,,154,,5035,North America,1
Bahrain,83811,,332,1,81415,Asia,1
Bangladesh,425353,1733,6127,19,343131,Asia,1
Barbados,243,,7,,231,North America,1
Belarus,109357,1057,1022,6,92266,Europe,1
Belgium,507475,4293,13561,345,30504,Europe,1
Belize,4414,184,73,2,2440,North America,1
Benin,2781,,43,,2515,Africa,1
Bermuda,214,,9,,182,North America,1
Bhutan,364,,,,343,Asia,0
Bolivia,142664,103,8808,6,115199,South America,1
Bosnia and Herzegovina,65024,,1629,,32261,Europe,1
Botswana,7835,,27,,5534,Africa,1
Brazil,5701283,,162842,,5064344,South America,1
British Virgin Islands,71,,1,,70,North America,1
Brunei,148,,3,,145,Asia,0
Bulgaria,83366,,1851,,25799,Europe,1
Burkina Faso,2582,,67,,2410,Africa,1
Burundi,615,,1,,549,Africa,1
Cabo Verde,9499,,101,,8738,Africa,1
Cambodia,301,1,,,288,Asia,0
Cameroon,22421,,433,,21510,Africa,1
Canada,273037,,10632,,221279,North America,0
Caribbean Netherlands,154,,3,,145,North America,1
Cayman Islands,253,,1,,236,North America,1
Central African Republic,4884,,62,,1924,Africa,1
Chad,1561,,99,,1413,Africa,1
Channel Islands,972,,48,,766,Europe,1
Chile,523907,,14611,,500142,South America,1
China,86284,17,4634,,81228,Asia,1
Colombia,1156675,,33148,,1059237,South America,1
Comoros,569,,7,,541,Africa,1
Costa Rica,118566,,1502,,72941,North America,1
Croatia,72840,2597,893,28,56434,Europe,1
Cuba,7392,,130,,6749,North America,1
Curaçao,1131,,2,,837,North America,1
Cyprus,6296,,29,,1882,Asia,1
Czechia,429880,,5323,,277473,Europe,1
DR Congo,11642,,316,,10928,Africa,1
Denmark,56958,,750,,42249,Europe,1
Djibouti,5633,,61,,5497,Africa,1
Dominica,63,,,,35,North America,0
Dominican Republic,131131,,2269,,108765,North America,1
Ecuador,175711,,12849,,154956,South America,1
Egypt,109654,,6394,,100540,Africa,1
El Salvador,35145,,1024,4,31172,North America,1
Equatorial Guinea,5102,,85,,4971,Africa,1
Eritrea,491,,,,438,Africa,0
Estonia,6508,132,76,,4378,Europe,1
Eswatini,6024,,117,,5737,Africa,1
Ethiopia,100327,,1537,,61516,Africa,1
