Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,30210,6,910,,29156,Australia/Oceania,0
Fiji,880,35,4,,249,Australia/Oceania,0
French Polynesia,18902,,142,,18736,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,128,,,,58,Australia/Oceania,0
New Zealand,2696,4,26,,2646,Australia/Oceania,0
Papua New Guinea,16580,182,164,,15877,Australia/Oceania,0
Samoa,3,,,,3,Australia/Oceania,0
Solomon Islands,20,,,,20,Australia/Oceania,0
Vanuatu,4,,1,,3,Australia/Oceania,1
Wallis and Futuna,445,,7,,438,Australia/Oceania,1
