Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,153375,69,7127,,111281,Asia,0
Albania,147369,,2501,,134276,Europe,1
Algeria,196527,,5302,,133739,Africa,1
Andorra,15046,,130,,14862,Europe,1
Angola,47781,,1227,,43569,Africa,1
Anguilla,256,39,,,208,North America,0
Antigua and Barbuda,1742,23,44,,1349,North America,0
Argentina,5190948,,112005,,4878099,South America,1
Armenia,243386,636,4876,19,227726,Asia,0
Aruba,14662,,146,,13888,North America,1
Australia,56559,1466,1019,7,33571,Australia/Oceania,0
Austria,691663,1510,10778,3,664582,Europe,0
Azerbaijan,428736,,5677,,370002,Asia,1
Bahamas,18139,,381,,14665,North America,1
Bahrain,272635,,1388,,270296,Asia,1
Bangladesh,1503680,,26274,,1431984,Asia,1
Barbados,5072,,51,,4652,North America,1
Belarus,483231,,3791,,475898,Europe,1
Belgium,1184664,,25380,,1102280,Europe,1
Belize,16493,,362,,14978,North America,1
Benin,15932,,131,,11098,Africa,1
Bermuda,2923,,34,,2684,North America,1
Bhutan,2596,,3,,2571,Asia,1
Bolivia,491340,461,18473,21,436496,South America,0
Bosnia and Herzegovina,214759,,9815,,192218,Europe,1
Botswana,156927,,2261,,148519,Africa,1
Brazil,20804215,,581228,,19775873,South America,1
British Virgin Islands,2568,,37,,2500,North America,1
Brunei,2960,102,12,1,1144,Asia,0
Bulgaria,457487,,18950,,406345,Europe,1
Burkina Faso,13798,21,171,,13535,Africa,0
Burundi,12585,,38,,773,Africa,1
Cabo Verde,35506,,314,,34344,Africa,1
Cambodia,93926,416,1928,12,89500,Asia,0
Cameroon,84210,,1357,,80433,Africa,1
Canada,1503019,,26962,,1443808,North America,1
Caribbean Netherlands,1793,,17,,1754,North America,1
Cayman Islands,688,,2,,668,North America,1
Central African Republic,11296,,100,,6859,Africa,1
Chad,4994,,174,,4812,Africa,1
Channel Islands,10649,,95,,10147,Europe,1
Chile,1639123,,36945,,1596357,South America,1
China,94926,28,4636,,89313,Asia,0
Colombia,4911082,,125016,,4740709,South America,1
Comoros,4072,,147,,3901,Africa,1
Costa Rica,466574,,5523,,374630,North America,1
Croatia,375601,798,8349,11,363309,Europe,0
Cuba,659464,,5377,,620157,North America,1
Curaçao,15338,,145,,14805,North America,1
Cyprus,114131,,507,,90755,Asia,1
Czechia,1679738,261,30404,,1647250,Europe,0
DR Congo,55146,,1059,,30858,Africa,1
Denmark,346518,,2584,,331499,Europe,1
Djibouti,11757,,157,,11554,Africa,1
Dominica,1638,,4,,996,North America,1
