Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,147154,631,6708,31,97514,Asia,0
Armenia,229867,264,4608,4,219701,Asia,0
Azerbaijan,343216,668,5022,3,332752,Asia,0
Bahrain,268974,,1384,,266635,Asia,1
Bangladesh,1240115,13862,20467,212,1064195,Asia,0
Bhutan,2508,2,2,,2371,Asia,0
Brunei,333,,3,,270,Asia,0
Cambodia,76585,668,1375,25,69198,Asia,0
China,92875,64,4636,,87307,Asia,0
Cyprus,100784,,416,,80178,Asia,1
Georgia,416338,2712,5793,25,381246,Asia,0
Hong Kong,11985,2,212,,11712,Asia,0
India,31579651,8356,423403,159,30743972,Asia,0
Indonesia,3372374,41168,92311,1759,2730720,Asia,0
Iran,3851162,24715,90344,270,3348363,Asia,0
Iraq,1616384,12597,18595,62,1455659,Asia,0
Israel,870781,1718,6467,1,848051,Asia,0
Japan,902718,10697,15173,13,831087,Asia,0
Jordan,769390,,10010,,749676,Asia,1
Kazakhstan,564885,7778,5780,76,467972,Asia,0
Kuwait,396332,,2309,,381575,Asia,1
Kyrgyzstan,161973,958,2311,10,142984,Asia,0
Laos,5919,244,6,,2774,Asia,0
Lebanon,559473,,7900,,536805,Asia,1
Macao,59,,,,53,Asia,0
Malaysia,1095486,16840,8859,134,902921,Asia,0
Maldives,77202,,221,,74429,Asia,1
Mongolia,162869,1294,809,7,162788,Asia,0
Myanmar,289333,,8552,,202235,Asia,1
Nepal,693109,2467,9834,27,652261,Asia,0
Oman,295857,,3814,,278195,Asia,1
Pakistan,1024861,4537,23295,86,938843,Asia,0
Palestine,316603,116,3601,,311772,Asia,0
Philippines,1580824,8562,27722,145,1491182,Asia,0
Qatar,226077,172,601,,223591,Asia,0
Saudi Arabia,524584,1187,8226,14,505003,Asia,0
Singapore,64861,,36,,62212,Asia,0
South Korea,196806,1707,2089,4,172757,Asia,0
Sri Lanka,304202,,4324,,273496,Asia,0
Syria,25942,,1912,,21974,Asia,0
Taiwan,15662,25,787,,14071,Asia,0
Tajikistan,14929,,121,,14389,Asia,0
Thailand,578375,17345,4679,117,381170,Asia,0
Timor-Leste,10695,,26,,9802,Asia,0
Turkey,5682630,,51184,,5443501,Asia,0
UAE,679321,1520,1943,4,656680,Asia,0
Uzbekistan,128403,897,866,7,122368,Asia,0
Vietnam,133405,4992,1022,159,31780,Asia,0
Yemen,7042,,1374,,4171,Asia,0
