Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,25,,,,21,North America,0
Antigua and Barbuda,1136,,28,,820,North America,1
Aruba,9443,,86,,8684,North America,1
Bahamas,9119,,188,,8597,North America,1
Barbados,3652,,42,,3465,North America,1
Belize,12456,,317,,12090,North America,1
Bermuda,1217,,12,,729,North America,1
British Virgin Islands,153,,1,,131,North America,1
Canada,982116,,22959,,911293,North America,1
Caribbean Netherlands,1393,,10,,1063,North America,1
Cayman Islands,500,,2,,476,North America,1
Costa Rica,216764,,2957,,192699,North America,1
Cuba,75263,,424,,70614,North America,1
Curaçao,8404,,35,,5267,North America,1
Dominica,161,,,,153,North America,0
Dominican Republic,252727,,3325,,212156,North America,1
El Salvador,64431,,2006,,61640,North America,1
Greenland,31,,,,31,North America,0
Grenada,155,,1,,152,North America,1
Guadeloupe,11681,,170,,2242,North America,1
Guatemala,193834,,6823,,176613,North America,1
Haiti,12762,,251,,11043,North America,1
Honduras,188514,,4599,,72644,North America,1
Jamaica,39237,,596,,17598,North America,1
Martinique,8304,,51,,98,North America,1
Mexico,2232910,,202633,,1769256,North America,1
Montserrat,20,,1,,19,North America,1
Nicaragua,6677,,178,,4225,North America,1
Panama,355051,,6114,,343904,North America,1
Saint Barthelemy,775,,1,,462,North America,1
Saint Kitts and Nevis,44,,,,43,North America,0
Saint Lucia,4238,,60,,4142,North America,1
Saint Martin,1619,,12,,1399,North America,1
Saint Pierre and Miquelon,24,,,,24,North America,0
Saint Vincent and the Grenadines,1748,,10,,1587,North America,1
Trinidad and Tobago,8026,,142,,7615,North America,1
Turks and Caicos,2329,,17,,2212,North America,1
USA,31166344,,565256,,23673462,North America,1
