Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,39192,6,1453,2,32635,Asia,1
Albania,13153,108,375,2,7397,Europe,1
Algeria,50754,,1707,,35654,Africa,1
Andorra,1836,,53,,1263,Europe,1
Angola,4590,,167,,1554,Africa,1
Anguilla,3,,,,3,North America,0
Antigua and Barbuda,98,,3,,92,North America,1
Argentina,691235,,15208,,546924,South America,1
Armenia,49072,429,948,1,43576,Asia,1
Aruba,3799,,25,,2753,North America,1
Australia,27016,16,870,1,24571,Australia/Oceania,1
Austria,42214,714,787,1,33154,Europe,1
Azerbaijan,39895,108,585,2,37523,Asia,1
Bahamas,3790,91,89,3,1999,North America,1
Bahrain,68190,,236,,61475,Asia,1
Bangladesh,357873,1106,5129,36,268777,Asia,1
Barbados,190,,7,,175,North America,1
Belarus,77289,332,813,6,74046,Europe,1
Belgium,110976,2208,9969,4,19184,Europe,1
Belize,1808,50,23,1,1134,North America,1
Benin,2325,,40,,1960,Africa,1
Bermuda,181,,9,,167,North America,1
Bhutan,263,,,,199,Asia,0
Bolivia,133222,604,7800,35,92868,South America,1
Bosnia and Herzegovina,26797,233,820,12,19746,Europe,1
Botswana,2921,,16,,701,Africa,1
Brazil,4692579,,140709,,4040949,South America,1
British Virgin Islands,71,,1,,62,North America,1
Brunei,146,,3,,142,Asia,0
Bulgaria,19828,,789,,14132,Europe,1
Burkina Faso,1962,,56,,1263,Africa,1
Burundi,483,,1,,462,Africa,1
Cabo Verde,5628,,55,,4982,Africa,1
Cambodia,275,,,,274,Asia,0
Cameroon,20712,,418,,19440,Africa,1
Canada,150891,435,9256,1,129911,North America,0
Caribbean Netherlands,85,,1,,21,North America,1
Cayman Islands,210,,1,,207,North America,1
Central African Republic,4806,,62,,1840,Africa,1
Chad,1175,,83,,1004,Africa,1
Channel Islands,656,,48,,600,Europe,1
Chile,455979,2111,12591,64,430259,South America,1
China,85337,15,4634,,80536,Asia,1
Colombia,798317,,25103,,687477,South America,1
Comoros,474,,7,,453,Africa,1
Costa Rica,70816,,812,,27023,North America,1
Croatia,16007,212,269,3,14405,Europe,1
Cuba,5350,,118,,4658,North America,1
Curaçao,329,,1,,124,North America,1
Cyprus,1671,,22,,1369,Asia,1
Czechia,61318,,581,,30740,Europe,1
DR Congo,10593,15,271,,10093,Africa,1
Denmark,26213,619,648,1,19350,Europe,1
Djibouti,5409,,61,,5340,Africa,1
Dominica,24,,,,18,North America,0
Dominican Republic,110597,,2087,,84610,North America,1
Ecuador,132475,,11236,,102852,South America,1
Egypt,102625,,5853,,93531,Africa,1
El Salvador,28415,,826,3,22643,North America,1
Equatorial Guinea,5018,,83,,4530,Africa,1
Eritrea,369,,,,330,Africa,0
Estonia,3165,47,64,,2499,Europe,1
Eswatini,5399,,108,,4767,Africa,1
Ethiopia,72173,,1155,,29863,Africa,1
Falkland Islands,13,,,,13,South America,0
Faroe Islands,458,,,,417,Europe,0
Fiji,32,,2,,28,Australia/Oceania,1
Finland,9577,93,343,,7850,Europe,1
France,513034,,31661,,94891,Europe,0
French Guiana,9831,,65,,9472,South America,1
French Polynesia,1579,,6,,1335,Australia/Oceania,1
Gabon,8728,,54,,7934,Africa,1
Gambia,3555,,110,,2034,Africa,1
Georgia,4960,296,28,1,1819,Asia,1
Germany,283706,,9530,,249500,Europe,1
Ghana,46222,,299,,45417,Africa,1
Gibraltar,372,8,,,335,Europe,0
Greece,16913,,369,,9989,Europe,1
Greenland,14,,,,14,North America,0
Grenada,24,,,,24,North America,0
Guadeloupe,4487,,42,,2199,North America,1
Guatemala,88878,,3186,,77750,North America,1
Guinea,10478,,65,,9816,Africa,1
Guinea-Bissau,2324,,39,,1549,Africa,1
Guyana,2709,,73,,1490,South America,1
Haiti,8723,39,227,,6551,North America,1
Honduras,73840,647,2271,22,25728,North America,1
Hong Kong,5060,1,105,,4777,Asia,1
Hungary,23077,950,730,12,5099,Europe,1
Iceland,2561,,10,,2151,Europe,1
India,5915753,14182,93461,51,4852313,Asia,1
Indonesia,271339,4494,10308,90,199403,Asia,1
Iran,443086,3204,25394,172,372051,Asia,1
