Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,55714,,2443,,49288,Asia,1
Albania,106215,,1775,,68969,Europe,1
Algeria,112960,,2979,,77976,Africa,1
Andorra,10849,,110,,10429,Europe,1
Angola,20782,,506,,19315,Africa,1
Anguilla,18,,,,18,North America,0
Antigua and Barbuda,726,,14,,291,North America,1
Argentina,2104197,,51946,,1899087,South America,1
Armenia,172058,265,3192,2,163394,Asia,0
Aruba,7876,,73,,7563,North America,1
Australia,28970,5,909,,26168,Australia/Oceania,0
Austria,457317,,8538,,428904,Europe,1
Azerbaijan,234267,,3218,,228651,Asia,1
Bahamas,8519,,179,,7309,North America,1
Bahrain,121778,,444,,114472,Asia,1
Bangladesh,545831,,8400,,496107,Asia,1
Barbados,3038,,33,,2344,North America,1
Belarus,285959,,1966,,276234,Europe,1
Belgium,769414,2760,22052,18,52359,Europe,0
Belize,12293,,315,,11836,North America,1
Benin,5434,,70,,4248,Africa,1
Bermuda,705,,12,,682,North America,1
Bhutan,867,,1,,862,Asia,1
Bolivia,248547,656,11628,19,192553,South America,0
Bosnia and Herzegovina,130979,,5071,,115847,Europe,1
Botswana,28371,,310,,23244,Africa,1
Brazil,10517232,,254263,,9386440,South America,1
British Virgin Islands,153,,1,,131,North America,1
Brunei,186,,3,,181,Asia,0
Bulgaria,246706,,10167,,205137,Europe,1
Burkina Faso,11982,,142,,11493,Africa,1
Burundi,2181,,3,,773,Africa,1
Cabo Verde,15324,,147,,14784,Africa,1
Cambodia,805,38,,,477,Asia,0
Cameroon,35714,,551,,32594,Africa,1
Canada,864196,,21960,,811372,North America,0
Caribbean Netherlands,429,,4,,402,North America,1
Cayman Islands,444,,2,,413,North America,1
Central African Republic,5004,,63,,4920,Africa,1
Chad,3973,,140,,3475,Africa,1
Channel Islands,4034,,86,,3893,Europe,1
Chile,821418,,20476,,776955,South America,1
China,89893,6,4636,,85039,Asia,0
Colombia,2248135,,59660,,2145450,South America,1
Comoros,3571,,144,,3304,Africa,1
Costa Rica,204341,,2800,,177099,North America,1
Croatia,242617,,5511,,233890,Europe,1
Cuba,49161,,318,,44566,North America,1
Curaçao,4727,,22,,4637,North America,1
Cyprus,34424,,231,,2057,Asia,1
Czechia,1235480,7798,20339,84,1067557,Europe,0
DR Congo,25792,,707,,18951,Africa,1
Denmark,210732,,2358,,201848,Europe,1
Djibouti,6065,,63,,5895,Africa,1
Dominica,142,,,,127,North America,0
Dominican Republic,239009,,3093,,190295,North America,1
Ecuador,284347,,15779,,238817,South America,1
Egypt,181829,,10639,,140460,Africa,1
