Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,134458,,3598,,93586,Africa,1
Angola,37094,,847,,31003,Africa,1
Benin,8140,,103,,7979,Africa,1
Botswana,61457,,926,,56798,Africa,1
Burkina Faso,13460,,167,,13287,Africa,1
Burundi,5082,,8,,773,Africa,1
Cabo Verde,31783,,279,,30711,Africa,1
Cameroon,80328,,1313,,78162,Africa,1
Central African Republic,7101,,98,,6859,Africa,1
Chad,4943,,174,,4767,Africa,1
Comoros,3905,,146,,3745,Africa,1
DR Congo,36222,,857,,27880,Africa,1
Djibouti,11577,,154,,11413,Africa,1
Egypt,275010,,15723,,203193,Africa,1
Equatorial Guinea,8662,,120,,8413,Africa,1
Eritrea,5108,,17,,4538,Africa,1
Eswatini,18768,,676,,17970,Africa,1
Ethiopia,274601,,4260,,252451,Africa,1
Gabon,24832,,157,,24165,Africa,1
Gambia,6024,,181,,5827,Africa,1
Ghana,94824,,790,,92806,Africa,1
Guinea,23431,,167,,21488,Africa,1
Guinea-Bissau,3810,,69,,3551,Africa,1
Ivory Coast,47933,,306,,47322,Africa,1
Kenya,176622,,3428,,121206,Africa,1
Lesotho,10950,,326,,6445,Africa,1
Liberia,2729,,95,,2105,Africa,1
Libya,190146,258,3170,4,175687,Africa,0
Madagascar,42034,36,892,,40345,Africa,0
Malawi,34650,,1163,,32793,Africa,1
Mali,14359,,523,,9986,Africa,1
Mauritania,20199,,479,,19271,Africa,1
Mauritius,1701,,18,,1265,Africa,1
Mayotte,20176,,173,,2964,Africa,1
Morocco,524975,,9221,,512097,Africa,1
Mozambique,71764,,844,,69999,Africa,1
Namibia,69096,,1073,,56334,Africa,1
Niger,5455,,192,,5175,Africa,1
Nigeria,167103,,2117,,163528,Africa,1
Rwanda,29175,,376,,26383,Africa,1
Réunion,28441,,220,,26333,Africa,1
Saint Helena,2,,,,2,Africa,0
Senegal,42206,88,1158,2,40707,Africa,0
Seychelles,13630,,50,,12173,Africa,1
Sierra Leone,4505,,82,,3200,Africa,1
Somalia,14827,,775,,7114,Africa,1
South Africa,1774312,,58223,,1620317,Africa,1
South Sudan,10759,,115,,10514,Africa,1
Sudan,36347,,2737,,30062,Africa,1
São Tomé and Príncipe,2358,,37,,2307,Africa,1
Tanzania,509,,21,,183,Africa,1
Togo,13669,,127,,13324,Africa,1
Tunisia,374312,,13721,,326329,Africa,1
Uganda,65631,,508,,48649,Africa,1
Western Sahara,10,,1,,8,Africa,1
Zambia,118850,,1492,,100423,Africa,1
Zimbabwe,40556,,1640,,37075,Africa,1
