Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Algeria,4.526675208639435,,3.1048284036536553,,4.366198747369727,Africa,True
Angola,3.1711411510283822,,1.806179973983887,,2.716003343634799,Africa,True
Benin,3.286905352972375,,1.5797835966168101,,3.2041199826559246,Africa,True
Botswana,2.905256048748451,,0.3010299956639812,,1.7993405494535817,Africa,True
Burkina Faso,3.0637085593914173,,1.7323937598229686,,2.9827233876685453,Africa,True
Burundi,2.6020599913279625,,0.0,,2.482873583608754,Africa,True
Cabo Verde,3.4367985102318035,,1.4313637641589874,,3.303196057420489,Africa,True
Cameroon,4.248414697348722,,2.5921767573958667,,4.185258765296585,Africa,True
Central African Republic,3.6646419755561257,,1.7708520116421442,,3.215108581053093,Africa,True
Chad,2.9740509027928774,,1.8808135922807914,,2.9232440186302764,Africa,True
Comoros,2.597695185925512,,0.8450980400142568,,2.531478917042255,Africa,True
DR Congo,3.9710437918360286,1.662757831681574,2.3384564936046046,0.47712125471966244,3.912434633375575,Africa,True
Djibouti,3.727053011353857,0.6020599913279624,1.7708520116421442,,3.704665185454529,Africa,True
Egypt,4.977751033547874,,3.6946929263314843,,4.689291096204871,Africa,True
Equatorial Guinea,3.683137131483007,,1.919078092376074,,3.338854746252323,Africa,True
Eritrea,2.450249108319361,,,,2.3521825181113627,Africa,False
Eswatini,3.4724638966069894,,1.7403626894942439,,3.1690863574870227,Africa,True
Ethiopia,4.320146286111054,,2.5622928644564746,,3.955543442459743,Africa,True
Gabon,3.891370174696148,,1.7075701760979363,,3.748885440009517,Africa,True
Gambia,2.9708116108725178,,1.2041199826559248,,2.1335389083702174,Africa,True
Ghana,4.603111880545757,2.6580113966571126,2.3138672203691533,0.8450980400142568,4.563931758318119,Africa,True
Guinea,3.884455496070488,,1.6901960800285136,,3.829753918924975,Africa,True
Guinea-Bissau,3.307923703611882,,1.4313637641589874,,2.974971994298069,Africa,True
Ivory Coast,4.216086692421913,,2.012837224705172,,4.096353759993295,Africa,True
Kenya,4.387585570715276,,2.6009728956867484,,4.018866863150907,Africa,True
Lesotho,2.870403905279027,,1.3617278360175928,,2.2430380486862944,Africa,True
Liberia,3.087781417809542,,1.8920946026904804,,2.848189116991399,Africa,True
Libya,3.688330818112266,,2.0293837776852097,,2.81424759573192,Africa,True
Madagascar,4.10407720615511,2.2600713879850747,2.130333768495006,0.0,4.017534159437198,Africa,True
Malawi,3.652343055062715,,2.1367205671564067,,3.3298045221640695,Africa,True
Mali,3.4068806700491248,,2.093421685162235,,3.2909245593827543,Africa,True
Mauritania,3.8091555317471806,,2.1958996524092336,,3.723537761532057,Africa,True
Mauritius,2.53655844257153,,1.0,,2.5237464668115646,Africa,True
Mayotte,3.4831592097169795,,1.591064607026499,,3.437433443797971,Africa,True
Morocco,4.471936804594729,,2.6522463410033232,,4.312875222239046,Africa,True
Mozambique,3.326335860928751,,1.1760912590556813,,2.9003671286564705,Africa,True
Namibia,3.4474681309497557,2.1760912590556813,1.2041199826559248,0.0,2.7596678446896306,Africa,True
Niger,3.061829307294699,,1.8388490907372552,,3.024074987307426,Africa,True
Nigeria,4.655560993714378,,2.9684829485539352,,4.510946948672973,Africa,True
Rwanda,3.3244882333076564,,0.6989700043360189,,3.09968064110925,Africa,True
Réunion,2.826722520168992,,0.6989700043360189,,2.77232170672292,Africa,True
Senegal,4.036908222920219,2.2355284469075487,2.3521825181113627,0.3010299956639812,3.8564872128686307,Africa,True
Seychelles,2.100370545117563,,,,2.093421685162235,Africa,False
Sierra Leone,3.273464272621346,,1.8260748027008264,,3.154423973114647,Africa,True
Somalia,3.508798965403905,,1.968482948553935,,3.2375437381428744,Africa,True
South Africa,5.730930782214431,,3.9824521513849898,,5.588065438034838,Africa,True
South Sudan,3.3891660843645326,,1.6720978579357175,,3.070037866607755,Africa,True
Sudan,4.071145290451083,,2.8825245379548803,,3.791971201020768,Africa,True
São Tomé and Príncipe,2.9434945159061026,,1.1760912590556813,,2.9014583213961123,Africa,True
Tanzania,2.7067177823367587,,1.3222192947339193,,2.2624510897304293,Africa,True
Togo,3.0051805125037805,,1.3424226808222062,,2.8432327780980096,Africa,True
Tunisia,3.215373152783422,,1.7075701760979363,,3.09377178149873,Africa,True
Uganda,3.0982975364946976,1.4913616938342726,0.7781512503836436,0.0,3.0464951643347082,Africa,True
Western Sahara,1.0,,0.0,,0.9030899869919435,Africa,True
Zambia,3.874249822778403,2.507855871695831,2.3010299956639813,0.0,3.796851749049887,Africa,True
Zimbabwe,3.642958879409791,1.7481880270062005,1.9867717342662448,1.1139433523068367,3.1017470739463664,Africa,True
