Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Afghanistan,4.568835097177954,1.591064607026499,3.1179338350396413,0.6989700043360189,4.414304688128332,Asia,True
Armenia,4.60406397266389,2.3010299956639813,2.8948696567452528,0.9030899869919435,4.510477984281345,Asia,True
Azerbaijan,4.524798420886221,2.0211892990699383,2.6884198220027105,0.6989700043360189,4.477931182055328,Asia,True
Bahrain,4.636558099948455,,2.2013971243204513,,4.605046332184747,Asia,True
Bangladesh,5.406732589869738,3.4168068718229443,3.5269850685599957,1.505149978319906,5.166145819924676,Asia,True
Bhutan,2.03342375548695,,,,1.9822712330395684,Asia,False
Brunei,2.1522883443830563,,0.47712125471966244,,2.1398790864012365,Asia,False
Cambodia,2.3909351071033793,0.47712125471966244,,,2.3324384599156054,Asia,False
China,4.9273498285355135,1.4913616938342726,3.6659560294539566,,4.898302745459011,Asia,True
Cyprus,3.0870712059065353,,1.2787536009528289,,2.932473764677153,Asia,True
Georgia,3.084933574936716,0.47712125471966244,1.2304489213782739,,2.998259338423699,Asia,True
Hong Kong,3.6029277128591892,1.8388490907372552,1.6720978579357175,0.0,3.4401216031878037,Asia,True
India,6.324015827803365,4.33927251885594,4.631423474404327,2.342422680822206,6.159321404448368,Asia,False
Indonesia,5.091677507131081,3.3573630306151427,3.752662943120972,1.8129133566428555,4.899306045682264,Asia,True
Iran,5.511471588291364,3.3273589343863303,4.261595898482179,2.12057393120585,5.450436953954235,Asia,True
Iraq,5.1585554689844075,,3.718999637878718,,5.013667072268098,Asia,True
Israel,4.908436761255187,,2.7641761323903307,,4.742827213849982,Asia,True
Japan,4.641622816029231,,3.0141003215196207,,4.479330527707678,Asia,True
Jordan,3.0923696996291206,,1.0413926851582251,,3.0711452904510828,Asia,True
Kazakhstan,4.990467614225798,2.957607287060095,3.024485667699167,,4.854967608965709,Asia,True
Kuwait,4.852473893952421,2.673941998634088,2.6757783416740852,0.47712125471966244,4.798001134858534,Asia,True
Kyrgyzstan,4.597377025474375,2.611723308007342,3.1640552918934515,0.9030899869919435,4.492229415365499,Asia,True
Laos,1.3010299956639813,,,,1.2787536009528289,Asia,False
Lebanon,3.7745899502647946,,1.845098040014257,,3.3100557377508912,Asia,True
Macao,1.662757831681574,,,,1.662757831681574,Asia,False
Malaysia,3.957607287060095,0.8450980400142568,2.0969100130080562,,3.943247125137862,Asia,True
Maldives,3.6784273224338673,,1.2787536009528289,,3.439963935920905,Asia,True
Mongolia,2.4668676203541096,,,,2.4149733479708178,Asia,False
Myanmar,2.5550944485783194,,0.7781512503836436,,2.4899584794248346,Asia,True
Nepal,4.35395467937171,2.5774917998372255,1.863322860120456,0.47712125471966244,4.212533836186607,Asia,True
Oman,4.9103949258111115,2.462397997898956,2.7067177823367587,0.8450980400142568,4.86617505797028,Asia,True
Pakistan,5.452533148034165,2.9253120914996495,3.783045572114693,1.2041199826559248,5.414311379825343,Asia,True
Palestine,4.1438887581092745,2.3138672203691533,1.9777236052888478,0.0,3.886829004676982,Asia,True
Philippines,5.103410284015338,3.6160551949765862,3.344195715871435,1.6127838567197355,4.826832536131677,Asia,True
Qatar,5.051731196059849,2.4265112613645754,2.2600713879850747,0.3010299956639812,5.039168147635356,Asia,True
Saudi Arabia,5.458278179831789,3.1670217957902564,3.4955443375464483,1.568201724066995,5.3987036951130785,Asia,True
Singapore,4.7398016926234865,2.12057393120585,1.4313637641589874,,4.684055016600261,Asia,True
South Korea,4.163221026715578,1.6334684555795864,2.482873583608754,0.0,4.134463991534289,Asia,True
Sri Lanka,3.4531653925258574,,1.0413926851582251,,3.4109458586877746,Asia,True
Syria,3.0253058652647704,,1.6812412373755872,,2.4927603890268375,Asia,True
Taiwan,2.680335513414563,0.3010299956639812,0.8450980400142568,,2.6464037262230695,Asia,True
Tajikistan,3.886829004676982,,1.792391689498254,,3.811843006176477,Asia,True
Thailand,3.5247854493212225,0.47712125471966244,1.7634279935629373,,3.4983105537896004,Asia,True
Timor-Leste,1.3979400086720377,,,,1.380211241711606,Asia,False
Turkey,5.377397326769886,,3.764400322956388,,5.34551879793817,Asia,True
UAE,4.794488046659169,2.3783979009481375,2.5514499979728753,,4.75008392111362,Asia,True
Uzbekistan,4.472053991449704,2.7745169657285498,2.271841606536499,0.7781512503836436,4.322343361148676,Asia,True
Vietnam,2.9014583213961123,0.9030899869919435,1.0,,2.59659709562646,Asia,True
Yemen,3.2543063323312857,,2.709269960975831,,2.957607287060095,Asia,True
