Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Albania,149117,,2508,,135321,Europe,1
Andorra,15055,,130,,14874,Europe,1
Austria,693416,,10785,,665894,Europe,1
Belarus,487017,,3814,,479229,Europe,1
Belgium,1192008,2298,25397,5,1103638,Europe,0
Bosnia and Herzegovina,216124,,9862,,192218,Europe,1
Bulgaria,460691,,19051,,407851,Europe,1
Channel Islands,10738,,95,,10225,Europe,1
Croatia,376417,,8355,,363906,Europe,1
Czechia,1680354,303,30406,,1647670,Europe,0
Denmark,347909,,2587,,333484,Europe,1
Estonia,143181,,1296,,134687,Europe,1
Faroe Islands,1002,,2,,995,Europe,1
Finland,129105,,1030,,46000,Europe,1
France,6812706,,114773,,6335090,Europe,1
Germany,3996616,,92829,,3763600,Europe,0
Gibraltar,5376,,97,,5191,Europe,1
Greece,596383,,13737,,545484,Europe,1
Hungary,813040,,30061,,777988,Europe,1
Iceland,10956,,33,,10147,Europe,1
Ireland,354236,,5112,,300415,Europe,1
Isle of Man,6779,,38,,6445,Europe,1
Italy,4559970,,129410,,4293535,Europe,1
Latvia,143800,,2584,,138216,Europe,1
Liechtenstein,3301,,59,,3189,Europe,1
Lithuania,302014,833,4598,6,283305,Europe,0
Luxembourg,76102,,830,,74161,Europe,1
Malta,36364,,441,,34836,Europe,1
Moldova,269602,,6419,,258410,Europe,1
Monaco,3224,,33,,3115,Europe,1
Montenegro,117080,,1748,,107041,Europe,1
Netherlands,1949195,,18026,,1856830,Europe,1
North Macedonia,178879,,6013,,157868,Europe,1
Norway,165051,,822,,88952,Europe,1
Poland,2889773,,75372,,2657274,Europe,1
Portugal,1044144,,17772,,983063,Europe,1
Romania,1103198,,34650,,1057522,Europe,1
Russia,6975174,,185611,,6236738,Europe,1
San Marino,5321,,90,,5150,Europe,1
Serbia,773426,,7339,,724722,Europe,1
Slovakia,395532,,12549,,381334,Europe,1
Slovenia,269248,,4453,,258465,Europe,1
Spain,4877755,,84795,,4418343,Europe,0
Sweden,1130525,,14651,,1089055,Europe,0
Switzerland,788813,,11010,,710815,Europe,0
UK,6904969,,133041,,5561928,Europe,0
Ukraine,2296155,2614,53966,44,2212313,Europe,0
Vatican City,27,,,,27,Europe,0
