Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,42297,205,1574,16,34721,Asia,0
Albania,24206,,559,,12092,Europe,1
Algeria,62051,,2048,,42037,Africa,1
Andorra,5383,,75,,4248,Europe,1
Angola,12433,,307,,5899,Africa,1
Anguilla,3,,,,3,North America,0
Antigua and Barbuda,131,,3,,122,North America,1
Argentina,1242182,,33560,,1062911,South America,1
Armenia,107466,1042,1580,21,64910,Asia,1
Aruba,4600,,40,,4389,North America,1
Australia,27668,10,907,,25454,Australia/Oceania,1
Austria,153153,,1411,,91719,Europe,1
Azerbaijan,65411,,840,,48908,Asia,1
Bahamas,6947,,152,,4942,North America,1
Bahrain,83456,,329,,81000,Asia,1
Bangladesh,421921,1683,6092,25,339768,Asia,1
Barbados,242,,7,,228,North America,1
Belarus,106279,,1007,,90998,Europe,1
Belgium,500789,6621,13055,148,29651,Europe,1
Belize,4176,100,70,2,2364,North America,1
Benin,2745,,43,,2466,Africa,1
Bermuda,209,,9,,181,North America,1
Bhutan,359,,,,338,Asia,0
Bolivia,142475,48,8795,5,114466,South America,1
Bosnia and Herzegovina,62423,,1510,,30939,Europe,1
Botswana,7835,,27,,5534,Africa,1
Brazil,5664115,,162397,,5064344,South America,1
British Virgin Islands,71,,1,,70,North America,1
Brunei,148,,3,,144,Asia,0
Bulgaria,75160,,1665,,24408,Europe,1
Burkina Faso,2569,,67,,2381,Africa,1
Burundi,614,2,1,,549,Africa,1
Cabo Verde,9369,,100,,8465,Africa,1
Cambodia,297,2,,,288,Asia,0
Cameroon,22421,,433,,21510,Africa,1
Canada,264113,,10522,,215005,North America,0
Caribbean Netherlands,154,,3,,145,North America,1
Cayman Islands,250,,1,,236,North America,1
Central African Republic,4879,,62,,1924,Africa,1
Chad,1547,,99,,1382,Africa,1
Channel Islands,921,,48,,766,Europe,1
Chile,521558,,14543,,497411,South America,1
China,86245,33,4634,,81187,Asia,1
Colombia,1143887,,32791,,1038082,South America,1
Comoros,563,,7,,532,Africa,1
Costa Rica,116363,,1464,,71119,North America,1
Croatia,67247,,794,,50775,Europe,1
Cuba,7297,,130,,6680,North America,1
Curaçao,1097,,2,,816,North America,1
Cyprus,5987,,28,,1882,Asia,1
Czechia,414828,,4858,,243129,Europe,1
DR Congo,11591,,316,,10838,Africa,1
Denmark,55121,,743,,40305,Europe,1
Djibouti,5608,,61,,5486,Africa,1
Dominica,63,,,,35,North America,0
Dominican Republic,130182,,2265,,108021,North America,1
Ecuador,174907,,12830,,154956,South America,1
Egypt,109201,,6368,,100342,Africa,1
El Salvador,35145,,1014,4,31172,North America,1
Equatorial Guinea,5092,,85,,4968,Africa,1
Eritrea,491,,,,438,Africa,0
Estonia,6250,125,76,1,4205,Europe,1
Eswatini,6003,,117,,5724,Africa,1
Ethiopia,99675,,1523,,59766,Africa,1
Falkland Islands,13,,,,13,South America,0
Faroe Islands,497,,,,493,Europe,0
Fiji,34,,2,,31,Australia/Oceania,1
Finland,17797,,362,,12700,Europe,1
France,1787324,,40439,,128614,Europe,0
French Guiana,10704,,70,,9995,South America,1
French Polynesia,9995,,39,,4842,Australia/Oceania,1
Gabon,9022,,55,,8878,Africa,1
Gambia,3684,,121,,3533,Africa,1
Georgia,60680,2927,499,24,45042,Asia,1
Germany,672507,,11505,,419200,Europe,1
Ghana,49102,,320,,47726,Africa,1
Gibraltar,793,,,,685,Europe,0
Greece,56698,,784,,9989,Europe,0
Greenland,17,,,,17,North America,0
Grenada,32,2,,,27,North America,0
Guadeloupe,7903,,133,,2242,North America,1
Guatemala,111262,,3821,,101135,North America,1
Guinea,12426,12,74,,10829,Africa,1
Guinea-Bissau,2414,,42,,1862,Africa,1
Guyana,4514,,134,,3526,South America,1
Haiti,9127,,232,,7618,North America,1
Honduras,100508,467,2751,6,42959,North America,1
Hong Kong,5381,6,107,,5144,Asia,0
Hungary,114778,5162,2493,55,26161,Europe,1
Iceland,5078,,20,,4423,Europe,1
India,8555109,1245,126671,18,7917373,Asia,1
Indonesia,440569,2853,14689,75,372266,Asia,1
Iran,682486,,38291,,520329,Asia,1
Iraq,498549,,11327,,428928,Asia,1
Ireland,65394,,1947,,23364,Europe,1
Isle of Man,357,,24,,326,Europe,1
Israel,319562,321,2674,,308735,Asia,1
Italy,935104,,41394,,335074,Europe,1
Ivory Coast,20832,,126,,20508,Africa,1
Jamaica,9506,,221,,4934,North America,1
Japan,107086,,1812,,97197,Asia,1
Jordan,109321,,1233,,8808,Asia,1
Kazakhstan,116772,610,1857,,107843,Asia,1
Kenya,62488,,1111,,41931,Africa,1
Kuwait,131743,,811,,122576,Asia,1
Kyrgyzstan,63390,571,1182,5,54358,Asia,1
Laos,24,,,,23,Asia,0
Latvia,8095,,99,,1466,Europe,1
Lebanon,94236,,723,,46602,Asia,1
Lesotho,1967,,44,,1024,Africa,1
Liberia,1442,,82,,1310,Africa,1
Libya,68117,,929,,40119,Africa,1
Liechtenstein,788,,3,,481,Europe,1
Lithuania,24699,,207,,5700,Europe,1
Luxembourg,23051,,188,,12094,Europe,1
Macao,46,,,,46,Asia,0
Madagascar,17223,,249,,16516,Africa,1
Malawi,5951,,184,,5348,Africa,1
Malaysia,40209,,286,,28234,Asia,1
Maldives,11986,,39,,11092,Asia,1
Mali,3706,,137,,2828,Africa,1
Malta,7141,,76,,5103,Europe,1
Marshall Islands,1,,,,,Australia/Oceania,0
Martinique,4215,,33,,98,North America,1
Mauritania,7820,,165,,7479,Africa,1
Mauritius,453,,10,,416,Africa,1
Mayotte,4550,,45,,2964,Africa,1
Mexico,967825,5887,95027,219,715977,North America,1
Moldova,82346,,1893,,62508,Europe,1
Monaco,486,,2,,345,Europe,1
Mongolia,368,6,,,317,Asia,0
Montenegro,22805,,337,,15893,Europe,1
Montserrat,13,,1,,12,North America,1
Morocco,256781,,4272,,209801,Africa,1
Mozambique,13768,,99,,11605,Africa,1
Myanmar,61377,,1420,,45756,Asia,1
Namibia,13211,,134,,11605,Africa,1
Nepal,194453,,1108,,157926,Asia,1
Netherlands,410065,,8004,,N/A,Europe,0
New Caledonia,29,,,,28,Australia/Oceania,0
New Zealand,1986,4,25,,1910,Australia/Oceania,1
Nicaragua,5591,,157,,4225,North America,1
Niger,1243,,69,,1144,Africa,1
Nigeria,64090,,1154,,59910,Africa,1
North Macedonia,39760,,1136,,23035,Europe,1
Norway,24732,,285,,11863,Europe,1
Oman,118503,363,1310,9,108968,Asia,1
Pakistan,344839,1650,6977,9,318881,Asia,1
Palestine,58158,,515,,50407,Asia,1
Panama,139527,,2798,,117770,North America,1
Papua New Guinea,599,,7,,585,Australia/Oceania,1
Paraguay,67589,,1490,,47822,South America,1
Peru,922333,,34879,,843600,South America,1
Philippines,398449,2058,7647,108,361784,Asia,1
Poland,568138,21713,8045,173,219371,Europe,1
Portugal,179324,,2896,,99781,Europe,1
Qatar,134203,,232,,131276,Asia,1
Romania,303751,,7879,,204679,Europe,1
Russia,1796132,21798,30793,256,1335141,Europe,1
Rwanda,5222,,36,,4960,Africa,1
Réunion,6264,,27,,5380,Africa,1
Saint Barthelemy,90,,,,77,North America,0
Saint Kitts and Nevis,19,,,,19,North America,0
Saint Lucia,131,,,,32,North America,0
Saint Martin,604,,12,,522,North America,1
Saint Pierre and Miquelon,16,,,,12,North America,0
Saint Vincent and the Grenadines,76,,,,72,North America,0
San Marino,1043,,42,,754,Europe,1
Saudi Arabia,350592,,5540,,337386,Asia,1
Senegal,15708,,326,,15336,Africa,1
Serbia,62747,,890,,31536,Europe,1
Seychelles,158,,,,155,Africa,0
Sierra Leone,2381,,74,,1812,Africa,1
Singapore,58064,8,28,,57924,Asia,1
Slovakia,76072,577,366,15,19757,Europe,1
Slovenia,45161,,554,,22443,Europe,1
Solomon Islands,16,3,,,5,Australia/Oceania,0
Somalia,4229,,107,,3247,Africa,1
South Africa,737278,,19809,,679688,Africa,1
South Korea,27553,126,480,2,25029,Asia,1
South Sudan,2943,,59,,1290,Africa,1
Spain,1388411,,38833,,N/A,Europe,0
Sri Lanka,13929,,35,,8285,Asia,1
Sudan,14090,,1115,,9484,Africa,1
Suriname,5239,,113,,5107,South America,1
Sweden,146461,,6022,,N/A,Europe,0
Switzerland,211913,,2772,,87300,Europe,1
Syria,6215,,317,,2357,Asia,1
São Tomé and Príncipe,962,,16,,912,Africa,1
Taiwan,578,1,7,,526,Asia,1
Tajikistan,11336,,83,,10653,Asia,1
Tanzania,509,,21,,183,Africa,1
Thailand,3840,3,60,,3661,Asia,1
Timor-Leste,30,,,,29,Asia,0
Togo,2516,,57,,1732,Africa,1
Trinidad and Tobago,5849,,111,,5132,North America,1
Tunisia,71119,,1873,,48103,Africa,1
Turkey,394255,,10887,,338239,Asia,1
Turks and Caicos,707,,6,,691,North America,1
