Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,55733,19,2444,1,49333,Asia,0
Armenia,172058,265,3192,2,163394,Asia,0
Azerbaijan,234537,270,3220,2,228768,Asia,0
Bahrain,121778,,444,,114472,Asia,1
Bangladesh,546216,385,8408,8,496924,Asia,0
Bhutan,867,,1,,865,Asia,1
Brunei,186,,3,,181,Asia,0
Cambodia,805,38,,,477,Asia,0
China,89893,6,4636,,85039,Asia,0
Cyprus,34424,,231,,2057,Asia,1
Georgia,270758,248,3510,11,265114,Asia,0
Hong Kong,11006,22,199,1,10536,Asia,0
India,11096731,291,157087,,10775169,Asia,0
Indonesia,1334634,5560,36166,185,1142703,Asia,0
Iran,1631169,8010,60073,93,1393125,Asia,0
Iraq,695489,3248,13406,23,635931,Asia,0
Israel,774479,1144,5738,6,728633,Asia,0
Japan,430539,,7807,,408020,Asia,1
Jordan,386496,,4675,,346287,Asia,1
Kazakhstan,212809,791,2540,,196543,Asia,0
Kuwait,189890,,1078,,178197,Asia,1
Kyrgyzstan,86229,44,1464,1,83179,Asia,0
Laos,45,,,,42,Asia,0
Lebanon,372792,,4652,,288505,Asia,1
Macao,48,,,,47,Asia,0
Malaysia,300752,2437,1130,9,273417,Asia,0
Maldives,19597,,61,,17132,Asia,1
Mongolia,2907,41,2,,2249,Asia,0
Myanmar,141890,,3199,,131454,Asia,1
Nepal,274143,78,2774,1,270407,Asia,0
Oman,141496,908,1570,8,132459,Asia,0
Pakistan,579973,1176,12860,23,545277,Asia,0
Palestine,183612,1703,2042,17,166936,Asia,0
Philippines,576352,2113,12318,29,534271,Asia,0
Qatar,163664,467,258,1,153621,Asia,0
Saudi Arabia,377383,322,6494,6,368305,Asia,0
Singapore,59936,11,29,,58771,Asia,1
South Korea,89676,355,1603,8,80697,Asia,0
Sri Lanka,83094,204,464,,78947,Asia,0
Syria,15533,,1023,,9717,Asia,1
Taiwan,955,1,9,,919,Asia,0
Tajikistan,13308,,90,,13218,Asia,1
Thailand,25951,70,83,,25128,Asia,0
Timor-Leste,113,2,,,90,Asia,0
Turkey,2693164,,28503,,2565723,Asia,1
UAE,391524,2930,1221,8,381225,Asia,0
Uzbekistan,79886,50,622,,78442,Asia,0
Vietnam,2448,16,35,,1876,Asia,0
Yemen,2269,,631,,1435,Asia,1
