Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,65975,,2124,,43779,Africa,1
Angola,13228,,317,,6326,Africa,1
Benin,2844,,43,,2515,Africa,1
Botswana,8225,,27,,5559,Africa,1
Burkina Faso,2609,,68,,2413,Africa,1
Burundi,624,,1,,549,Africa,1
Cabo Verde,9741,,102,,9076,Africa,1
Cameroon,22583,,433,,21510,Africa,1
Central African Republic,4888,,62,,1924,Africa,1
Chad,1589,,100,,1435,Africa,1
Comoros,574,,7,,542,Africa,1
DR Congo,11692,,318,,10983,Africa,1
Djibouti,5645,1,61,,5519,Africa,0
Egypt,110319,,6429,,100847,Africa,1
Equatorial Guinea,5104,,85,,4973,Africa,1
Eritrea,493,,,,444,Africa,0
Eswatini,6076,,118,,5756,Africa,1
Ethiopia,101757,,1558,,63571,Africa,1
Gabon,9062,,58,,8939,Africa,1
Gambia,3698,,122,,3557,Africa,1
Ghana,50018,,320,,48179,Africa,1
Guinea,12585,48,74,,11041,Africa,1
Guinea-Bissau,2419,,43,,2255,Africa,1
Ivory Coast,20899,,127,,20599,Africa,1
Kenya,68193,,1228,,44872,Africa,1
Lesotho,2041,,44,,1056,Africa,1
Liberia,1491,,82,,1314,Africa,1
Libya,72628,,995,,43259,Africa,1
Madagascar,17223,,249,,16516,Africa,1
Malawi,5962,,185,,5372,Africa,1
Mali,3806,,139,,2926,Africa,1
Mauritania,7932,,165,,7513,Africa,1
Mauritius,470,,10,,428,Africa,1
Mayotte,4921,,46,,2964,Africa,1
Morocco,282336,,4631,,229160,Africa,1
Mozambique,14227,,110,,12238,Africa,1
Namibia,13372,,138,,12243,Africa,1
Niger,1289,,69,,1145,Africa,1
Nigeria,64884,,1163,,60936,Africa,1
Rwanda,5362,,42,,4993,Africa,1
Réunion,6881,,28,,5928,Africa,1
Senegal,15779,24,327,1,15407,Africa,1
Seychelles,160,,,,157,Africa,0
Sierra Leone,2389,,74,,1816,Africa,1
Somalia,4301,,107,,3330,Africa,1
South Africa,746945,,20153,,692177,Africa,1
South Sudan,2980,,59,,1290,Africa,1
Sudan,14401,,1116,,9535,Africa,1
São Tomé and Príncipe,963,,16,,916,Africa,1
Tanzania,509,,21,,183,Africa,1
Togo,2627,,60,,1856,Africa,1
Tunisia,77668,,2209,,52912,Africa,1
Uganda,15402,,144,,8038,Africa,1
Western Sahara,10,,1,,8,Africa,1
Zambia,17093,,350,,16134,Africa,1
Zimbabwe,8765,,257,,8090,Africa,1
