Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,56093,24,2462,,49681,Asia,0
Albania,119528,,2106,,83264,Europe,1
Algeria,115842,,3051,,80347,Africa,1
Andorra,11393,,113,,10904,Europe,1
Angola,21558,,522,,20032,Africa,1
Anguilla,21,,,,18,North America,0
Antigua and Barbuda,1011,3,27,,598,North America,0
Argentina,2226753,,54386,,2009877,South America,1
Armenia,182056,891,3320,19,167518,Asia,0
Aruba,8624,,81,,8164,North America,1
Australia,29181,15,909,,26236,Australia/Oceania,0
Austria,508096,3515,9024,42,468275,Europe,0
Azerbaijan,243424,,3314,,231894,Asia,1
Bahamas,8800,,186,,7676,North America,1
Bahrain,133779,,491,,126703,Asia,1
Bangladesh,564939,,8624,,517223,Asia,1
Barbados,3492,,39,,3285,North America,1
Belarus,306524,,2130,,297502,Europe,1
Belgium,822801,4659,22624,24,55125,Europe,0
Belize,12399,,316,,12024,North America,1
Benin,6501,,81,,5552,Africa,1
Bermuda,740,,12,,699,North America,1
Bhutan,868,,1,,867,Asia,1
Bolivia,262941,885,12028,13,209842,South America,0
Bosnia and Herzegovina,149891,,5729,,122680,Europe,1
Botswana,35493,,458,,31128,Africa,1
Brazil,11787600,,287795,,10339432,South America,1
British Virgin Islands,153,,1,,131,North America,1
Brunei,203,,3,,186,Asia,0
Bulgaria,295777,,11817,,232041,Europe,1
Burkina Faso,12450,,145,,11998,Africa,1
Burundi,2542,,3,,773,Africa,1
Cabo Verde,16298,,158,,15646,Africa,1
Cambodia,1578,37,2,1,917,Asia,0
Cameroon,40622,,601,,35261,Africa,1
Canada,922848,,22590,,870978,North America,0
Caribbean Netherlands,945,,6,,580,North America,1
Cayman Islands,475,,2,,442,North America,1
Central African Republic,5075,,64,,4938,Africa,1
Chad,4380,,157,,3864,Africa,1
Channel Islands,4045,,86,,3965,Europe,1
Chile,911469,,21988,,854827,South America,1
China,90083,11,4636,,85283,Asia,0
Colombia,2319293,,61636,,2216945,South America,1
Comoros,3657,,146,,3465,Africa,1
Costa Rica,210447,,2886,,189682,North America,1
Croatia,255619,1112,5743,17,243450,Europe,0
Cuba,64414,,384,,60378,North America,1
Curaçao,5520,,23,,4761,North America,1
Cyprus,41111,,241,,2057,Asia,1
Czechia,1449696,10576,24331,101,1216950,Europe,0
DR Congo,27290,,726,,24361,Africa,1
Denmark,223415,,2397,,211962,Europe,1
Djibouti,6452,,63,,6022,Africa,1
Dominica,156,,,,141,North America,0
Dominican Republic,247979,,3257,,204188,North America,1
Ecuador,307429,,16333,,263164,South America,1
Egypt,193482,,11472,,148823,Africa,1
El Salvador,62531,,1971,4,59576,North America,0
Equatorial Guinea,6666,,100,,6121,Africa,1
Eritrea,3095,,7,,2833,Africa,1
Estonia,92780,1751,758,,65039,Europe,0
Eswatini,17267,,664,,15936,Africa,1
Ethiopia,181869,,2602,,145349,Africa,1
Falkland Islands,54,,,,54,South America,0
Faroe Islands,661,,1,,657,Europe,1
Fiji,67,1,2,,64,Australia/Oceania,0
Finland,70267,770,805,,46000,Europe,0
France,4181607,,91679,,278263,Europe,1
French Guiana,16764,,87,,9995,South America,1
French Polynesia,18570,,141,,4842,Australia/Oceania,1
Gabon,17297,,105,,15102,Africa,1
Gambia,5122,,160,,4686,Africa,1
Georgia,276796,360,3683,9,269626,Asia,0
Germany,2628629,,74878,,2401700,Europe,0
Ghana,88421,,705,,84095,Africa,1
Gibraltar,4270,,94,,4148,Europe,1
Greece,230317,,7297,,196726,Europe,1
Greenland,31,,,,31,North America,0
Grenada,154,,1,,151,North America,1
Guadeloupe,10976,,165,,2242,North America,1
Guatemala,185832,,6639,,170059,North America,1
Guinea,18285,,106,,15801,Africa,1
Guinea-Bissau,3518,,54,,2806,Africa,1
Guyana,9442,,212,,8430,South America,1
Haiti,12698,,251,,10443,North America,1
Honduras,180796,525,4402,12,69008,North America,0
Hong Kong,11364,13,203,,10837,Asia,0
Hungary,549839,10759,17841,213,364808,Europe,0
Iceland,6091,,29,,6030,Europe,1
India,11514331,386,159405,,11083679,Asia,0
Indonesia,1450132,6279,39339,197,1278965,Asia,0
Iran,1786265,7620,61649,68,1528694,Asia,0
Iraq,779458,,13896,,702667,Asia,1
Ireland,228796,,4566,,23364,Europe,1
Isle of Man,1411,,26,,497,Europe,1
Israel,826217,655,6071,2,799003,Asia,0
Italy,3306711,,103855,,2655346,Europe,1
Ivory Coast,38923,,215,,35923,Africa,1
Jamaica,33366,,511,,15615,North America,1
Japan,451186,,8717,,429898,Asia,1
Jordan,514107,,5627,,416971,Asia,1
Kazakhstan,229217,1264,2881,,209630,Asia,0
Kenya,117535,,1954,,89203,Africa,1
Kuwait,215067,,1202,,199549,Asia,1
Kyrgyzstan,87239,96,1487,2,84084,Asia,0
Laos,49,,,,45,Asia,0
Latvia,96524,622,1811,10,85465,Europe,0
Lebanon,430734,,5609,,337975,Asia,1
Lesotho,10530,,309,,3922,Africa,1
Liberia,2042,,85,,1899,Africa,1
Libya,150341,1134,2487,52,137073,Africa,0
Liechtenstein,2620,,56,,2526,Europe,1
Lithuania,208048,534,3452,8,193313,Europe,0
Luxembourg,58674,,705,,54935,Europe,1
Macao,48,,,,47,Asia,0
Madagascar,21999,,338,,20750,Africa,1
Malawi,33045,,1091,,27532,Africa,1
Malaysia,330042,1576,1225,2,314457,Asia,0
Maldives,22147,,65,1,19642,Asia,0
Mali,9118,,366,,6574,Africa,1
Malta,27694,179,364,1,24432,Europe,0
Marshall Islands,4,,,,4,Australia/Oceania,0
Martinique,7309,,47,,98,North America,1
Mauritania,17542,,445,,16839,Africa,1
Mauritius,768,,10,,592,Africa,1
Mayotte,18984,,142,,2964,Africa,1
Mexico,2182188,6726,196606,698,1724794,North America,0
Micronesia,1,,,,1,Australia/Oceania,0
Moldova,210725,,4472,,183520,Europe,1
Monaco,2149,,27,,1960,Europe,1
Mongolia,4658,160,4,,3286,Asia,0
Montenegro,85774,,1178,,76200,Europe,1
Montserrat,20,,1,,19,North America,1
Morocco,490575,,8748,,477879,Africa,1
Mozambique,65452,,737,,52363,Africa,1
Myanmar,142212,,3204,,131754,Asia,1
Namibia,41684,,483,,39105,Africa,1
Nepal,275750,125,3016,1,271733,Asia,0
Netherlands,1179612,,16198,,N/A,Europe,0
New Caledonia,106,10,,,58,Australia/Oceania,0
New Zealand,2444,10,26,,2363,Australia/Oceania,0
Nicaragua,6582,,176,,4225,North America,1
Niger,4906,,185,,4529,Africa,1
Nigeria,161409,,2027,,146890,Africa,1
North Macedonia,116438,,3403,,99126,Europe,1
Norway,84553,,648,,70224,Europe,1
Oman,149135,,1620,,137871,Asia,1
Pakistan,619259,3449,13757,40,578314,Asia,0
Palestine,218061,,2358,,193578,Asia,1
Panama,349505,,6025,,338181,North America,1
Papua New Guinea,2658,179,36,5,846,Australia/Oceania,0
Paraguay,188493,,3620,,155244,South America,1
Peru,1443521,,49706,,1355792,South America,1
Philippines,648066,7103,12900,13,561902,Asia,0
Poland,2010244,25998,48807,419,1620272,Europe,0
Portugal,816055,,16743,,764599,Europe,1
Qatar,172200,,270,,159472,Asia,1
Romania,881159,,21877,,794950,Europe,1
Russia,4437938,9699,94267,443,4049373,Europe,0
Rwanda,20551,,284,,19007,Africa,1
Réunion,13801,,71,,12389,Africa,1
Saint Barthelemy,712,,1,,462,North America,1
Saint Kitts and Nevis,44,,,,42,North America,0
Saint Lucia,4097,,55,,3880,North America,1
Saint Martin,1602,,12,,1399,North America,1
Saint Pierre and Miquelon,24,,,,24,North America,0
Saint Vincent and the Grenadines,1684,,9,,1506,North America,1
Samoa,3,,,,2,Australia/Oceania,0
San Marino,4292,,78,,3758,Europe,1
Saudi Arabia,383880,,6591,,373601,Asia,1
Senegal,37541,113,1003,8,33931,Africa,0
Serbia,536904,,4840,,454449,Europe,1
Seychelles,3566,,16,,2962,Africa,1
Sierra Leone,3947,,79,,2789,Africa,1
Singapore,60167,15,29,,58771,Asia,1
Slovakia,346149,1679,8894,80,255300,Europe,0
Slovenia,204482,937,3961,10,190206,Europe,0
Solomon Islands,18,,,,16,Australia/Oceania,0
Somalia,9600,,392,,4329,Africa,1
South Africa,1533961,,51724,,1459894,Africa,1
South Korea,97757,463,1690,2,89523,Asia,0
South Sudan,9768,,106,,8215,Africa,1
Spain,3212332,,72910,,2945446,Europe,0
Sri Lanka,89024,,537,,85944,Asia,1
Sudan,29135,,1959,,23583,Africa,1
Suriname,9049,,176,,8534,South America,1
Sweden,738537,,13236,,N/A,Europe,0
Switzerland,578861,,10183,,534217,Europe,1
Syria,16925,,1130,,11322,Asia,1
São Tomé and Príncipe,2114,,34,,1920,Africa,1
Taiwan,1004,6,10,,959,Asia,0
Tajikistan,13308,,90,,13218,Asia,1
Tanzania,509,,21,,183,Africa,1
Thailand,27594,100,90,1,26450,Asia,0
Timor-Leste,229,,,,110,Asia,0
Togo,8582,,102,,7078,Africa,1
Trinidad and Tobago,7812,,140,,7549,North America,1
Tunisia,243935,,8490,,210983,Africa,1
Turkey,2950603,,29777,,2770638,Asia,1
Turks and Caicos,2274,21,15,,2118,North America,0
UAE,436625,2160,1428,4,418496,Asia,0
UK,4280882,,125926,,3593136,Europe,1
USA,30358880,,552470,,22523799,North America,1
Uganda,40625,,334,,15110,Africa,1
Ukraine,1519926,15850,29515,262,1248782,Europe,0
Uruguay,76816,,749,,64492,South America,1
Uzbekistan,81095,124,622,,79631,Asia,0
Vanuatu,3,,,,1,Australia/Oceania,0
Vatican City,27,,,,15,Europe,0
Venezuela,148208,,1467,,139314,South America,1
Vietnam,2571,1,35,,2198,Asia,0
Wallis and Futuna,276,,,,7,Australia/Oceania,0
Western Sahara,10,,1,,8,Africa,1
Yemen,3126,,723,,1520,Asia,1
Zambia,85889,,1175,,82527,Africa,1
Zimbabwe,36611,,1509,,34226,Africa,1
World,122477029,131180,2705190,2784,98710747,,0
