Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Albania,16212,,439,,9864,Europe,1
Andorra,3190,,59,,2011,Europe,1
Austria,61387,1163,882,5,47618,Europe,1
Belarus,86392,658,921,5,78990,Europe,1
Belgium,191959,10448,10327,49,20720,Europe,1
Bosnia and Herzegovina,32845,621,980,8,24603,Europe,1
Bulgaria,27507,,944,,16678,Europe,1
Channel Islands,748,,48,,648,Europe,1
Croatia,23665,1131,345,1,19087,Europe,1
Czechia,149010,,1230,,63350,Europe,1
Denmark,34023,,677,,28118,Europe,1
Estonia,4017,37,68,,3137,Europe,1
Faroe Islands,482,2,,,471,Europe,0
Finland,13133,189,351,1,9100,Europe,1
France,809684,,33125,,104082,Europe,0
Germany,349639,823,9816,6,284600,Europe,1
Gibraltar,544,13,,,441,Europe,0
Greece,23947,,482,,9989,Europe,1
Hungary,43025,1293,1085,33,13134,Europe,1
Iceland,3929,92,11,1,2713,Europe,0
Ireland,46429,,1838,,23364,Europe,1
Isle of Man,348,,24,,319,Europe,1
Italy,381602,,36372,,245964,Europe,1
Latvia,3204,148,42,1,1329,Europe,1
Liechtenstein,192,9,1,,132,Europe,1
Lithuania,7041,281,112,2,3035,Europe,1
Luxembourg,10244,,133,,8384,Europe,1
Malta,4282,122,45,,3142,Europe,1
Moldova,65076,,1530,,46010,Europe,1
Monaco,253,,2,,217,Europe,1
Montenegro,14672,,221,,10355,Europe,1
Netherlands,203954,,6692,,N/A,Europe,0
North Macedonia,22170,,815,,16758,Europe,1
Norway,16137,,278,,11863,Europe,1
Poland,157608,7705,3440,132,87773,Europe,1
Portugal,93294,,2128,,55081,Europe,1
Romania,172516,4026,5749,75,127076,Europe,1
Russia,1369313,15150,23723,232,1056582,Europe,1
San Marino,759,,42,,685,Europe,1
Serbia,35454,,770,,31536,Europe,1
Slovakia,26300,2075,71,,7182,Europe,1
Slovenia,10683,,176,,5689,Europe,1
Spain,972958,,33553,,N/A,Europe,0
Sweden,102407,,5910,,N/A,Europe,0
Switzerland,74422,3105,2120,5,50500,Europe,1
UK,673622,,43293,,N/A,Europe,0
Ukraine,287231,5992,5408,106,121919,Europe,1
Vatican City,26,,,,12,Europe,0
