Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,41145,113,1529,6,34237,Asia,1
Albania,19729,,487,,10808,Europe,1
Algeria,56706,,1931,,39444,Africa,1
Andorra,4410,,72,,3029,Europe,1
Angola,9871,,271,,3647,Africa,1
Anguilla,3,,,,3,North America,0
Antigua and Barbuda,124,,3,,108,North America,1
Argentina,1116609,,29730,,921344,South America,1
Armenia,82651,2241,1243,21,52508,Asia,1
Aruba,4437,,36,,4253,North America,1
Australia,27554,13,907,2,25225,Australia/Oceania,1
Austria,89496,3394,1027,22,61684,Europe,1
Azerbaijan,52137,988,699,11,42033,Asia,1
Bahamas,6502,,136,,4088,North America,1
Bahrain,80765,,316,,77421,Asia,1
Bangladesh,403079,1493,5861,23,319733,Asia,1
Barbados,233,,7,,217,North America,1
Belarus,95545,936,969,4,84690,Europe,1
Belgium,347289,13571,11038,139,23504,Europe,1
Belize,3232,32,51,,2045,North America,1
Benin,2557,,41,,2330,Africa,1
Bermuda,194,,9,,175,North America,1
Bhutan,345,3,,,314,Asia,0
Bolivia,141124,172,8672,14,109769,South America,1
Bosnia and Herzegovina,44737,1586,1161,36,27087,Europe,1
Botswana,6283,,21,,4438,Africa,1
Brazil,5440903,,157981,,4904046,South America,1
British Virgin Islands,71,,1,,70,North America,1
Brunei,148,,3,,143,Asia,0
Bulgaria,42701,,1161,,18943,Europe,1
Burkina Faso,2466,,67,,2181,Africa,1
Burundi,558,,1,,511,Africa,1
Cabo Verde,8472,,94,,7599,Africa,1
Cambodia,290,2,,,283,Asia,0
Cameroon,21793,,426,,20117,Africa,1
Canada,222887,,10001,,186464,North America,0
Caribbean Netherlands,150,,3,,126,North America,1
Cayman Islands,239,,1,,218,North America,1
Central African Republic,4863,,62,,1924,Africa,1
Chad,1460,,96,,1290,Africa,1
Channel Islands,822,,48,,671,Europe,1
Chile,504525,,14026,,481379,South America,1
China,85868,42,4634,,80936,Asia,1
Colombia,1033218,,30565,,932882,South America,1
Comoros,517,,7,,494,Africa,1
Costa Rica,105322,,1329,,64406,North America,1
Croatia,40999,2378,493,23,27770,Europe,1
Cuba,6678,,128,,6051,North America,1
