Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,3,,,,3,North America,0
Antigua and Barbuda,97,,3,,92,North America,1
Aruba,3721,,25,,2501,North America,1
Bahamas,3618,,80,,1915,North America,1
Barbados,189,,7,,174,North America,1
Belize,1706,37,22,1,1019,North America,1
Bermuda,181,,9,,167,North America,1
British Virgin Islands,69,,1,,48,North America,1
Canada,148165,412,9244,1,128074,North America,0
Caribbean Netherlands,69,,1,,21,North America,1
Cayman Islands,210,,1,,205,North America,1
Costa Rica,68059,,781,,26136,North America,1
Cuba,5270,,118,,4582,North America,1
Curaçao,301,,1,,104,North America,1
Dominica,24,,,,18,North America,0
Dominican Republic,110122,385,2076,2,84018,North America,0
El Salvador,28201,247,823,4,22326,North America,1
Greenland,14,,,,14,North America,0
Grenada,24,,,,24,North America,0
Guadeloupe,4487,,42,,2199,North America,1
Guatemala,87933,491,3170,16,76459,North America,0
Haiti,8646,,225,,6551,North America,1
Honduras,72675,369,2222,16,24022,North America,1
Jamaica,5588,193,77,1,1490,North America,1
Martinique,1290,,20,,98,North America,1
Mexico,710049,4786,74949,601,510237,North America,1
Montserrat,13,,1,,12,North America,1
Nicaragua,5073,,149,,2913,North America,1
Panama,107990,,2291,,84437,North America,1
Saint Barthelemy,45,,,,25,North America,0
Saint Kitts and Nevis,19,,,,17,North America,0
Saint Lucia,27,,,,26,North America,0
Saint Martin,367,,8,,273,North America,1
Saint Pierre and Miquelon,16,4,,,6,North America,0
Saint Vincent and the Grenadines,64,,,,64,North America,0
Trinidad and Tobago,4136,,67,,1960,North America,1
Turks and Caicos,676,4,5,,588,North America,1
USA,7145269,5716,206801,208,4400512,North America,0
