Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Albania,122295,,2171,,87193,Europe,1
Andorra,11638,,114,,11082,Europe,1
Austria,526393,3124,9178,27,483460,Europe,0
Belarus,313852,,2184,,304477,Europe,1
Belgium,849090,6315,22786,23,55928,Europe,0
Bosnia and Herzegovina,158198,,6067,,127247,Europe,1
Bulgaria,317116,,12413,,242311,Europe,1
Channel Islands,4046,,86,,3960,Europe,1
Croatia,262309,1673,5838,10,248064,Europe,0
Czechia,1495361,8763,25450,83,1295205,Europe,0
Denmark,227894,,2405,,215770,Europe,1
Estonia,100437,1429,836,13,71376,Europe,0
Faroe Islands,661,,1,,660,Europe,1
Finland,74242,726,815,4,46000,Europe,0
France,4378446,,93180,,283507,Europe,1
Germany,2709872,,75911,,2456200,Europe,0
Gibraltar,4271,,94,,4160,Europe,1
Greece,245405,,7649,,209436,Europe,1
Hungary,603347,9637,19224,272,387570,Europe,0
Iceland,6144,,29,,6040,Europe,1
Ireland,232164,,4628,,23364,Europe,1
Isle of Man,1530,,26,,702,Europe,1
Italy,3440862,,106339,,2773215,Europe,1
Latvia,98870,,1851,,89910,Europe,1
Liechtenstein,2636,,56,,2548,Europe,1
Lithuania,211804,769,3521,4,196067,Europe,0
Luxembourg,59907,,728,,55842,Europe,1
Malta,28510,,377,,25857,Europe,1
Moldova,219988,,4661,,193562,Europe,1
Monaco,2210,,28,,2040,Europe,1
Montenegro,88550,,1224,,79634,Europe,1
Netherlands,1220945,,16371,,N/A,Europe,0
North Macedonia,122227,,3545,,102652,Europe,1
Norway,90104,,656,,74332,Europe,1
Poland,2154821,34151,50860,520,1722856,Europe,0
Portugal,818787,,16805,,769838,Europe,1
Romania,913143,,22579,,819799,Europe,1
Russia,4492692,9221,96612,393,4109281,Europe,0
San Marino,4484,,82,,3914,Europe,1
Serbia,566669,,5039,,477395,Europe,1
Slovakia,354182,1654,9313,52,255300,Europe,0
Slovenia,209753,1164,3998,4,194238,Europe,0
Spain,3241345,,74064,,3000670,Europe,0
Sweden,765984,,13357,,N/A,Europe,0
Switzerland,588118,,10276,,540106,Europe,1
UK,4312908,,126382,,3729155,Europe,1
Ukraine,1596575,16669,31135,362,1283020,Europe,0
Vatican City,27,,,,15,Europe,0
