Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,256,,,,208,North America,0
Antigua and Barbuda,1742,,44,,1349,North America,0
Aruba,14719,,148,,13984,North America,0
Bahamas,18576,,412,,14819,North America,0
Barbados,5152,,51,,4688,North America,0
Belize,16612,,362,,15083,North America,0
Bermuda,2923,,34,,2684,North America,1
British Virgin Islands,2568,,37,,2500,North America,1
Canada,1507053,,26991,,1446567,North America,0
Caribbean Netherlands,1800,,17,,1754,North America,0
Cayman Islands,689,,2,,670,North America,0
Costa Rica,469565,,5540,,375472,North America,0
Cuba,665672,,5464,,627242,North America,0
Curaçao,15379,,147,,14853,North America,0
Dominica,1832,,4,,1210,North America,0
Dominican Republic,350789,,4009,,341683,North America,0
El Salvador,96067,,2934,,81339,North America,0
Greenland,347,,,,298,North America,0
Grenada,817,,4,,214,North America,0
Guadeloupe,49381,,539,,2250,North America,1
Guatemala,479376,,12098,,416180,North America,0
Haiti,20941,,586,,18222,North America,0
Honduras,341518,,8974,,107461,North America,0
Jamaica,69054,,1568,,48493,North America,0
Martinique,37192,,442,,104,North America,1
Mexico,3387885,18138,261496,993,2727659,North America,0
Montserrat,29,,1,,22,North America,1
Nicaragua,11735,,200,,4225,North America,1
Panama,458157,,7066,,443737,North America,1
Saint Barthelemy,1534,,2,,462,North America,0
Saint Kitts and Nevis,1148,,4,,645,North America,0
Saint Lucia,8542,,108,,6376,North America,0
Saint Martin,3463,,45,,1399,North America,0
Saint Pierre and Miquelon,31,,,,30,North America,0
Saint Vincent and the Grenadines,2355,,12,,2305,North America,0
Trinidad and Tobago,45061,,1311,,39700,North America,0
Turks and Caicos,2672,,20,,2568,North America,0
USA,40513018,,662853,,31199835,North America,0
