Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,63819,221,2751,6,55009,92,0
Albania,132015,,2432,,124312,4,1
Algeria,125311,,3374,,87359,193,1
Andorra,13510,,127,,13155,0,1
Angola,30637,,659,,25715,64,1
Anguilla,109,,,,95,1,0
Antigua and Barbuda,1241,,33,,1179,6,1
Argentina,3307285,,70522,,2952599,4,1
Armenia,220927,67,4333,10,208899,3,0
Aruba,10854,,104,,10662,1,1
Australia,29978,3,910,,28900,1,0
Austria,637573,476,10480,6,617307,0,0
Azerbaijan,329843,,4779,,314900,3,1
Bahamas,11024,,216,,9967,4,1
Bahrain,200977,,746,,183859,0,1
Bangladesh,780857,698,12181,32,723094,29,0
Barbados,3967,,46,,3922,2,1
Belarus,377532,1191,2711,10,367840,2,0
Belgium,1031923,1852,24709,23,910652,1,0
Belize,12714,,323,,12337,3,1
Benin,7995,,101,,7652,21,1
Bermuda,2466,,32,,2250,0,1
Bhutan,1286,,1,,1155,1,1
Bolivia,332567,1051,13517,24,271690,9,0
Bosnia and Herzegovina,202490,71,9051,25,169455,3,0
Botswana,49656,,761,,46640,2,1
Brazil,15627475,,435823,,14097287,5,1
British Virgin Islands,248,,1,,209,1,1
Brunei,232,,3,,220,4,0
Bulgaria,414192,,17259,,362475,3,1
Burkina Faso,13397,,164,,13199,116,1
Burundi,4329,,6,,773,44,1
Cabo Verde,28168,,249,,25023,4,1
Cambodia,22544,360,154,4,13006,16,0
Cameroon,74946,,1152,,70497,18,1
Canada,1328582,,24948,,1233287,1,0
Caribbean Netherlands,1597,,17,,1563,3,1
Cayman Islands,565,,2,,547,1,1
Central African Republic,6866,,95,,5112,120,1
Chad,4904,,173,,4688,144,1
Channel Islands,4057,,86,,3956,0,1
Chile,1286548,,27832,,1220351,1,1
China,90872,25,4636,,85945,9,0
Colombia,3118426,,81300,,2917584,3,1
Comoros,3863,,146,,3699,,1
Costa Rica,282741,,3547,,221903,5,1
Croatia,350506,116,7738,30,337475,2,0
Cuba,124454,,804,,116660,3,1
Curaçao,12254,,120,,12069,2,1
Cyprus,71064,,346,,39061,0,1
Czechia,1653099,257,29913,6,1596931,1,0
DR Congo,30609,47,776,,26603,592,0
Denmark,267339,836,2503,1,251665,0,0
Djibouti,11434,,151,,11266,6,1
Dominica,178,,,,176,5,0
Dominican Republic,277188,,3582,,233830,7,1
Ecuador,410129,,19699,,354499,13,1
Egypt,245721,,14327,,181478,38,1
El Salvador,71479,,2187,,66903,7,1
Equatorial Guinea,7694,,112,,7279,12,1
Eritrea,3844,,12,,3654,151,1
Estonia,127206,153,1223,1,118772,1,0
Eswatini,18520,,672,,17800,6,1
Ethiopia,266264,,3996,,219566,44,1
Falkland Islands,63,,,,63,0,0
Faroe Islands,670,,1,,663,0,1
Fiji,174,2,4,,119,13,0
Finland,90249,144,933,2,46000,1,0
France,5877787,,107616,,5116705,1,1
French Guiana,21465,,108,,9995,1,1
French Polynesia,18815,,141,,18650,11,1
Gabon,23799,,143,,20379,3,1
Gambia,5940,,175,,5674,32,1
Georgia,330879,504,4469,27,310859,1,0
Germany,3602939,,86731,,3300700,1,0
Ghana,93243,,783,,91146,28,1
Gibraltar,4286,,94,,4192,0,1
Greece,377090,,11415,,338571,1,1
Greenland,31,,,,31,3,0
Grenada,161,,1,,160,4,1
Guadeloupe,16017,,221,,2242,2,1
Guatemala,241369,,7887,,221298,14,1
Guinea,22746,,151,,20366,30,1
Guinea-Bissau,3746,,67,,3438,31,1
Guyana,15271,,341,,12967,6,1
Haiti,13353,,271,,12414,192,1
Honduras,226719,755,5960,6,82602,15,0
Hong Kong,11826,1,210,,11531,1,0
Hungary,798573,426,29213,38,630976,2,0
Iceland,6548,11,29,,6456,1,0
India,24965463,538,274411,,21174076,4,0
Indonesia,1744045,4295,48305,212,1606611,18,0
Iran,2765485,14319,77222,286,2242023,5,0
Iraq,1139373,,15954,,1045240,4,1
Ireland,255672,,4941,,237878,1,1
Isle of Man,1590,,29,,1558,2,1
Israel,839119,,6382,,832072,1,1
Italy,4159122,,124156,,3706084,1,1
Ivory Coast,46656,,298,,46079,44,1
Jamaica,47319,,860,,23124,8,1
Japan,683175,5263,11508,45,595177,10,0
Jordan,724154,,9259,,710445,1,1
Kazakhstan,360193,2089,4073,19,317741,2,0
Kenya,165465,,3003,,113612,31,1
Kuwait,291629,,1693,,277820,2,1
Kyrgyzstan,100732,259,1711,8,93886,6,0
Laos,1638,47,2,,582,33,0
Latvia,128125,147,2269,3,117799,1,0
Lebanon,535753,,7620,,497198,2,1
Lesotho,10790,,320,,6427,25,1
Liberia,2114,,85,,1962,53,1
Libya,181410,,3088,,168128,7,1
Liechtenstein,2990,5,58,,2887,1,0
Lithuania,266063,504,4112,7,240079,1,0
Luxembourg,69028,,806,,66183,0,1
Macao,50,1,,,49,147,0
Madagascar,40204,63,771,8,37945,145,0
Malawi,34214,,1153,,32210,82,1
Malaysia,474556,4446,1947,45,429103,3,0
Maldives,44523,,97,,28459,1,1
Mali,14190,,511,,9227,73,1
Malta,30484,4,417,,29920,0,0
Marshall Islands,4,,,,4,,0
Martinique,11736,,90,,98,2,1
