Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,120216,,4962,,71012,Asia,1
Albania,132521,,2456,,130009,Europe,1
Algeria,139626,,3716,,97089,Africa,1
Andorra,13911,,127,,13720,Europe,1
Angola,38849,,900,,33242,Africa,1
Anguilla,109,,,,109,North America,0
Antigua and Barbuda,1263,,42,,1221,North America,1
Argentina,4470374,,94304,,4076921,South America,1
Armenia,225095,,4514,,216778,Asia,1
Aruba,11138,,107,,11001,North America,1
Australia,30642,31,910,,29358,Australia/Oceania,0
Austria,650412,,10702,,637751,Europe,1
Azerbaijan,336047,,4974,,330219,Asia,1
Bahamas,12586,,246,,11544,North America,1
Bahrain,265827,,1352,,261287,Asia,1
Bangladesh,913258,,14503,,816250,Asia,1
Barbados,4081,,47,,3999,North America,1
Belarus,417189,,3143,,409797,Europe,1
Belgium,1084550,,25170,,1036032,Europe,1
Belize,13251,,329,,12654,North America,1
Benin,8199,,104,,8000,Africa,1
Bermuda,2514,,33,,2466,North America,1
Bhutan,2100,,1,,1773,Asia,1
Bolivia,439624,2001,16767,65,360926,South America,0
Bosnia and Herzegovina,205022,,9665,,183306,Europe,1
Botswana,69680,,1125,,63932,Africa,1
Brazil,18559164,,518246,,16858632,South America,1
British Virgin Islands,298,,1,,293,North America,1
Brunei,260,,3,,248,Asia,0
Bulgaria,421829,,18061,,394657,Europe,1
Burkina Faso,13479,,168,,13301,Africa,1
Burundi,5452,,8,,773,Africa,1
Cabo Verde,32457,,286,,31565,Africa,1
Cambodia,50385,,602,,44143,Asia,1
Cameroon,80858,,1324,,78224,Africa,1
Canada,1415284,,26295,,1381902,North America,1
Caribbean Netherlands,1649,,17,,1613,North America,1
Cayman Islands,614,,2,,595,North America,1
Central African Republic,7141,,98,,6859,Africa,1
Chad,4951,,174,,4769,Africa,1
Channel Islands,4383,,86,,3994,Europe,1
Chile,1555902,,32545,,1494284,South America,1
China,91792,12,4636,,86718,Asia,0
Colombia,4240982,,106544,,3936156,South America,1
Comoros,3936,,146,,3765,Africa,1
Costa Rica,367938,,4667,,293532,North America,1
Croatia,359872,,8206,,351170,Europe,1
Cuba,190993,,1284,,174151,North America,1
Curaçao,12342,,126,,12189,North America,1
Cyprus,75860,,374,,72485,Asia,1
Czechia,1667287,,30303,,1635579,Europe,1
DR Congo,40836,,924,,28268,Africa,1
Denmark,293677,,2534,,288190,Europe,1
Djibouti,11602,,155,,11443,Africa,1
Dominica,193,,,,191,North America,0
Dominican Republic,325221,,3822,,266079,North America,1
Ecuador,458504,,21560,,423688,South America,1
Egypt,281282,,16169,,211384,Africa,1
El Salvador,78766,,2381,,72572,North America,1
